team_id,area,name,game_count,win_count,win_pct,his_win_pct,opp_win_pct,started_count,minutes_played,field_goals,field_goal_attempts,field_goal_pct,three_point_field_goals,three_point_field_goal_attempts,three_point_field_goal_pct,free_throws,free_throw_attempts,free_throw_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,daily_fantasy_sports_points,var_minutes_played,var_field_goals,var_field_goal_attempts,var_field_goal_pct,var_three_point_field_goals,var_three_point_field_goal_attempts,var_three_point_field_goal_pct,var_free_throws,var_free_throw_attempts,var_free_throw_pct,var_offensive_rebounds,var_defensive_rebounds,var_total_rebounds,var_assists,var_steals,var_blocks,var_turnovers,var_personal_fouls,var_points,var_game_score,var_plus_minus,var_daily_fantasy_sports_points,var_opp_win_pct,uri,is_pow
POR,W,Luis Montero,1,1,1.0,0.5,0.5,0,3.05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,-5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/m/montelu01.html,0
DAL,W,J.J. Barea,3,1,0.3333333333333333,0.6666666666666666,0.333333333333,0,22.3666666667,3.33333333333,9.0,0.388,1.33333333333,4.33333333333,0.277666666667,1.66666666667,1.66666666667,0.666666666667,0.666666666667,0.333333333333,1.0,4.66666666667,0.333333333333,0.0,1.66666666667,0.333333333333,9.66666666667,7.06666666667,0.333333333333,18.4333333333,2.06722222222,0.222222222222,4.66666666667,0.00695466666667,0.888888888889,1.55555555556,0.0431975555556,1.55555555556,1.55555555556,0.222222222222,0.222222222222,0.222222222222,0.666666666667,3.55555555556,0.222222222222,0.0,0.888888888889,0.222222222222,5.55555555556,0.808888888889,37.5555555556,3.37555555556,0.222222222222,/players/b/bareajo01.html,0
DET,E,Steve Blake,4,2,0.5,1.0,0.5,0,13.725,1.5,3.5,0.35425,1.0,2.25,0.47925,0.0,0.0,0.0,0.25,0.75,1.0,1.75,0.25,0.25,2.25,0.75,4.0,1.65,-8.25,8.275,22.9978472222,1.25,3.25,0.0638541875,0.5,1.6875,0.1471666875,0.0,0.0,0.0,0.1875,0.6875,0.5,0.6875,0.1875,0.1875,3.6875,0.6875,8.5,10.3025,58.6875,15.356875,0.125,/players/b/blakest01.html,0
NOP,W,Alonzo Gee,3,0,0.0,0.0,0.472222222222,0,7.45555555556,0.666666666667,2.66666666667,0.25,0.0,0.666666666667,0.0,0.0,0.0,0.0,1.0,0.333333333333,1.33333333333,0.0,0.666666666667,0.333333333333,0.666666666667,0.333333333333,1.33333333333,0.633333333333,-1.33333333333,4.7,5.74228395062,0.222222222222,0.888888888889,0.0416666666667,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.666666666667,0.222222222222,0.222222222222,0.0,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.888888888889,0.948888888889,94.8888888889,5.88666666667,0.112654320988,/players/g/geeal01.html,0
MIL,E,Giannis Antetokounmpo,3,3,1.0,0.25,0.166666666667,3,37.9555555556,6.0,10.6666666667,0.558,0.666666666667,1.33333333333,0.444333333333,3.33333333333,3.66666666667,0.889,0.666666666667,5.33333333333,6.0,2.0,1.33333333333,0.666666666667,2.0,3.33333333333,16.0,12.7333333333,6.0,29.8666666667,4.36413580247,2.0,4.22222222222,0.00328266666667,0.222222222222,1.55555555556,0.172864222222,3.55555555556,2.88888888889,0.024642,0.222222222222,0.222222222222,0.666666666667,0.666666666667,0.222222222222,0.222222222222,0.666666666667,0.888888888889,14.0,13.6088888889,20.6666666667,27.7422222222,0.0555555555556,/players/a/antetgi01.html,0
ATL,E,Shelvin Mack,1,1,1.0,0.75,0.0,0,7.11666666667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,-3.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/m/macksh01.html,0
MIL,E,Chris Copeland,3,3,1.0,0.25,0.166666666667,0,6.43888888889,1.0,4.0,0.111,0.333333333333,3.0,0.0476666666667,0.333333333333,0.333333333333,0.333333333333,0.0,0.666666666667,0.666666666667,1.0,0.0,0.0,0.0,0.0,2.66666666667,1.16666666667,-0.333333333333,5.16666666667,15.3893209877,2.0,14.0,0.024642,0.222222222222,8.66666666667,0.00454422222222,0.222222222222,0.222222222222,0.222222222222,0.0,0.888888888889,0.888888888889,0.666666666667,0.0,0.0,0.0,0.0,14.2222222222,5.01555555556,54.8888888889,22.7222222222,0.0555555555556,/players/c/copelch01.html,0
BRK,E,Shane Larkin,3,0,0.0,0.0,0.333333333333,0,14.9111111111,1.0,4.0,0.206333333333,0.0,0.666666666667,0.0,1.33333333333,1.33333333333,0.666666666667,0.0,2.0,2.0,1.66666666667,1.0,0.0,2.0,3.0,3.33333333333,0.5,-4.66666666667,9.36666666667,11.9439506173,0.666666666667,4.66666666667,0.0216548888889,0.0,0.222222222222,0.0,0.888888888889,0.888888888889,0.222222222222,0.0,0.666666666667,0.666666666667,0.222222222222,2.0,0.0,2.0,0.666666666667,6.22222222222,11.1666666667,72.2222222222,44.4088888889,0.0972222222222,/players/l/larkish01.html,0
NYK,E,Lance Thomas,3,1,0.3333333333333333,0.5,0.333333333333,0,16.9444444444,1.66666666667,3.66666666667,0.466666666667,0.0,0.333333333333,0.0,1.33333333333,2.0,0.583333333333,0.333333333333,1.33333333333,1.66666666667,0.333333333333,0.0,0.0,0.333333333333,1.33333333333,4.66666666667,2.5,-7.66666666667,7.1,1.60783950617,0.222222222222,0.888888888889,0.0208148888889,0.0,0.222222222222,0.0,1.55555555556,2.0,0.180555555556,0.222222222222,0.888888888889,0.222222222222,0.222222222222,0.0,0.0,0.222222222222,1.55555555556,4.22222222222,7.70666666667,6.88888888889,4.58666666667,0.0972222222222,/players/t/thomala01.html,0
DET,E,Marcus Morris,4,2,0.5,1.0,0.5,4,39.9041666667,5.25,13.75,0.38775,1.25,4.5,0.4525,3.0,4.0,0.79175,2.0,3.25,5.25,2.0,2.25,0.5,2.25,2.0,14.75,10.15,3.0,29.35,6.39546875,2.1875,7.1875,0.0126031875,0.1875,5.25,0.11982825,1.0,2.0,0.0468541875,1.0,3.6875,2.1875,1.5,0.1875,0.75,1.6875,0.5,11.1875,20.1875,112.5,12.6825,0.125,/players/m/morrima03.html,0
CHO,E,Jeremy Lamb,3,2,0.6666666666666666,0.0,0.722222222222,0,24.4,6.0,9.66666666667,0.595333333333,1.33333333333,3.33333333333,0.389,0.0,1.0,0.0,1.33333333333,2.66666666667,4.0,1.0,0.666666666667,0.0,1.0,1.33333333333,13.3333333333,10.1333333333,-1.33333333333,21.3333333333,0.689074074074,8.66666666667,1.55555555556,0.0712435555556,0.888888888889,0.222222222222,0.0803086666667,0.0,0.666666666667,0.0,0.888888888889,0.888888888889,0.0,2.0,0.888888888889,0.0,0.666666666667,0.888888888889,46.2222222222,89.7488888889,442.888888889,112.888888889,0.00154320987654,/players/l/lambje01.html,0
NOP,W,Eric Gordon,3,0,0.0,0.0,0.472222222222,3,39.65,7.66666666667,16.3333333333,0.473666666667,4.0,9.66666666667,0.420666666667,2.0,2.33333333333,0.833333333333,0.333333333333,2.66666666667,3.0,3.33333333333,0.666666666667,0.333333333333,2.33333333333,3.33333333333,21.3333333333,13.4333333333,-2.66666666667,32.9333333333,2.7562962963,0.222222222222,3.55555555556,0.00211288888889,0.666666666667,4.22222222222,0.00468288888889,0.666666666667,0.222222222222,0.0555555555556,0.222222222222,2.88888888889,2.0,0.888888888889,0.222222222222,0.222222222222,1.55555555556,1.55555555556,0.222222222222,7.73555555556,22.8888888889,8.97555555556,0.112654320988,/players/g/gordoer01.html,0
DAL,W,Wesley Matthews,3,1,0.3333333333333333,0.6666666666666666,0.333333333333,3,27.7888888889,3.0,8.66666666667,0.350333333333,1.66666666667,5.0,0.339666666667,3.0,3.66666666667,0.777666666667,0.333333333333,1.66666666667,2.0,1.66666666667,0.333333333333,0.0,1.0,2.66666666667,10.6666666667,5.7,-1.66666666667,16.7,1.60783950617,0.666666666667,1.55555555556,0.00837488888889,0.222222222222,2.66666666667,0.00218822222222,2.66666666667,2.88888888889,0.0431975555556,0.222222222222,0.222222222222,0.666666666667,1.55555555556,0.222222222222,0.0,0.666666666667,2.88888888889,4.22222222222,5.28666666667,130.888888889,4.08666666667,0.222222222222,/players/m/matthwe02.html,0
