name,ranker,game_season,date_game,age,team_id,game_location,opp_id,game_result,college_name,games_started,minutes_played,field_goals,field_goal_attempts,field_goal_pct,three_point_field_goals,three_point_field_goal_attempts,three_point_field_goal_pct,free_throws,free_throw_attempts,free_throw_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,daily_fantasy_sports_points,uri
C.J. Watson,43,43,2012-04-15,27-364,CHI,@,DET,W (+6),,0,12:03,1,5,.200,1,3,.333,1,2,.500,0,1,1,1,0,0,1,2,4,-0.3,-20,,/players/w/watsocj01.html
C.J. Watson,44,44,2012-04-16,27-365,CHI,,WAS,L (-3),,1,35:22,6,15,.400,3,6,.500,2,2,1.000,0,2,2,8,1,0,4,5,17,10.1,+3,,/players/w/watsocj01.html
C.J. Watson,45,45,2012-04-18,28-001,CHI,@,CHA,W (+32),,1,21:24,3,7,.429,2,4,.500,1,1,1.000,2,4,6,3,0,0,1,2,9,8.2,+10,,/players/w/watsocj01.html
C.J. Watson,46,46,2012-04-19,28-002,CHI,@,MIA,L (-11),,1,19:52,0,3,.000,0,1,.000,2,2,1.000,0,1,1,4,0,0,3,4,2,-1.6,-12,,/players/w/watsocj01.html
C.J. Watson,47,47,2012-04-21,28-004,CHI,,DAL,W (+10),,0,19:39,2,8,.250,0,3,.000,0,0,,0,2,2,5,1,0,2,1,4,1.9,+4,,/players/w/watsocj01.html
C.J. Watson,48,48,2012-04-25,28-008,CHI,@,IND,W (+5),,0,21:30,2,6,.333,1,2,.500,0,0,,0,0,0,3,2,0,0,4,5,4.1,-3,,/players/w/watsocj01.html
C.J. Watson,49,49,2012-04-26,28-009,CHI,,CLE,W (+32),,1,20:32,0,6,.000,0,5,.000,2,2,1.000,0,5,5,8,0,0,0,0,2,4.9,+4,,/players/w/watsocj01.html
Steve Nash,1,1,2011-12-26,37-322,PHO,,NOH,L (-1),,1,29:41,5,10,.500,2,3,.667,2,2,1.000,0,0,0,12,0,0,4,3,14,12.2,+5,,/players/n/nashst01.html
Steve Nash,2,2,2011-12-28,37-324,PHO,,PHI,L (-20),,1,17:05,2,11,.182,0,3,.000,0,0,,0,0,0,1,0,0,6,4,4,-9.8,-22,,/players/n/nashst01.html
Steve Nash,3,3,2011-12-30,37-326,PHO,@,NOH,W (+15),,1,35:56,2,8,.250,1,3,.333,2,2,1.000,1,2,3,12,0,0,3,0,7,8.9,+17,,/players/n/nashst01.html
Steve Nash,4,4,2011-12-31,37-327,PHO,@,OKC,L (-10),,1,22:15,3,10,.300,2,7,.286,0,0,,1,3,4,6,0,0,3,0,8,5.0,-10,,/players/n/nashst01.html
Steve Nash,5,5,2012-01-02,37-329,PHO,,GSW,W (+11),,1,32:46,9,13,.692,1,3,.333,2,2,1.000,0,0,0,9,2,0,2,1,21,21.4,+5,,/players/n/nashst01.html
Steve Nash,6,6,2012-01-04,37-331,PHO,@,DAL,L (-9),,1,36:36,6,12,.500,2,6,.333,1,1,1.000,2,2,4,12,3,0,4,1,15,18.0,+11,,/players/n/nashst01.html
Steve Nash,7,7,2012-01-06,37-333,PHO,,POR,W (+25),,1,28:26,7,7,1.000,2,2,1.000,1,1,1.000,0,2,2,9,1,0,3,1,17,19.4,+22,,/players/n/nashst01.html
Steve Nash,8,8,2012-01-08,37-335,PHO,,MIL,W (+16),,1,27:18,5,7,.714,0,1,.000,0,0,,0,1,1,17,1,0,3,0,10,17.3,+26,,/players/n/nashst01.html
Steve Nash,9,9,2012-01-10,37-337,PHO,@,LAL,L (-16),,1,34:07,6,11,.545,1,3,.333,0,0,,0,1,1,8,0,0,1,0,13,12.6,-19,,/players/n/nashst01.html
Steve Nash,10,10,2012-01-12,37-339,PHO,,CLE,L (-11),,1,35:08,6,10,.600,1,2,.500,3,5,.600,0,0,0,15,0,0,3,0,16,18.1,-10,,/players/n/nashst01.html
Steve Nash,11,11,2012-01-15,37-342,PHO,@,SAS,L (-11),,1,34:47,9,19,.474,0,1,.000,2,2,1.000,0,1,1,10,1,0,4,0,20,14.6,-8,,/players/n/nashst01.html
Steve Nash,12,12,2012-01-17,37-344,PHO,@,CHI,L (-21),,1,29:59,10,13,.769,3,3,1.000,2,3,.667,0,1,1,9,0,0,5,0,25,21.1,-26,,/players/n/nashst01.html
Steve Nash,13,13,2012-01-18,37-345,PHO,@,NYK,W (+3),,1,37:36,9,12,.750,2,3,.667,6,6,1.000,0,5,5,11,0,0,3,0,26,27.4,+4,,/players/n/nashst01.html
Steve Nash,14,14,2012-01-20,37-347,PHO,@,BOS,W (+8),,1,37:35,3,6,.500,0,1,.000,5,6,.833,0,5,5,9,0,0,4,0,11,11.4,+1,,/players/n/nashst01.html
Steve Nash,15,15,2012-01-23,37-350,PHO,@,DAL,L (-6),,1,36:19,2,9,.222,0,3,.000,4,4,1.000,0,1,1,12,0,0,3,0,8,8.2,0,,/players/n/nashst01.html
Steve Nash,16,16,2012-01-24,37-351,PHO,,TOR,L (-3),,1,34:44,8,14,.571,1,4,.250,0,0,,1,6,7,14,0,0,6,0,17,16.7,-3,,/players/n/nashst01.html
Steve Nash,17,17,2012-01-27,37-354,PHO,@,POR,L (-38),,1,24:42,2,7,.286,0,0,,1,3,.333,0,2,2,7,0,0,1,0,5,4.6,-14,,/players/n/nashst01.html
Steve Nash,18,18,2012-01-28,37-355,PHO,,MEM,W (+2),,1,31:35,8,14,.571,2,3,.667,3,3,1.000,1,4,5,6,2,0,5,0,21,17.5,+9,,/players/n/nashst01.html
Steve Nash,19,19,2012-02-01,37-359,PHO,@,NOH,W (+17),,1,28:53,13,16,.813,1,1,1.000,3,3,1.000,0,2,2,10,1,1,1,1,30,31.9,+29,,/players/n/nashst01.html
Steve Nash,20,20,2012-02-03,37-361,PHO,@,HOU,L (-18),,1,24:51,2,5,.400,2,4,.500,0,0,,0,5,5,9,1,0,4,0,6,8.1,-6,,/players/n/nashst01.html
Steve Nash,21,21,2012-02-04,37-362,PHO,,CHA,W (+6),,1,33:26,4,8,.500,1,2,.500,2,2,1.000,1,2,3,10,0,1,4,2,11,11.2,-5,,/players/n/nashst01.html
Steve Nash,22,22,2012-02-06,37-364,PHO,@,ATL,W (+9),,1,31:08,9,12,.750,4,4,1.000,2,2,1.000,0,4,4,11,0,0,4,0,24,24.1,+9,,/players/n/nashst01.html
Steve Nash,23,23,2012-02-07,38-000,PHO,@,MIL,W (+2),,1,35:15,8,13,.615,2,4,.500,0,0,,0,3,3,11,1,0,4,1,18,17.3,+14,,/players/n/nashst01.html
Steve Nash,24,24,2012-02-09,38-002,PHO,,HOU,L (-7),,1,35:28,7,7,1.000,0,0,,0,0,,0,1,1,13,1,0,4,0,14,18.3,+12,,/players/n/nashst01.html
Steve Nash,25,25,2012-02-11,38-004,PHO,@,SAC,W (+14),,1,29:08,2,7,.286,0,1,.000,0,0,,0,4,4,15,0,0,5,0,4,6.6,+14,,/players/n/nashst01.html
Steve Nash,26,26,2012-02-13,38-006,PHO,@,GSW,L (-6),,1,35:35,3,6,.500,0,3,.000,1,1,1.000,0,3,3,14,2,0,4,2,7,11.9,0,,/players/n/nashst01.html
Steve Nash,27,27,2012-02-15,38-008,PHO,,ATL,L (-2),,1,39:12,7,14,.500,1,4,.250,7,8,.875,0,4,4,16,1,0,4,0,22,24.0,0,,/players/n/nashst01.html
Steve Nash,28,28,2012-02-17,38-010,PHO,@,LAL,L (-12),,1,36:10,4,11,.364,2,5,.400,1,2,.500,1,2,3,17,2,0,7,0,11,12.7,-6,,/players/n/nashst01.html
Steve Nash,29,29,2012-02-19,38-012,PHO,,LAL,W (+12),,1,36:30,2,8,.250,0,2,.000,4,4,1.000,0,2,2,14,1,0,3,1,8,11.2,+18,,/players/n/nashst01.html
Steve Nash,30,30,2012-02-20,38-013,PHO,,WAS,W (+16),,1,27:55,3,6,.500,0,2,.000,6,7,.857,1,6,7,11,2,1,3,0,12,18.5,+24,,/players/n/nashst01.html
Steve Nash,31,31,2012-02-22,38-015,PHO,,GSW,L (-2),,1,34:27,2,4,.500,1,2,.500,2,3,.667,0,5,5,9,0,0,5,1,7,7.0,-8,,/players/n/nashst01.html
Steve Nash,32,32,2012-03-01,38-023,PHO,,MIN,W (+9),,1,33:59,6,13,.462,1,3,.333,0,0,,0,8,8,17,1,0,5,3,13,15.4,+9,,/players/n/nashst01.html
Steve Nash,33,33,2012-03-02,38-024,PHO,,LAC,W (+3),,1,34:16,1,4,.250,1,3,.333,3,3,1.000,0,5,5,6,0,1,7,0,6,3.0,+10,,/players/n/nashst01.html
Steve Nash,34,34,2012-03-04,38-026,PHO,,SAC,W (+8),,1,33:03,8,13,.615,2,2,1.000,1,1,1.000,1,2,3,7,0,0,3,0,19,16.3,+5,,/players/n/nashst01.html
Steve Nash,35,35,2012-03-07,38-029,PHO,@,OKC,L (-11),,1,39:12,6,9,.667,0,1,.000,0,1,.000,0,2,2,13,0,0,1,1,12,16.0,-3,,/players/n/nashst01.html
Steve Nash,36,36,2012-03-08,38-030,PHO,,DAL,W (+2),,1,34:51,4,7,.571,0,2,.000,3,3,1.000,0,3,3,11,1,0,1,0,11,16.3,-2,,/players/n/nashst01.html
Steve Nash,37,37,2012-03-10,38-032,PHO,,MEM,W (+7),,1,35:25,4,6,.667,1,1,1.000,2,2,1.000,0,2,2,15,0,0,5,1,11,14.1,+13,,/players/n/nashst01.html
Steve Nash,38,38,2012-03-12,38-034,PHO,,MIN,L (-3),,1,32:20,10,16,.625,2,3,.667,3,3,1.000,1,2,3,10,0,0,0,2,25,25.3,+1,,/players/n/nashst01.html
Steve Nash,39,39,2012-03-14,38-036,PHO,,UTA,W (+9),,1,35:44,2,4,.500,0,0,,8,8,1.000,1,3,4,16,0,0,5,2,12,17.0,+18,,/players/n/nashst01.html
Steve Nash,40,40,2012-03-16,38-038,PHO,,DET,W (+8),,1,34:08,1,2,.500,0,0,,3,3,1.000,0,2,2,17,0,0,3,0,5,13.5,+11,,/players/n/nashst01.html
Steve Nash,41,41,2012-03-18,38-040,PHO,,HOU,W (+13),,1,30:12,2,6,.333,0,2,.000,0,0,,0,2,2,11,1,0,1,2,4,8.1,+10,,/players/n/nashst01.html
Steve Nash,42,42,2012-03-20,38-042,PHO,@,MIA,L (-4),,1,33:51,4,7,.571,1,2,.500,0,1,.000,2,3,5,10,1,0,7,2,9,7.8,-5,,/players/n/nashst01.html
Steve Nash,43,43,2012-03-21,38-043,PHO,@,ORL,L (-10),,1,27:10,4,7,.571,0,0,,4,5,.800,0,2,2,2,2,0,5,1,12,6.9,-8,,/players/n/nashst01.html
Steve Nash,44,44,2012-03-23,38-045,PHO,@,IND,W (+2),,1,34:25,3,8,.375,0,3,.000,6,6,1.000,1,2,3,17,2,0,4,0,12,18.8,+2,,/players/n/nashst01.html
Steve Nash,45,45,2012-03-25,38-047,PHO,@,CLE,W (+25),,1,29:18,2,2,1.000,0,0,,0,0,,1,2,3,13,1,1,1,2,4,13.7,+20,,/players/n/nashst01.html
Steve Nash,46,46,2012-03-27,38-049,PHO,,SAS,L (-7),,1,33:50,8,16,.500,0,0,,0,0,,2,3,5,8,1,0,5,3,16,10.7,+7,,/players/n/nashst01.html
Steve Nash,47,47,2012-03-28,38-050,PHO,@,LAC,L (-17),,1,30:21,0,4,.000,0,1,.000,1,1,1.000,0,4,4,15,1,0,4,0,1,6.9,+2,,/players/n/nashst01.html
Steve Nash,48,48,2012-04-01,38-054,PHO,,NOH,W (+17),,1,34:46,2,4,.500,0,0,,0,0,,0,1,1,14,2,0,3,2,4,10.3,+18,,/players/n/nashst01.html
Steve Nash,49,49,2012-04-03,38-056,PHO,@,SAC,W (+9),,1,32:42,7,12,.583,2,3,.667,2,2,1.000,2,5,7,11,0,0,1,2,18,21.2,+13,,/players/n/nashst01.html
Steve Nash,50,50,2012-04-04,38-057,PHO,@,UTA,W (+2),,1,32:01,5,9,.556,3,7,.429,0,0,,0,2,2,9,0,0,4,2,13,10.8,-11,,/players/n/nashst01.html
Steve Nash,51,51,2012-04-06,38-059,PHO,@,DEN,L (-6),,1,34:51,5,10,.500,2,3,.667,2,2,1.000,2,1,3,11,0,0,3,0,14,15.4,-2,,/players/n/nashst01.html
Steve Nash,52,52,2012-04-07,38-060,PHO,,LAL,W (+20),,1,26:16,6,9,.667,1,2,.500,0,0,,1,1,2,11,0,0,1,0,13,16.8,+9,,/players/n/nashst01.html
Steve Nash,53,53,2012-04-09,38-062,PHO,@,MIN,W (+24),,1,26:03,6,10,.600,1,3,.333,1,1,1.000,0,2,2,6,0,1,3,0,14,11.9,+9,,/players/n/nashst01.html
Steve Nash,54,54,2012-04-11,38-064,PHO,@,MEM,L (-11),,1,34:56,4,10,.400,0,1,.000,3,4,.750,1,3,4,10,2,0,7,0,11,8.8,-21,,/players/n/nashst01.html
Steve Nash,55,55,2012-04-13,38-066,PHO,@,HOU,W (+7),,1,34:19,4,8,.500,1,2,.500,9,9,1.000,1,2,3,10,0,0,5,2,18,16.5,+7,,/players/n/nashst01.html
Steve Nash,56,56,2012-04-14,38-067,PHO,@,SAS,L (-14),,1,5:54,1,4,.250,0,1,.000,0,0,,0,0,0,0,0,0,2,0,2,-2.4,-17,,/players/n/nashst01.html
Steve Nash,57,57,2012-04-16,38-069,PHO,,POR,W (+18),,1,27:25,3,6,.500,0,0,,0,0,,0,2,2,13,0,0,4,1,6,8.3,+26,,/players/n/nashst01.html
Steve Nash,58,58,2012-04-18,38-071,PHO,,OKC,L (-12),,1,28:21,3,6,.500,1,2,.500,5,5,1.000,0,1,1,5,0,1,5,3,12,7.3,-4,,/players/n/nashst01.html
Steve Nash,59,59,2012-04-19,38-072,PHO,,LAC,W (+3),,1,33:36,4,6,.667,2,3,.667,3,4,.750,0,2,2,6,0,0,6,0,13,8.8,0,,/players/n/nashst01.html
Steve Nash,60,60,2012-04-21,38-074,PHO,,DEN,L (-11),,1,29:34,4,9,.444,0,3,.000,0,0,,1,5,6,13,1,0,5,2,8,9.8,-12,,/players/n/nashst01.html
Steve Nash,61,61,2012-04-24,38-077,PHO,@,UTA,L (-12),,1,36:24,4,11,.364,0,3,.000,6,6,1.000,0,4,4,11,0,1,5,2,14,11.7,-13,,/players/n/nashst01.html
Steve Nash,62,62,2012-04-25,38-078,PHO,,SAS,L (-4),,1,17:27,4,7,.571,0,0,,0,0,,0,3,3,7,0,0,3,0,8,7.5,+2,,/players/n/nashst01.html
Stephen Curry,1,1,2011-12-25,23-286,GSW,,LAC,L (-19),,1,33:28,2,12,.167,0,4,.000,0,1,.000,2,3,5,4,2,2,5,4,4,-2.1,-5,,/players/c/curryst01.html
Stephen Curry,2,2,2011-12-26,23-287,GSW,,CHI,W (+8),,1,37:29,7,12,.583,1,3,.333,6,7,.857,1,6,7,10,6,0,4,4,21,24.9,+11,,/players/c/curryst01.html
Stephen Curry,3,3,2011-12-31,23-292,GSW,,PHI,L (-28),,1,30:17,9,15,.600,3,8,.375,0,0,,0,4,4,4,0,0,5,3,21,11.9,-22,,/players/c/curryst01.html
Stephen Curry,4,4,2012-01-02,23-294,GSW,@,PHO,L (-11),,1,23:22,4,8,.500,2,3,.667,0,0,,0,2,2,2,1,0,2,5,10,5.0,-3,,/players/c/curryst01.html
Stephen Curry,5,5,2012-01-04,23-296,GSW,@,SAS,L (-6),,1,30:21,7,11,.636,3,4,.750,3,3,1.000,0,3,3,8,0,0,2,2,20,18.8,+2,,/players/c/curryst01.html
Stephen Curry,6,6,2012-01-20,23-312,GSW,,IND,L (-3),,1,29:04,5,15,.333,2,6,.333,0,0,,1,1,2,3,0,0,3,2,12,2.8,-4,,/players/c/curryst01.html
Stephen Curry,7,7,2012-01-23,23-315,GSW,,MEM,L (-1),,1,36:05,8,18,.444,2,7,.286,0,0,,3,3,6,5,3,0,5,3,18,11.9,-7,,/players/c/curryst01.html
Stephen Curry,8,8,2012-01-25,23-317,GSW,,POR,W (+8),,1,37:54,12,19,.632,6,8,.750,2,3,.667,0,6,6,7,4,0,1,0,32,32.8,+7,,/players/c/curryst01.html
Stephen Curry,9,9,2012-01-27,23-319,GSW,,OKC,L (-11),,1,27:22,6,16,.375,2,7,.286,1,1,1.000,0,2,2,6,2,0,4,4,15,7.4,-9,,/players/c/curryst01.html
Stephen Curry,10,10,2012-01-31,23-323,GSW,,SAC,W (+3),,1,26:00,1,7,.143,0,3,.000,1,2,.500,0,3,3,8,1,1,0,1,3,5.9,+3,,/players/c/curryst01.html
Stephen Curry,11,11,2012-02-02,23-325,GSW,,UTA,W (+18),,1,38:15,10,14,.714,2,5,.400,7,8,.875,0,5,5,12,3,0,3,4,29,31.1,+18,,/players/c/curryst01.html
Stephen Curry,12,12,2012-02-04,23-327,GSW,@,SAC,L (-8),,1,29:02,4,14,.286,3,8,.375,0,0,,2,0,2,9,4,0,5,1,11,9.1,-11,,/players/c/curryst01.html
Stephen Curry,13,13,2012-02-07,23-330,GSW,,OKC,L (-3),,1,42:56,7,9,.778,1,2,.500,1,2,.500,1,6,7,10,2,0,3,3,16,19.4,+13,,/players/c/curryst01.html
Stephen Curry,14,14,2012-02-09,23-332,GSW,@,DEN,W (+8),,1,35:55,13,17,.765,6,9,.667,4,7,.571,0,7,7,7,0,2,1,3,36,34.3,+15,,/players/c/curryst01.html
Stephen Curry,15,15,2012-02-12,23-335,GSW,,HOU,W (+9),,1,34:09,5,14,.357,3,6,.500,1,1,1.000,0,0,0,5,2,0,2,4,14,8.1,+4,,/players/c/curryst01.html
Stephen Curry,16,16,2012-02-13,23-336,GSW,,PHO,W (+6),,1,31:53,3,10,.300,1,4,.250,2,2,1.000,2,5,7,5,1,0,2,2,9,7.8,+2,,/players/c/curryst01.html
Stephen Curry,17,17,2012-02-15,23-338,GSW,,POR,L (-2),,1,37:44,3,10,.300,0,2,.000,2,2,1.000,1,2,3,8,2,2,2,2,8,9.7,+7,,/players/c/curryst01.html
Stephen Curry,18,18,2012-02-17,23-340,GSW,@,OKC,L (-23),,1,27:56,4,13,.308,3,5,.600,0,0,,1,1,2,4,0,0,4,2,11,2.5,-12,,/players/c/curryst01.html
Stephen Curry,19,19,2012-02-18,23-341,GSW,@,MEM,L (-1),,1,40:14,13,21,.619,6,9,.667,4,4,1.000,1,1,2,6,2,0,2,5,36,29.7,+9,,/players/c/curryst01.html
Stephen Curry,20,20,2012-02-20,23-343,GSW,,LAC,W (+7),,1,33:16,3,6,.500,3,5,.600,2,2,1.000,0,3,3,6,0,1,3,3,11,9.6,+16,,/players/c/curryst01.html
Stephen Curry,21,21,2012-02-22,23-345,GSW,@,PHO,W (+2),,1,10:00,3,7,.429,1,3,.333,2,2,1.000,0,0,0,2,2,0,1,1,9,7.3,+13,,/players/c/curryst01.html
Stephen Curry,22,22,2012-02-29,23-352,GSW,@,ATL,W (+3),,0,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,,/players/c/curryst01.html
Stephen Curry,23,23,2012-03-05,23-357,GSW,@,WAS,W (+20),,0,9:18,5,7,.714,2,3,.667,0,0,,0,1,1,1,1,0,0,1,12,10.7,+10,,/players/c/curryst01.html
Stephen Curry,24,24,2012-03-07,23-359,GSW,,MEM,L (-18),,0,24:16,7,11,.636,1,2,.500,0,0,,0,4,4,3,0,0,2,3,15,10.2,+4,,/players/c/curryst01.html
Stephen Curry,25,25,2012-03-10,23-362,GSW,,DAL,W (+24),,1,16:19,4,7,.571,2,4,.500,0,0,,0,2,2,2,1,0,3,0,10,6.7,+10,,/players/c/curryst01.html
Stephen Curry,26,26,2012-03-11,23-363,GSW,@,LAC,W (+4),,1,9:13,0,3,.000,0,1,.000,0,0,,0,3,3,1,0,0,1,0,0,-1.5,+6,,/players/c/curryst01.html
Damien Wilkins,1,1,2011-12-28,31-351,DET,,CLE,L (-16),,0,4:59,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,+3,,/players/w/wilkida02.html
Damien Wilkins,2,2,2011-12-30,31-353,DET,@,BOS,L (-11),,0,11:46,2,3,.667,0,1,.000,0,0,,0,1,1,0,0,0,0,1,4,2.6,+4,,/players/w/wilkida02.html
Damien Wilkins,3,3,2011-12-31,31-354,DET,,IND,W (+8),,0,9:27,0,2,.000,0,0,,0,0,,1,0,1,1,0,0,0,2,0,-0.8,-11,,/players/w/wilkida02.html
Damien Wilkins,4,4,2012-01-02,31-356,DET,,ORL,W (+11),,0,11:18,0,2,.000,0,0,,0,0,,0,1,1,2,0,1,0,1,0,0.6,-1,,/players/w/wilkida02.html
Damien Wilkins,5,5,2012-01-04,31-358,DET,,CHI,L (-16),,0,29:49,5,7,.714,0,0,,0,0,,1,2,3,3,2,0,0,3,10,11.3,-2,,/players/w/wilkida02.html
Damien Wilkins,6,6,2012-01-06,31-360,DET,@,PHI,L (-23),,0,23:05,1,4,.250,0,0,,0,0,,2,2,4,1,1,0,2,2,2,0.5,-14,,/players/w/wilkida02.html
Damien Wilkins,7,7,2012-01-07,31-361,DET,,NYK,L (-23),,0,25:29,3,5,.600,0,2,.000,1,2,.500,2,2,4,3,1,0,3,2,7,5.6,0,,/players/w/wilkida02.html
Damien Wilkins,8,8,2012-01-09,31-363,DET,@,CHI,L (-24),,0,23:36,2,3,.667,0,0,,1,2,.500,1,5,6,1,0,1,2,2,5,4.1,-5,,/players/w/wilkida02.html
Damien Wilkins,9,9,2012-01-10,31-364,DET,,DAL,L (-14),,0,21:48,4,8,.500,0,1,.000,0,0,,0,0,0,1,0,1,2,3,8,2.2,+4,,/players/w/wilkida02.html
Damien Wilkins,10,10,2012-01-12,32-001,DET,@,MIL,L (-9),,0,11:45,0,2,.000,0,0,,2,2,1.000,0,1,1,0,1,0,2,0,2,-0.1,+10,,/players/w/wilkida02.html
Damien Wilkins,11,11,2012-01-13,32-002,DET,@,CHA,W (+17),,0,16:13,3,4,.750,1,1,1.000,0,0,,0,1,1,3,1,0,2,2,7,6.0,-1,,/players/w/wilkida02.html
Damien Wilkins,12,12,2012-01-17,32-006,DET,@,HOU,L (-17),,0,11:47,0,1,.000,0,0,,0,0,,2,0,2,1,0,0,0,0,0,1.4,+1,,/players/w/wilkida02.html
Damien Wilkins,13,13,2012-01-18,32-007,DET,@,MIN,L (-8),,0,6:45,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-6,,/players/w/wilkida02.html
Damien Wilkins,14,14,2012-01-20,32-009,DET,,MEM,L (-17),,0,4:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+1,,/players/w/wilkida02.html
Damien Wilkins,15,15,2012-01-21,32-010,DET,,POR,W (+3),,0,18:38,0,2,.000,0,1,.000,2,2,1.000,0,2,2,2,0,0,0,0,2,2.6,+2,,/players/w/wilkida02.html
Damien Wilkins,16,16,2012-01-23,32-012,DET,@,OKC,L (-20),,0,25:52,2,5,.400,0,0,,1,3,.333,0,3,3,0,0,0,0,1,5,2.0,-8,,/players/w/wilkida02.html
Damien Wilkins,17,17,2012-01-25,32-014,DET,,MIA,L (-3),,1,34:29,4,9,.444,1,5,.200,0,0,,2,1,3,2,0,0,3,4,9,2.8,-11,,/players/w/wilkida02.html
Damien Wilkins,18,18,2012-01-27,32-016,DET,,ATL,L (-6),,1,34:24,0,2,.000,0,1,.000,0,0,,0,3,3,3,0,1,0,3,0,1.1,-3,,/players/w/wilkida02.html
Damien Wilkins,19,19,2012-01-28,32-017,DET,@,PHI,L (-21),,0,12:10,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,0,2,2,1.2,-5,,/players/w/wilkida02.html
Damien Wilkins,20,20,2012-01-30,32-019,DET,@,MIL,L (-21),,0,20:35,0,5,.000,0,1,.000,4,4,1.000,0,2,2,0,0,0,0,1,4,0.7,-8,,/players/w/wilkida02.html
Damien Wilkins,21,21,2012-01-31,32-020,DET,@,NYK,L (-27),,0,20:30,1,4,.250,0,0,,1,2,.500,0,0,0,2,0,0,0,3,3,0.4,-1,,/players/w/wilkida02.html
Damien Wilkins,22,22,2012-02-01,32-021,DET,@,NJN,L (-3),,0,4:54,1,3,.333,0,1,.000,0,1,.000,0,1,1,0,0,0,0,0,2,0.2,-3,,/players/w/wilkida02.html
Damien Wilkins,23,23,2012-02-03,32-023,DET,,MIL,W (+8),,0,10:17,1,2,.500,1,1,1.000,0,0,,0,1,1,0,1,0,1,3,3,1.1,+11,,/players/w/wilkida02.html
Damien Wilkins,24,24,2012-02-04,32-024,DET,,NOH,W (+2),,0,13:32,0,0,,0,0,,1,2,.500,0,0,0,1,0,0,0,1,1,0.9,-4,,/players/w/wilkida02.html
Damien Wilkins,25,25,2012-02-10,32-030,DET,,NJN,W (+17),,0,2:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-5,,/players/w/wilkida02.html
Damien Wilkins,26,26,2012-02-12,32-032,DET,,WAS,L (-21),,0,3:10,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,+4,,/players/w/wilkida02.html
Damien Wilkins,27,27,2012-02-15,32-035,DET,@,BOS,W (+10),,0,13:37,0,2,.000,0,0,,2,4,.500,1,1,2,1,0,0,0,1,2,1.1,+3,,/players/w/wilkida02.html
Damien Wilkins,28,28,2012-02-17,32-037,DET,,SAC,W (+6),,0,7:54,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,+2,,/players/w/wilkida02.html
Damien Wilkins,29,29,2012-02-19,32-039,DET,,BOS,W (+15),,0,7:04,1,2,.500,1,1,1.000,3,4,.750,0,0,0,0,0,0,0,0,6,4.6,+9,,/players/w/wilkida02.html
Damien Wilkins,30,30,2012-02-21,32-041,DET,@,CLE,L (-1),,0,11:45,1,2,.500,0,0,,0,0,,0,0,0,0,2,0,1,2,2,1.2,-4,,/players/w/wilkida02.html
Damien Wilkins,31,31,2012-02-22,32-042,DET,@,TOR,L (-10),,0,16:13,1,1,1.000,0,0,,1,2,.500,0,3,3,0,2,0,0,2,3,4.4,+2,,/players/w/wilkida02.html
Damien Wilkins,32,32,2012-02-28,32-048,DET,,PHI,L (-29),,0,18:13,2,5,.400,0,0,,0,0,,0,2,2,0,1,0,1,0,4,1.9,-14,,/players/w/wilkida02.html
Damien Wilkins,33,33,2012-02-29,32-049,DET,,CHA,W (+15),,0,17:50,2,3,.667,0,0,,0,0,,0,1,1,1,1,0,0,3,4,3.5,+6,,/players/w/wilkida02.html
Damien Wilkins,34,34,2012-03-03,32-052,DET,@,MEM,L (-17),,0,13:24,1,2,.500,0,0,,3,4,.750,0,0,0,0,2,1,0,2,5,5.5,-10,,/players/w/wilkida02.html
Damien Wilkins,35,35,2012-03-06,32-055,DET,,LAL,W (+3),,0,15:07,2,6,.333,0,0,,1,2,.500,1,2,3,1,1,0,1,2,5,2.4,+12,,/players/w/wilkida02.html
Damien Wilkins,36,36,2012-03-09,32-058,DET,,ATL,W (+1),,0,16:34,0,3,.000,0,0,,0,0,,0,3,3,1,0,1,0,2,0,-0.6,+4,,/players/w/wilkida02.html
Damien Wilkins,37,37,2012-03-10,32-059,DET,,TOR,W (+19),,0,19:04,3,5,.600,0,0,,2,2,1.000,0,1,1,1,2,1,1,2,8,7.6,-5,,/players/w/wilkida02.html
Damien Wilkins,38,38,2012-03-12,32-061,DET,@,UTA,L (-15),,0,14:13,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,2.6,-2,,/players/w/wilkida02.html
Damien Wilkins,39,39,2012-03-14,32-063,DET,@,SAC,W (+12),,0,14:35,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,2,2,0,-3.5,-17,,/players/w/wilkida02.html
