name,ranker,game_season,date_game,age,team_id,game_location,opp_id,game_result,college_name,games_started,minutes_played,field_goals,field_goal_attempts,field_goal_pct,three_point_field_goals,three_point_field_goal_attempts,three_point_field_goal_pct,free_throws,free_throw_attempts,free_throw_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,daily_fantasy_sports_points,uri
Shareef Abdur-Rahim,32,32,2002-01-08,25-028,ATL,,POR,W (+9),,1,43:00,13,19,.684,1,1,1.000,3,3,1.000,1,9,10,2,1,0,4,2,30,22.9,+8,,/players/a/abdursh01.html
Shareef Abdur-Rahim,33,33,2002-01-09,25-029,ATL,@,CHH,L (-24),,1,33:00,7,21,.333,0,0,,6,9,.667,7,2,9,3,3,0,0,1,20,17.1,-14,,/players/a/abdursh01.html
Shareef Abdur-Rahim,34,34,2002-01-11,25-031,ATL,@,TOR,L (-3),,1,49:00,8,20,.400,0,1,.000,10,11,.909,2,14,16,4,3,2,6,2,26,20.8,-5,,/players/a/abdursh01.html
Shareef Abdur-Rahim,35,35,2002-01-12,25-032,ATL,,BOS,L (-24),,1,40:00,5,13,.385,0,1,.000,7,7,1.000,6,8,14,1,1,0,2,2,17,15.4,-14,,/players/a/abdursh01.html
Shareef Abdur-Rahim,36,36,2002-01-15,25-035,ATL,,DAL,L (-9),,1,36:00,7,17,.412,0,1,.000,5,6,.833,3,5,8,4,0,0,5,4,19,9.3,-12,,/players/a/abdursh01.html
Shareef Abdur-Rahim,37,37,2002-01-17,25-037,ATL,,CHI,L (-3),,1,45:00,10,22,.455,0,1,.000,2,2,1.000,6,5,11,4,1,2,2,3,22,18.3,-1,,/players/a/abdursh01.html
Shareef Abdur-Rahim,38,38,2002-01-19,25-039,ATL,,MIL,L (-9),,1,43:00,7,20,.350,0,1,.000,5,6,.833,3,4,7,1,1,2,4,2,19,9.0,-5,,/players/a/abdursh01.html
Shareef Abdur-Rahim,39,39,2002-01-21,25-041,ATL,,HOU,W (+4),,1,31:00,6,15,.400,0,0,,4,5,.800,3,6,9,3,1,0,2,2,16,11.7,0,,/players/a/abdursh01.html
Shareef Abdur-Rahim,40,40,2002-01-29,25-049,ATL,,LAL,L (-34),,1,33:00,10,20,.500,0,0,,1,3,.333,4,4,8,1,0,1,2,3,21,12.4,-24,,/players/a/abdursh01.html
Shareef Abdur-Rahim,41,41,2002-01-30,25-050,ATL,@,DET,L (-17),,1,40:00,4,14,.286,0,1,.000,2,4,.500,3,4,7,2,0,1,3,2,10,2.6,-15,,/players/a/abdursh01.html
Shareef Abdur-Rahim,42,42,2002-02-01,25-052,ATL,@,WAS,L (-7),,1,45:00,11,21,.524,0,0,,3,5,.600,3,5,8,4,0,0,4,2,25,15.5,0,,/players/a/abdursh01.html
Shareef Abdur-Rahim,43,43,2002-02-02,25-053,ATL,,LAC,W (+7),,1,42:00,9,17,.529,1,1,1.000,8,8,1.000,1,3,4,2,3,1,2,5,27,21.4,+4,,/players/a/abdursh01.html
Shareef Abdur-Rahim,44,44,2002-02-05,25-056,ATL,@,MIA,W (+3),,1,37:00,12,24,.500,0,0,,10,11,.909,1,10,11,1,3,0,6,5,34,21.0,+6,,/players/a/abdursh01.html
Shareef Abdur-Rahim,45,45,2002-02-07,25-058,ATL,@,NYK,L (-3),,1,43:00,10,18,.556,0,0,,9,13,.692,1,5,6,3,7,2,4,3,29,26.3,-1,,/players/a/abdursh01.html
Shareef Abdur-Rahim,46,46,2002-02-12,25-063,ATL,,NJN,W (+2),,1,46:00,9,18,.500,0,0,,16,16,1.000,1,7,8,6,2,0,1,5,34,31.0,+3,,/players/a/abdursh01.html
Shareef Abdur-Rahim,47,47,2002-02-15,25-066,ATL,@,LAL,W (+3),,1,43:00,11,22,.500,0,2,.000,10,10,1.000,0,7,7,6,2,1,1,3,32,27.8,+12,,/players/a/abdursh01.html
Shareef Abdur-Rahim,48,48,2002-02-17,25-068,ATL,@,GSW,W (+6),,1,44:00,9,17,.529,1,2,.500,7,10,.700,1,8,9,6,2,5,3,4,26,24.7,+9,,/players/a/abdursh01.html
Shareef Abdur-Rahim,49,49,2002-02-19,25-070,ATL,@,SAC,L (-20),,1,42:00,6,18,.333,0,1,.000,0,0,,4,5,9,5,1,2,4,3,12,6.8,-13,,/players/a/abdursh01.html
Shareef Abdur-Rahim,50,50,2002-02-21,25-072,ATL,@,POR,L (-15),,1,36:00,5,11,.455,0,0,,9,9,1.000,3,5,8,0,0,0,4,3,19,11.7,-24,,/players/a/abdursh01.html
Shareef Abdur-Rahim,51,51,2002-02-22,25-073,ATL,@,SEA,L (-3),,1,44:00,8,17,.471,1,2,.500,8,9,.889,5,11,16,4,2,0,7,2,25,19.7,-3,,/players/a/abdursh01.html
Shareef Abdur-Rahim,52,52,2002-02-24,25-075,ATL,@,DEN,W (+5),,1,42:00,8,15,.533,0,0,,7,8,.875,3,5,8,3,2,2,2,0,23,22.4,+8,,/players/a/abdursh01.html
Shareef Abdur-Rahim,53,53,2002-02-27,25-078,ATL,,SEA,L (-17),,1,42:00,9,13,.692,0,0,,6,8,.750,5,11,16,4,0,1,8,5,24,18.0,-5,,/players/a/abdursh01.html
Shareef Abdur-Rahim,54,54,2002-03-02,25-081,ATL,,CLE,W (+3),,1,41:00,7,19,.368,0,0,,0,2,.000,4,4,8,6,2,2,1,1,14,12.9,-4,,/players/a/abdursh01.html
Shareef Abdur-Rahim,55,55,2002-03-04,25-083,ATL,,MEM,W (+19),,1,33:00,10,16,.625,0,1,.000,3,6,.500,2,5,7,5,1,1,2,3,23,19.5,+18,,/players/a/abdursh01.html
Shareef Abdur-Rahim,56,56,2002-03-05,25-084,ATL,@,CLE,L (-7),,1,39:00,9,19,.474,0,0,,1,2,.500,0,7,7,9,1,4,3,2,19,17.3,-10,,/players/a/abdursh01.html
Shareef Abdur-Rahim,57,57,2002-03-09,25-088,ATL,,PHI,L (-21),,1,40:00,11,18,.611,1,1,1.000,3,4,.750,5,2,7,2,2,0,3,3,26,20.7,-25,,/players/a/abdursh01.html
Shareef Abdur-Rahim,58,58,2002-03-11,25-090,ATL,,GSW,W (+25),,1,37:00,7,14,.500,0,1,.000,5,5,1.000,6,7,13,3,0,0,2,3,19,17.2,+17,,/players/a/abdursh01.html
Shareef Abdur-Rahim,59,59,2002-03-13,25-092,ATL,,DEN,W (+3),,1,43:00,10,16,.625,1,1,1.000,4,5,.800,1,7,8,3,2,1,4,4,25,19.4,+9,,/players/a/abdursh01.html
Shareef Abdur-Rahim,60,60,2002-03-15,25-094,ATL,,PHO,W (+15),,1,43:00,11,21,.524,2,3,.667,9,10,.900,2,10,12,2,1,1,3,3,33,25.6,+7,,/players/a/abdursh01.html
Shareef Abdur-Rahim,61,61,2002-03-17,25-096,ATL,@,IND,L (-17),,1,31:00,4,12,.333,0,1,.000,1,2,.500,1,5,6,2,0,0,4,3,9,0.2,-19,,/players/a/abdursh01.html
Shareef Abdur-Rahim,62,62,2002-03-19,25-098,ATL,@,CHI,W (+6),,1,38:00,10,16,.625,0,0,,5,6,.833,2,8,10,4,3,1,6,4,25,20.1,+12,,/players/a/abdursh01.html
Shareef Abdur-Rahim,63,63,2002-03-21,25-100,ATL,,NYK,W (+29),,1,30:00,7,13,.538,1,2,.500,5,6,.833,1,8,9,5,1,0,7,1,20,13.5,+21,,/players/a/abdursh01.html
Shareef Abdur-Rahim,64,64,2002-03-24,25-103,ATL,@,NJN,L (-14),,1,42:00,12,21,.571,0,1,.000,6,7,.857,2,5,7,8,2,0,6,3,30,23.0,-11,,/players/a/abdursh01.html
Shareef Abdur-Rahim,65,65,2002-03-26,25-105,ATL,,NJN,W (+26),,1,30:00,7,12,.583,1,1,1.000,3,3,1.000,1,2,3,3,1,2,2,4,18,14.6,+5,,/players/a/abdursh01.html
Shareef Abdur-Rahim,66,66,2002-03-28,25-107,ATL,,TOR,L (-2),,1,39:00,10,26,.385,1,3,.333,2,4,.500,3,7,10,5,2,1,2,4,23,14.8,-3,,/players/a/abdursh01.html
Shareef Abdur-Rahim,67,67,2002-03-29,25-108,ATL,@,MIA,L (-12),,1,36:00,6,12,.500,0,1,.000,7,11,.636,2,5,7,1,0,1,4,3,19,10.5,-13,,/players/a/abdursh01.html
Shareef Abdur-Rahim,68,68,2002-03-31,25-110,ATL,,SAC,L (-1),,1,44:00,7,18,.389,1,2,.500,2,2,1.000,1,5,6,4,1,0,4,2,17,8.4,+7,,/players/a/abdursh01.html
Shareef Abdur-Rahim,69,69,2002-04-02,25-112,ATL,,MIL,W (+8),,1,43:00,4,15,.267,1,2,.500,1,4,.250,0,9,9,8,0,0,2,5,10,4.2,+8,,/players/a/abdursh01.html
Shareef Abdur-Rahim,70,70,2002-04-04,25-114,ATL,,IND,W (+1),,1,40:00,6,14,.429,0,1,.000,4,9,.444,3,0,3,4,3,0,3,4,16,9.9,-1,,/players/a/abdursh01.html
Shareef Abdur-Rahim,71,71,2002-04-06,25-116,ATL,,CHH,L (-7),,1,42:00,6,17,.353,0,3,.000,9,10,.900,5,7,12,1,1,1,3,4,21,14.5,-9,,/players/a/abdursh01.html
Shareef Abdur-Rahim,72,72,2002-04-08,25-118,ATL,@,DET,L (-6),,1,43:00,10,19,.526,0,0,,3,4,.750,1,3,4,3,1,1,1,2,23,16.9,-3,,/players/a/abdursh01.html
Shareef Abdur-Rahim,73,73,2002-04-10,25-120,ATL,@,CHH,W (+6),,1,44:00,11,18,.611,0,1,.000,11,12,.917,1,4,5,4,3,1,4,1,33,28.4,+12,,/players/a/abdursh01.html
Shareef Abdur-Rahim,74,74,2002-04-12,25-122,ATL,@,TOR,L (-39),,1,28:00,5,14,.357,0,0,,3,4,.750,2,4,6,1,1,0,7,2,13,1.3,-31,,/players/a/abdursh01.html
Shareef Abdur-Rahim,75,75,2002-04-13,25-123,ATL,,CLE,W (+5),,1,53:00,12,24,.500,2,3,.667,10,10,1.000,1,11,12,3,3,0,4,3,36,27.9,+9,,/players/a/abdursh01.html
Shareef Abdur-Rahim,76,76,2002-04-16,25-126,ATL,,ORL,L (-7),,1,44:00,9,20,.450,0,2,.000,5,5,1.000,2,9,11,4,1,1,2,4,23,17.6,-10,,/players/a/abdursh01.html
Shareef Abdur-Rahim,77,77,2002-04-17,25-127,ATL,@,BOS,L (-8),,1,38:00,6,20,.300,0,0,,4,6,.667,4,3,7,1,2,3,3,2,16,8.3,-10,,/players/a/abdursh01.html
Bobby Jackson,1,1,2001-10-30,28-231,SAC,,SEA,W (+6),,0,19:00,3,4,.750,1,2,.500,0,0,,0,1,1,1,1,0,2,5,7,3.4,+2,,/players/j/jacksbo01.html
Bobby Jackson,2,2,2001-11-03,28-235,SAC,@,DEN,W (+12),,0,32:00,4,7,.571,1,2,.500,5,6,.833,1,4,5,4,1,0,2,4,14,12.4,+20,,/players/j/jacksbo01.html
Bobby Jackson,3,3,2001-11-04,28-236,SAC,,SAS,W (+20),,0,21:00,4,10,.400,2,4,.500,0,1,.000,2,2,4,3,4,0,2,2,10,9.5,+3,,/players/j/jacksbo01.html
Bobby Jackson,4,4,2001-11-06,28-238,SAC,@,CLE,W (+16),,0,25:00,7,13,.538,2,2,1.000,1,2,.500,5,3,8,4,1,1,0,1,17,18.8,+26,,/players/j/jacksbo01.html
Bobby Jackson,5,5,2001-11-07,28-239,SAC,@,IND,L (-12),,0,17:00,1,3,.333,0,1,.000,0,0,,0,0,0,4,2,0,4,1,2,0.7,-18,,/players/j/jacksbo01.html
Bobby Jackson,6,6,2001-11-09,28-241,SAC,@,ORL,L (-10),,0,15:00,3,11,.273,2,4,.500,0,0,,0,3,3,0,0,0,0,4,8,0.8,-10,,/players/j/jacksbo01.html
Bobby Jackson,7,7,2001-11-10,28-242,SAC,@,MIA,W (+15),,0,23:00,2,5,.400,0,1,.000,3,3,1.000,2,4,6,2,0,0,2,1,7,5.9,+14,,/players/j/jacksbo01.html
Bobby Jackson,8,8,2001-11-13,28-245,SAC,,TOR,W (+9),,0,24:00,5,12,.417,1,4,.250,2,2,1.000,1,3,4,1,1,0,1,1,13,8.5,+7,,/players/j/jacksbo01.html
Bobby Jackson,9,9,2001-11-16,28-248,SAC,,CHI,W (+34),,0,16:00,3,5,.600,0,0,,1,2,.500,2,1,3,0,3,0,2,0,7,7.0,+12,,/players/j/jacksbo01.html
Bobby Jackson,10,10,2001-11-18,28-250,SAC,@,LAL,L (-8),,0,16:00,3,10,.300,0,2,.000,0,0,,2,0,2,3,2,0,1,1,6,4.3,-6,,/players/j/jacksbo01.html
Bobby Jackson,11,11,2001-11-19,28-251,SAC,,HOU,W (+36),,0,18:00,4,9,.444,0,2,.000,0,0,,1,1,2,5,1,0,0,1,8,8.4,+20,,/players/j/jacksbo01.html
Bobby Jackson,12,12,2001-11-21,28-253,SAC,,POR,W (+12),,0,23:00,3,10,.300,0,1,.000,0,0,,2,3,5,1,0,0,2,1,6,0.8,+4,,/players/j/jacksbo01.html
Bobby Jackson,13,13,2001-11-24,28-256,SAC,,NJN,W (+1),,0,26:00,4,9,.444,0,2,.000,5,6,.833,1,5,6,1,2,0,0,2,13,12.0,0,,/players/j/jacksbo01.html
Bobby Jackson,14,14,2001-11-26,28-258,SAC,@,MEM,L (-4),,0,20:00,3,5,.600,1,2,.500,4,6,.667,1,1,2,3,1,0,1,3,11,9.8,-7,,/players/j/jacksbo01.html
Bobby Jackson,15,15,2001-11-27,28-259,SAC,@,HOU,W (+5),,0,19:00,5,9,.556,0,2,.000,4,4,1.000,2,3,5,2,1,0,0,0,14,14.4,+6,,/players/j/jacksbo01.html
Bobby Jackson,16,16,2001-11-29,28-261,SAC,@,DAL,W (+12),,0,27:00,7,13,.538,1,1,1.000,1,1,1.000,1,1,2,1,0,0,3,2,16,7.6,+14,,/players/j/jacksbo01.html
Bobby Jackson,17,17,2001-11-30,28-262,SAC,@,SAS,W (+3),,0,32:00,5,10,.500,0,1,.000,2,2,1.000,2,6,8,4,0,0,2,2,12,10.2,+8,,/players/j/jacksbo01.html
Bobby Jackson,18,18,2001-12-02,28-264,SAC,,DAL,L (-6),,0,31:00,7,16,.438,1,3,.333,1,1,1.000,0,2,2,3,2,0,2,5,16,8.3,+5,,/players/j/jacksbo01.html
Bobby Jackson,19,19,2001-12-04,28-266,SAC,,PHI,W (+10),,1,38:00,7,25,.280,0,6,.000,2,3,.667,6,0,6,4,0,0,0,2,16,7.1,+2,,/players/j/jacksbo01.html
Bobby Jackson,20,20,2001-12-07,28-269,SAC,,LAL,W (+6),,0,21:00,2,6,.333,1,1,1.000,0,0,,0,1,1,2,0,0,1,1,5,1.9,-6,,/players/j/jacksbo01.html
Bobby Jackson,21,21,2001-12-09,28-271,SAC,,MIA,W (+7),,0,16:00,1,6,.167,0,0,,0,0,,0,0,0,1,0,0,0,0,2,-1.1,0,,/players/j/jacksbo01.html
Bobby Jackson,22,22,2001-12-11,28-273,SAC,,ORL,W (+12),,0,23:00,4,9,.444,1,5,.200,5,6,.833,1,3,4,3,1,0,2,1,14,11.2,+9,,/players/j/jacksbo01.html
Bobby Jackson,23,23,2001-12-12,28-274,SAC,@,PHO,L (-26),,0,16:00,4,4,1.000,0,0,,1,2,.500,1,0,1,1,0,1,1,2,9,7.7,-12,,/players/j/jacksbo01.html
Bobby Jackson,24,24,2001-12-14,28-276,SAC,@,MIN,L (-20),,0,22:00,3,12,.250,0,4,.000,0,0,,1,2,3,1,0,0,0,4,6,-0.8,-13,,/players/j/jacksbo01.html
Bobby Jackson,25,25,2001-12-16,28-278,SAC,,MEM,W (+17),,0,20:00,4,9,.444,1,1,1.000,0,0,,0,3,3,3,0,0,0,2,9,6.5,+9,,/players/j/jacksbo01.html
Bobby Jackson,26,26,2001-12-18,28-280,SAC,,DET,W (+4),,0,16:00,3,7,.429,0,0,,0,0,,0,2,2,2,0,0,2,3,6,1.1,-6,,/players/j/jacksbo01.html
Bobby Jackson,27,27,2001-12-19,28-281,SAC,@,SEA,L (-12),,0,27:00,5,13,.385,0,2,.000,2,2,1.000,1,2,3,2,1,0,2,2,12,5.8,-8,,/players/j/jacksbo01.html
Bobby Jackson,28,28,2001-12-22,28-284,SAC,@,LAC,L (-16),,0,22:00,6,13,.462,2,5,.400,5,6,.833,0,3,3,1,1,0,2,0,19,12.5,-13,,/players/j/jacksbo01.html
Bobby Jackson,29,29,2001-12-23,28-285,SAC,,PHO,W (+32),,0,17:00,4,6,.667,2,2,1.000,0,0,,0,0,0,2,1,1,1,0,10,9.5,+9,,/players/j/jacksbo01.html
Bobby Jackson,30,30,2001-12-26,28-288,SAC,,POR,W (+15),,0,18:00,7,8,.875,3,3,1.000,0,0,,1,1,2,0,0,0,0,1,17,14.8,+17,,/players/j/jacksbo01.html
Bobby Jackson,31,31,2001-12-28,28-290,SAC,,MIN,W (+14),,0,16:00,3,4,.750,1,2,.500,0,0,,0,2,2,6,0,0,1,0,7,9.2,+9,,/players/j/jacksbo01.html
Bobby Jackson,32,32,2001-12-30,28-292,SAC,,BOS,W (+15),,0,20:00,3,9,.333,2,4,.500,0,0,,2,3,5,2,0,0,1,1,8,5.2,+1,,/players/j/jacksbo01.html
Bobby Jackson,33,33,2002-01-02,28-295,SAC,,LAC,W (+14),,0,16:00,2,6,.333,0,2,.000,0,0,,1,1,2,4,0,0,0,0,4,4.4,+3,,/players/j/jacksbo01.html
Bobby Jackson,34,34,2002-01-05,28-298,SAC,@,PHO,W (+6),,0,18:00,0,5,.000,0,2,.000,3,4,.750,0,3,3,1,2,0,2,3,3,-0.5,-4,,/players/j/jacksbo01.html
Bobby Jackson,35,35,2002-01-06,28-299,SAC,,MIL,W (+14),,1,46:00,9,16,.563,4,6,.667,0,1,.000,2,4,6,3,2,0,2,0,22,18.7,+15,,/players/j/jacksbo01.html
Bobby Jackson,36,36,2002-01-13,28-306,SAC,,PHO,W (+3),,1,40:00,8,15,.533,0,2,.000,2,2,1.000,1,3,4,3,3,1,3,3,18,13.9,+5,,/players/j/jacksbo01.html
Bobby Jackson,37,37,2002-01-15,28-308,SAC,,CLE,W (+7),,0,23:00,2,8,.250,0,3,.000,4,4,1.000,1,3,4,1,1,1,0,1,8,6.8,+14,,/players/j/jacksbo01.html
Bobby Jackson,38,38,2002-01-16,28-309,SAC,@,DEN,W (+5),,0,25:00,5,9,.556,0,1,.000,2,4,.500,1,4,5,3,2,0,1,1,12,11.5,+14,,/players/j/jacksbo01.html
Bobby Jackson,39,39,2002-01-18,28-311,SAC,,GSW,W (+24),,0,20:00,5,8,.625,3,5,.600,0,0,,0,0,0,0,1,0,1,1,13,9.0,+18,,/players/j/jacksbo01.html
Bobby Jackson,40,40,2002-01-21,28-314,SAC,,MEM,W (+14),,0,20:00,5,9,.556,1,3,.333,0,1,.000,3,0,3,0,1,0,2,2,11,6.6,+1,,/players/j/jacksbo01.html
Bobby Jackson,41,41,2002-01-22,28-315,SAC,@,POR,L (-6),,0,12:00,2,7,.286,0,1,.000,0,0,,0,2,2,0,1,0,0,0,4,1.5,-11,,/players/j/jacksbo01.html
Bobby Jackson,42,42,2002-01-24,28-317,SAC,,UTA,W (+33),,0,20:00,7,12,.583,3,4,.750,1,1,1.000,3,4,7,2,2,0,1,1,18,17.7,+16,,/players/j/jacksbo01.html
Bobby Jackson,43,43,2002-01-26,28-319,SAC,@,UTA,W (+24),,0,25:00,5,12,.417,1,4,.250,3,5,.600,0,2,2,2,3,0,2,3,14,8.6,+15,,/players/j/jacksbo01.html
Bobby Jackson,44,44,2002-01-31,28-324,SAC,@,SEA,W (+4),,0,18:00,3,11,.273,3,4,.750,2,2,1.000,3,2,5,0,0,0,0,3,11,6.0,+3,,/players/j/jacksbo01.html
Bobby Jackson,45,45,2002-02-01,28-325,SAC,,DEN,W (+36),,0,21:00,4,12,.333,2,6,.333,5,6,.833,1,0,1,2,1,0,0,1,15,10.5,+8,,/players/j/jacksbo01.html
Bobby Jackson,46,46,2002-02-03,28-327,SAC,@,MIN,W (+5),,0,14:00,4,8,.500,0,2,.000,4,4,1.000,0,1,1,0,0,0,0,1,12,7.9,+1,,/players/j/jacksbo01.html
Bobby Jackson,47,47,2002-02-04,28-328,SAC,@,NJN,L (-34),,0,18:00,3,7,.429,0,1,.000,2,2,1.000,1,5,6,1,1,0,3,3,8,4.0,-4,,/players/j/jacksbo01.html
Bobby Jackson,48,48,2002-02-06,28-330,SAC,@,BOS,W (+17),,0,15:00,2,7,.286,2,4,.500,1,2,.500,1,1,2,0,0,0,1,1,7,2.1,-16,,/players/j/jacksbo01.html
Bobby Jackson,49,49,2002-02-07,28-331,SAC,@,WAS,L (-7),,0,21:00,3,8,.375,1,2,.500,4,4,1.000,1,2,3,3,0,0,1,3,11,7.8,+5,,/players/j/jacksbo01.html
Bobby Jackson,50,50,2002-02-12,28-336,SAC,,SAS,W (+13),,0,19:00,4,8,.500,1,2,.500,0,0,,0,0,0,2,3,0,0,1,9,9.0,+5,,/players/j/jacksbo01.html
Bobby Jackson,51,51,2002-02-14,28-338,SAC,,WAS,W (+16),,0,19:00,5,11,.455,3,5,.600,1,1,1.000,0,3,3,1,0,0,3,3,14,5.7,-12,,/players/j/jacksbo01.html
Bobby Jackson,52,52,2002-02-17,28-341,SAC,,SEA,L (-10),,0,19:00,1,5,.200,0,2,.000,6,6,1.000,1,1,2,3,3,0,1,5,8,8.0,+2,,/players/j/jacksbo01.html
Bobby Jackson,53,53,2002-02-19,28-343,SAC,,ATL,W (+20),,0,18:00,5,12,.417,3,6,.500,0,0,,1,0,1,2,1,1,0,1,13,10.0,+22,,/players/j/jacksbo01.html
Bobby Jackson,54,54,2002-02-21,28-345,SAC,@,SAS,L (-23),,0,23:00,7,12,.583,2,5,.400,2,4,.500,1,0,1,4,1,0,0,2,18,15.3,+4,,/players/j/jacksbo01.html
Bobby Jackson,55,55,2002-02-23,28-347,SAC,@,DAL,L (-14),,0,23:00,5,13,.385,3,7,.429,0,0,,0,3,3,4,0,0,0,4,13,8.0,-3,,/players/j/jacksbo01.html
Bobby Jackson,56,56,2002-02-26,28-350,SAC,,UTA,W (+26),,0,27:00,5,10,.500,0,1,.000,7,7,1.000,1,3,4,2,1,0,3,2,17,12.2,+6,,/players/j/jacksbo01.html
Bobby Jackson,57,57,2002-03-01,28-353,SAC,@,GSW,W (+8),,0,19:00,2,6,.333,1,4,.250,3,3,1.000,0,3,3,4,1,0,2,6,8,4.9,-4,,/players/j/jacksbo01.html
Bobby Jackson,58,58,2002-03-03,28-355,SAC,,IND,L (-11),,0,17:00,2,6,.333,0,2,.000,1,2,.500,0,2,2,0,0,1,1,0,5,1.5,-1,,/players/j/jacksbo01.html
Bobby Jackson,59,59,2002-03-04,28-356,SAC,@,POR,L (-12),,0,24:00,7,12,.583,1,3,.333,1,2,.500,2,0,2,0,1,0,2,1,16,10.0,+3,,/players/j/jacksbo01.html
Bobby Jackson,60,60,2002-03-08,28-360,SAC,,CHH,W (+12),,0,25:00,5,11,.455,1,2,.500,2,2,1.000,2,6,8,2,2,0,2,5,13,9.9,+10,,/players/j/jacksbo01.html
Bobby Jackson,61,61,2002-03-10,28-362,SAC,@,MIL,W (+25),,0,22:00,7,10,.700,1,2,.500,0,0,,1,2,3,3,1,1,2,3,15,12.7,+10,,/players/j/jacksbo01.html
Bobby Jackson,62,62,2002-03-11,28-363,SAC,@,CHI,W (+4),,0,23:00,3,7,.429,2,3,.667,1,2,.500,2,3,5,2,2,0,1,1,9,9.2,+15,,/players/j/jacksbo01.html
Bobby Jackson,63,63,2002-03-13,29-000,SAC,@,PHI,W (+4),,0,20:00,2,10,.200,0,3,.000,4,4,1.000,2,5,7,1,2,0,2,2,8,4.6,0,,/players/j/jacksbo01.html
Bobby Jackson,64,64,2002-03-14,29-001,SAC,@,NYK,L (-17),,0,25:00,4,9,.444,1,4,.250,4,4,1.000,0,7,7,4,1,0,1,2,13,12.4,-4,,/players/j/jacksbo01.html
Bobby Jackson,65,65,2002-03-17,29-004,SAC,@,TOR,W (+3),,0,23:00,3,11,.273,0,2,.000,5,6,.833,2,3,5,3,0,0,2,1,11,6.1,-15,,/players/j/jacksbo01.html
Bobby Jackson,66,66,2002-03-19,29-006,SAC,,HOU,W (+23),,0,28:00,6,12,.500,4,5,.800,4,4,1.000,1,3,4,4,1,1,3,3,20,15.9,+11,,/players/j/jacksbo01.html
Bobby Jackson,67,67,2002-03-21,29-008,SAC,,DEN,W (+36),,0,35:00,6,12,.500,2,6,.333,3,4,.750,0,3,3,1,1,2,2,1,17,12.2,+17,,/players/j/jacksbo01.html
Bobby Jackson,68,68,2002-03-24,29-011,SAC,,LAL,L (-1),,0,25:00,5,12,.417,2,5,.400,0,0,,0,2,2,2,0,0,1,2,12,5.8,-3,,/players/j/jacksbo01.html
Bobby Jackson,69,69,2002-03-26,29-013,SAC,,LAC,W (+17),,0,26:00,5,11,.455,1,5,.200,1,2,.500,0,0,0,3,1,0,1,0,12,8.0,+7,,/players/j/jacksbo01.html
Bobby Jackson,70,70,2002-03-28,29-015,SAC,@,HOU,W (+27),,0,24:00,6,14,.429,1,1,1.000,1,2,.500,4,5,9,1,2,0,0,0,14,13.2,+17,,/players/j/jacksbo01.html
Bobby Jackson,71,71,2002-03-29,29-016,SAC,@,CHH,W (+5),,0,25:00,5,9,.556,1,3,.333,5,5,1.000,0,0,0,1,1,0,0,3,16,12.2,+11,,/players/j/jacksbo01.html
Bobby Jackson,72,72,2002-03-31,29-018,SAC,@,ATL,W (+1),,0,23:00,4,9,.444,0,1,.000,0,0,,0,2,2,2,1,0,0,1,8,5.9,+10,,/players/j/jacksbo01.html
Bobby Jackson,73,73,2002-04-02,29-020,SAC,@,MEM,W (+24),,0,18:00,9,12,.750,1,2,.500,0,1,.000,0,4,4,2,0,0,0,2,19,15.6,+12,,/players/j/jacksbo01.html
Bobby Jackson,74,74,2002-04-03,29-021,SAC,@,DET,W (+21),,0,22:00,2,10,.200,0,2,.000,5,6,.833,0,0,0,0,0,0,2,2,9,-0.4,-3,,/players/j/jacksbo01.html
Bobby Jackson,75,75,2002-04-05,29-023,SAC,@,UTA,W (+8),,0,16:00,4,7,.571,0,0,,4,4,1.000,0,2,2,2,0,0,1,5,12,7.7,-7,,/players/j/jacksbo01.html
Bobby Jackson,76,76,2002-04-07,29-025,SAC,,NYK,W (+34),,0,17:00,6,11,.545,1,2,.500,2,3,.667,2,2,4,0,1,0,0,0,15,12.3,+7,,/players/j/jacksbo01.html
Bobby Jackson,77,77,2002-04-09,29-027,SAC,,MIN,W (+19),,0,17:00,4,8,.500,0,2,.000,0,0,,1,0,1,3,0,0,1,0,8,5.8,+7,,/players/j/jacksbo01.html
Bobby Jackson,78,78,2002-04-10,29-028,SAC,@,GSW,W (+2),,0,14:00,0,2,.000,0,1,.000,4,4,1.000,0,0,0,3,0,0,1,3,4,2.5,-8,,/players/j/jacksbo01.html
Bobby Jackson,79,79,2002-04-12,29-030,SAC,@,LAC,W (+19),,0,13:00,1,3,.333,0,0,,2,2,1.000,0,1,1,2,0,0,1,0,4,3.0,+3,,/players/j/jacksbo01.html
Bobby Jackson,80,80,2002-04-14,29-032,SAC,,DAL,L (-13),,0,26:00,5,14,.357,2,8,.250,0,1,.000,2,2,4,3,0,0,0,2,12,7.1,-9,,/players/j/jacksbo01.html
Bobby Jackson,81,81,2002-04-16,29-034,SAC,,GSW,W (+14),,0,7:00,1,3,.333,0,0,,4,6,.667,0,0,0,1,0,0,0,0,6,4.2,+5,,/players/j/jacksbo01.html
Jason Williams,1,1,2001-11-01,25-348,MEM,,DET,L (-10),,1,32:00,4,15,.267,0,6,.000,3,3,1.000,0,5,5,7,4,1,6,1,11,6.8,-11,,/players/w/willija02.html
