team,date,count,win,loss,cur_count,cur_win,cur_loss
IND,2016-02-08,52,28,24,4,3,1
IND,2016-02-29,60,31,29,8,3,5
IND,2016-03-07,64,34,30,4,3,1
IND,2016-03-14,66,35,31,2,1,1
IND,2016-03-21,70,37,33,4,2,2
IND,2016-03-28,73,39,34,3,2,1
IND,2016-04-04,77,41,36,4,2,2
IND,2016-04-11,82,45,37,5,4,1
OKC,2015-11-02,4,3,1,4,3,1
OKC,2015-11-09,7,4,3,3,1,2
OKC,2015-11-16,11,6,5,4,2,2
OKC,2015-11-23,15,9,6,4,3,1
OKC,2015-11-30,18,11,7,3,2,1
OKC,2015-12-07,20,12,8,2,1,1
OKC,2015-12-14,24,16,8,4,4,0
OKC,2015-12-21,28,19,9,4,3,1
OKC,2015-12-28,31,21,10,3,2,1
OKC,2016-01-04,35,24,11,4,3,1
OKC,2016-01-11,38,26,12,3,2,1
OKC,2016-01-18,42,30,12,4,4,0
OKC,2016-01-25,46,33,13,4,3,1
OKC,2016-02-01,50,37,13,4,4,0
OKC,2016-02-08,53,39,14,3,2,1
OKC,2016-02-29,60,42,18,7,3,4
OKC,2016-03-07,63,43,20,3,1,2
OKC,2016-03-14,67,45,22,4,2,2
OKC,2016-03-21,70,48,22,3,3,0
OKC,2016-03-28,74,52,22,4,4,0
OKC,2016-04-04,77,53,24,3,1,2
OKC,2016-04-11,82,55,27,5,2,3
MEM,2015-11-02,4,2,2,4,2,2
MEM,2015-11-09,8,3,5,4,1,3
MEM,2015-11-16,12,6,6,4,3,1
MEM,2015-11-23,14,7,7,2,1,1
MEM,2015-11-30,18,10,8,4,3,1
MEM,2015-12-07,21,12,9,3,2,1
MEM,2015-12-14,26,14,12,5,2,3
MEM,2015-12-21,29,15,14,3,1,2
MEM,2015-12-28,33,17,16,4,2,2
MEM,2016-01-04,36,19,17,3,2,1
MEM,2016-01-11,39,21,18,3,2,1
MEM,2016-01-18,43,24,19,4,3,1
MEM,2016-01-25,46,26,20,3,2,1
MEM,2016-02-01,49,29,20,3,3,0
MEM,2016-02-08,52,30,22,3,1,2
MEM,2016-02-29,59,35,24,7,5,2
MEM,2016-03-07,63,38,25,4,3,1
MEM,2016-03-14,67,39,28,4,1,3
MEM,2016-03-21,71,41,30,4,2,2
MEM,2016-03-28,74,41,33,3,0,3
MEM,2016-04-04,77,41,36,3,0,3
MEM,2016-04-11,82,42,40,5,1,4
