team,date,count,win,loss,cur_count,cur_win,cur_loss
NYK,2007-01-21,42,18,24,4,2,2
NYK,2007-01-28,46,19,27,4,1,3
NYK,2007-02-04,49,21,28,3,2,1
NYK,2007-02-11,51,22,29,2,1,1
NYK,2007-02-25,57,25,32,6,3,3
NYK,2007-03-04,61,28,33,4,3,1
NYK,2007-03-11,63,29,34,2,1,1
NYK,2007-03-18,66,30,36,3,1,2
NYK,2007-03-25,69,30,39,3,0,3
NYK,2007-04-01,73,31,42,4,1,3
NYK,2007-04-08,76,32,44,3,1,2
NYK,2007-04-15,82,33,49,6,1,5
CHA,2006-11-05,3,1,2,3,1,2
CHA,2006-11-12,6,1,5,3,0,3
CHA,2006-11-19,9,2,7,3,1,2
CHA,2006-11-26,13,3,10,4,1,3
CHA,2006-12-03,17,5,12,4,2,2
CHA,2006-12-10,20,5,15,3,0,3
CHA,2006-12-17,23,6,17,3,1,2
CHA,2006-12-24,26,7,19,3,1,2
CHA,2006-12-31,30,9,21,4,2,2
CHA,2007-01-07,32,9,23,2,0,2
CHA,2007-01-14,35,12,23,3,3,0
CHA,2007-01-21,39,14,25,4,2,2
CHA,2007-01-28,43,15,28,4,1,3
CHA,2007-02-04,47,18,29,4,3,1
CHA,2007-02-11,51,18,33,4,0,4
CHA,2007-02-25,56,22,34,5,4,1
CHA,2007-03-04,60,22,38,4,0,4
CHA,2007-03-11,63,22,41,3,0,3
CHA,2007-03-18,67,24,43,4,2,2
CHA,2007-03-25,71,26,45,4,2,2
CHA,2007-04-01,74,28,46,3,2,1
CHA,2007-04-08,78,31,47,4,3,1
CHA,2007-04-15,82,33,49,4,2,2
LAL,2006-11-05,4,3,1,4,3,1
LAL,2006-11-12,8,5,3,4,2,2
LAL,2006-11-19,10,7,3,2,2,0
LAL,2006-11-26,13,9,4,3,2,1
LAL,2006-12-03,16,11,5,3,2,1
LAL,2006-12-10,20,14,6,4,3,1
LAL,2006-12-17,24,16,8,4,2,2
LAL,2006-12-24,27,18,9,3,2,1
LAL,2006-12-31,31,20,11,4,2,2
LAL,2007-01-07,34,23,11,3,3,0
LAL,2007-01-14,37,24,13,3,1,2
LAL,2007-01-21,41,26,15,4,2,2
LAL,2007-01-28,44,27,17,3,1,2
LAL,2007-02-04,48,29,19,4,2,2
LAL,2007-02-11,52,30,22,4,1,3
LAL,2007-02-25,57,32,25,5,2,3
LAL,2007-03-04,60,33,27,3,1,2
LAL,2007-03-11,64,33,31,4,0,4
LAL,2007-03-18,67,35,32,3,2,1
LAL,2007-03-25,70,38,32,3,3,0
LAL,2007-04-01,73,39,34,3,1,2
LAL,2007-04-08,77,40,37,4,1,3
LAL,2007-04-15,82,42,40,5,2,3
ATL,2006-11-05,3,2,1,3,2,1
ATL,2006-11-12,6,4,2,3,2,1
ATL,2006-11-19,8,4,4,2,0,2
ATL,2006-11-26,11,5,6,3,1,2
ATL,2006-12-03,15,7,8,4,2,2
ATL,2006-12-10,19,8,11,4,1,3
ATL,2006-12-17,23,9,14,4,1,3
ATL,2006-12-24,26,9,17,3,0,3
ATL,2006-12-31,29,9,20,3,0,3
ATL,2007-01-07,31,10,21,2,1,1
ATL,2007-01-14,34,11,23,3,1,2
ATL,2007-01-21,38,13,25,4,2,2
ATL,2007-01-28,42,15,27,4,2,2
ATL,2007-02-04,46,18,28,4,3,1
ATL,2007-02-11,50,20,30,4,2,2
ATL,2007-02-25,56,22,34,6,2,4
ATL,2007-03-04,60,22,38,4,0,4
ATL,2007-03-11,64,25,39,4,3,1
ATL,2007-03-18,67,26,41,3,1,2
ATL,2007-03-25,71,27,44,4,1,3
ATL,2007-04-01,74,27,47,3,0,3
ATL,2007-04-08,77,28,49,3,1,2
ATL,2007-04-15,82,30,52,5,2,3
