name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
Chauncey Billups,Los Angeles Clippers,LAC,1,SG,6-3,202,"September 25, 1976",us,15,University of Colorado,/players/b/billuch01.html
Eric Bledsoe,Los Angeles Clippers,LAC,12,PG,6-1,190,"December 9, 1989",us,2,University of Kentucky,/players/b/bledser01.html
Caron Butler,Los Angeles Clippers,LAC,5,SF,6-7,228,"March 13, 1980",us,10,University of Connecticut,/players/b/butleca01.html
Jamal Crawford,Los Angeles Clippers,LAC,11,SG,6-5,195,"March 20, 1980",us,12,University of Michigan,/players/c/crawfja01.html
Willie Green,Los Angeles Clippers,LAC,34,SG,6-4,200,"July 28, 1981",us,9,University of Detroit Mercy,/players/g/greenwi01.html
Blake Griffin,Los Angeles Clippers,LAC,32,PF,6-10,251,"March 16, 1989",us,2,University of Oklahoma,/players/g/griffbl01.html
Grant Hill,Los Angeles Clippers,LAC,33,SF,6-8,225,"October 5, 1972",us,17,Duke University,/players/h/hillgr01.html
Ryan Hollins,Los Angeles Clippers,LAC,15,C,7-0,240,"October 10, 1984",us,6,"University of California, Los Angeles",/players/h/holliry01.html
DeAndre Jordan,Los Angeles Clippers,LAC,6,C,6-11,265,"July 21, 1988",us,4,Texas A&M University,/players/j/jordade01.html
Lamar Odom,Los Angeles Clippers,LAC,7,PF,6-10,220,"November 6, 1979",us,13,University of Rhode Island,/players/o/odomla01.html
Chris Paul,Los Angeles Clippers,LAC,3,PG,6-0,175,"May 6, 1985",us,7,Wake Forest University,/players/p/paulch01.html
DaJuan Summers,Los Angeles Clippers,LAC,35,PF,6-8,230,"January 24, 1988",us,3,Georgetown University,/players/s/summeda01.html
Ronny Turiaf,Los Angeles Clippers,LAC,21,C,6-10,249,"January 13, 1983",mq,7,Gonzaga University,/players/t/turiaro01.html
Maalik Wayns,Los Angeles Clippers,LAC,2,PG,6-2,200,"May 2, 1991",us,R,Villanova University,/players/w/waynsma01.html
Steve Blake,Los Angeles Lakers,LAL,5,PG,6-3,172,"February 26, 1980",us,9,University of Maryland,/players/b/blakest01.html
Kobe Bryant,Los Angeles Lakers,LAL,24,SG,6-6,212,"August 23, 1978",us,16,,/players/b/bryanko01.html
Earl Clark,Los Angeles Lakers,LAL,6,PF,6-10,225,"January 17, 1988",us,3,University of Louisville,/players/c/clarkea01.html
Chris Duhon,Los Angeles Lakers,LAL,21,PG,6-1,185,"August 31, 1982",us,8,Duke University,/players/d/duhonch01.html
Devin Ebanks,Los Angeles Lakers,LAL,3,SF,6-9,215,"October 28, 1989",us,2,West Virginia University,/players/e/ebankde01.html
Pau Gasol,Los Angeles Lakers,LAL,16,PF,7-0,250,"July 6, 1980",es,11,,/players/g/gasolpa01.html
Andrew Goudelock,Los Angeles Lakers,LAL,0,SG,6-3,200,"December 7, 1988",us,1,College of Charleston,/players/g/goudean01.html
Jordan Hill,Los Angeles Lakers,LAL,27,PF,6-10,235,"July 27, 1987",us,3,University of Arizona,/players/h/hilljo01.html
Dwight Howard,Los Angeles Lakers,LAL,12,C,6-11,265,"December 8, 1985",us,8,,/players/h/howardw01.html
Antawn Jamison,Los Angeles Lakers,LAL,4,PF,6-8,223,"June 12, 1976",us,14,University of North Carolina,/players/j/jamisan01.html
Darius Johnson-Odom,Los Angeles Lakers,LAL,7,SG,6-2,215,"September 28, 1989",us,R,Marquette University,/players/j/johnsda03.html
Jodie Meeks,Los Angeles Lakers,LAL,20,SG,6-4,208,"August 21, 1987",us,3,University of Kentucky,/players/m/meeksjo01.html
Darius Morris,Los Angeles Lakers,LAL,1,PG,6-4,190,"January 3, 1991",us,1,University of Michigan,/players/m/morrida01.html
Steve Nash,Los Angeles Lakers,LAL,10,PG,6-3,195,"February 7, 1974",za,16,Santa Clara University,/players/n/nashst01.html
Robert Sacre,Los Angeles Lakers,LAL,50,C,7-0,270,"June 6, 1989",us,R,Gonzaga University,/players/s/sacrero01.html
Metta World Peace,Los Angeles Lakers,LAL,15,SF,6-6,260,"November 13, 1979",us,13,St. John's University,/players/a/artesro01.html
Tony Allen,Memphis Grizzlies,MEM,9,SG,6-4,213,"January 11, 1982",us,8,Oklahoma State University,/players/a/allento01.html
Darrell Arthur,Memphis Grizzlies,MEM,00,PF,6-9,235,"March 25, 1988",us,3,University of Kansas,/players/a/arthuda01.html
Jerryd Bayless,Memphis Grizzlies,MEM,7,PG,6-3,200,"August 20, 1988",us,4,University of Arizona,/players/b/bayleje01.html
Mike Conley,Memphis Grizzlies,MEM,11,PG,6-1,175,"October 11, 1987",us,5,Ohio State University,/players/c/conlemi01.html
Ed Davis,Memphis Grizzlies,MEM,32,PF,6-10,240,"June 5, 1989",us,2,University of North Carolina,/players/d/davised01.html
Austin Daye,Memphis Grizzlies,MEM,5,SF,6-11,220,"June 5, 1988",us,3,Gonzaga University,/players/d/dayeau01.html
Keyon Dooling,Memphis Grizzlies,MEM,55,PG,6-3,196,"May 8, 1980",us,12,University of Missouri,/players/d/doolike01.html
Wayne Ellington,Memphis Grizzlies,MEM,3,SG,6-4,200,"October 29, 1987",us,3,University of North Carolina,/players/e/ellinwa01.html
Marc Gasol,Memphis Grizzlies,MEM,33,C,7-1,255,"January 29, 1985",es,4,,/players/g/gasolma01.html
Rudy Gay,Memphis Grizzlies,MEM,22,SF,6-8,230,"August 17, 1986",us,6,University of Connecticut,/players/g/gayru01.html
Hamed Haddadi,Memphis Grizzlies,MEM,15,C,7-2,254,"May 19, 1985",ir,4,,/players/h/haddaha01.html
Chris Johnson,Memphis Grizzlies,MEM,4,SF,6-6,206,"April 29, 1990",us,R,University of Dayton,/players/j/johnsch04.html
Jon Leuer,Memphis Grizzlies,MEM,30,PF,6-10,228,"May 14, 1989",us,1,University of Wisconsin,/players/l/leuerjo01.html
Dexter Pittman,Memphis Grizzlies,MEM,45,C,6-11,308,"March 2, 1988",us,2,University of Texas at Austin,/players/p/pittmde01.html
Quincy Pondexter,Memphis Grizzlies,MEM,20,SF,6-7,220,"March 10, 1988",us,2,University of Washington,/players/p/pondequ01.html
Tayshaun Prince,Memphis Grizzlies,MEM,21,SF,6-9,212,"February 28, 1980",us,10,University of Kentucky,/players/p/princta01.html
Zach Randolph,Memphis Grizzlies,MEM,50,PF,6-9,260,"July 16, 1981",us,11,Michigan State University,/players/r/randoza01.html
Josh Selby,Memphis Grizzlies,MEM,2,PG,6-2,183,"March 27, 1991",us,1,University of Kansas,/players/s/selbyjo01.html
Marreese Speights,Memphis Grizzlies,MEM,5,C,6-10,255,"August 4, 1987",us,4,University of Florida,/players/s/speigma01.html
Tony Wroten,Memphis Grizzlies,MEM,1,SG,6-6,205,"April 13, 1993",us,R,University of Washington,/players/w/wroteto01.html
Ray Allen,Miami Heat,MIA,34,SG,6-5,205,"July 20, 1975",us,16,University of Connecticut,/players/a/allenra02.html
Chris Andersen,Miami Heat,MIA,11,C,6-10,245,"July 7, 1978",us,10,Blinn College,/players/a/anderch01.html
Joel Anthony,Miami Heat,MIA,50,C,6-9,245,"August 9, 1982",ca,5,"University of Nevada, Las Vegas",/players/a/anthojo01.html
Shane Battier,Miami Heat,MIA,31,SF,6-8,220,"September 9, 1978",us,11,Duke University,/players/b/battish01.html
Chris Bosh,Miami Heat,MIA,1,C,6-11,235,"March 24, 1984",us,9,Georgia Institute of Technology,/players/b/boshch01.html
Mario Chalmers,Miami Heat,MIA,15,PG,6-2,190,"May 19, 1986",us,4,University of Kansas,/players/c/chalmma01.html
Norris Cole,Miami Heat,MIA,30,PG,6-2,175,"October 13, 1988",us,1,Cleveland State University,/players/c/coleno01.html
Josh Harrellson,Miami Heat,MIA,55,C,6-10,275,"February 12, 1989",us,1,University of Kentucky,/players/h/harrejo01.html
Terrel Harris,Miami Heat,MIA,14,SG,6-5,190,"August 10, 1987",us,1,Oklahoma State University,/players/h/harrite01.html
Udonis Haslem,Miami Heat,MIA,40,PF,6-8,235,"June 9, 1980",us,9,University of Florida,/players/h/hasleud01.html
Juwan Howard,Miami Heat,MIA,5,PF,6-9,240,"February 7, 1973",us,18,University of Michigan,/players/h/howarju01.html
LeBron James,Miami Heat,MIA,6,PF,6-8,250,"December 30, 1984",us,9,,/players/j/jamesle01.html
James Jones,Miami Heat,MIA,22,SF,6-8,218,"October 4, 1980",us,9,University of Miami,/players/j/jonesja02.html
Rashard Lewis,Miami Heat,MIA,9,PF,6-10,215,"August 8, 1979",us,14,,/players/l/lewisra02.html
Mike Miller,Miami Heat,MIA,13,SF,6-8,218,"February 19, 1980",us,12,University of Florida,/players/m/millemi01.html
Dexter Pittman,Miami Heat,MIA,45,C,6-11,308,"March 2, 1988",us,2,University of Texas at Austin,/players/p/pittmde01.html
Jarvis Varnado,Miami Heat,MIA,24,PF,6-9,230,"March 1, 1988",us,R,Mississippi State University,/players/v/varnaja01.html
Dwyane Wade,Miami Heat,MIA,3,SG,6-4,220,"January 17, 1982",us,9,Marquette University,/players/w/wadedw01.html
Gustavo Ayon,Milwaukee Bucks,MIL,19,C,6-10,250,"April 1, 1985",mx,1,,/players/a/ayongu01.html
Samuel Dalembert,Milwaukee Bucks,MIL,21,C,6-11,255,"May 10, 1981",ht,10,Seton Hall University,/players/d/dalemsa01.html
Marquis Daniels,Milwaukee Bucks,MIL,6,SF,6-6,200,"January 7, 1981",us,9,Auburn University,/players/d/daniema01.html
Mike Dunleavy,Milwaukee Bucks,MIL,17,SF,6-9,230,"September 15, 1980",us,10,Duke University,/players/d/dunlemi02.html
Monta Ellis,Milwaukee Bucks,MIL,11,SG,6-3,185,"October 26, 1985",us,7,,/players/e/ellismo01.html
Drew Gooden,Milwaukee Bucks,MIL,0,C,6-10,250,"September 24, 1981",us,10,University of Kansas,/players/g/goodedr01.html
Tobias Harris,Milwaukee Bucks,MIL,15,SF,6-9,235,"July 15, 1992",us,1,University of Tennessee,/players/h/harrito02.html
John Henson,Milwaukee Bucks,MIL,31,PF,6-11,229,"December 28, 1990",us,R,University of North Carolina,/players/h/hensojo01.html
Ersan Ilyasova,Milwaukee Bucks,MIL,7,PF,6-10,235,"May 15, 1987",tr,4,,/players/i/ilyaser01.html
Brandon Jennings,Milwaukee Bucks,MIL,3,PG,6-1,169,"September 23, 1989",us,3,,/players/j/jennibr01.html
Doron Lamb,Milwaukee Bucks,MIL,20,SG,6-4,210,"November 6, 1991",us,R,University of Kentucky,/players/l/lambdo01.html
Luc Mbah a Moute,Milwaukee Bucks,MIL,12,SF,6-8,230,"September 9, 1986",cm,4,"University of California, Los Angeles",/players/m/mbahalu01.html
Joel Przybilla,Milwaukee Bucks,MIL,10,C,7-1,255,"October 10, 1979",us,12,University of Minnesota,/players/p/przybjo01.html
J.J. Redick,Milwaukee Bucks,MIL,5,SG,6-4,190,"June 24, 1984",us,6,Duke University,/players/r/redicjj01.html
Larry Sanders,Milwaukee Bucks,MIL,8,C,6-11,235,"November 21, 1988",us,2,Virginia Commonwealth University,/players/s/sandela01.html
Ish Smith,Milwaukee Bucks,MIL,15,PG,6-0,175,"July 5, 1988",us,2,Wake Forest University,/players/s/smithis01.html
Ekpe Udoh,Milwaukee Bucks,MIL,13,C,6-10,240,"May 20, 1987",us,2,Baylor University,/players/u/udohek01.html
Beno Udrih,Milwaukee Bucks,MIL,19,SG,6-3,205,"July 5, 1982",si,8,,/players/u/udrihbe01.html
Lou Amundson,Minnesota Timberwolves,MIN,17,PF,6-9,220,"December 7, 1982",us,6,"University of Nevada, Las Vegas",/players/a/amundlo01.html
J.J. Barea,Minnesota Timberwolves,MIN,11,PG,6-0,185,"June 26, 1984",pr,6,Northeastern University,/players/b/bareajo01.html
Chase Budinger,Minnesota Timberwolves,MIN,10,SF,6-7,209,"May 22, 1988",us,3,University of Arizona,/players/b/budinch01.html
Will Conroy,Minnesota Timberwolves,MIN,5,PG,6-2,195,"December 8, 1982",us,2,University of Washington,/players/c/conrowi01.html
Dante Cunningham,Minnesota Timberwolves,MIN,33,PF,6-8,230,"April 22, 1987",us,3,Villanova University,/players/c/cunnida01.html
Mickael Gelabale,Minnesota Timberwolves,MIN,15,SF,6-7,215,"May 22, 1983",gp,2,,/players/g/gelabmi01.html
Lazar Hayward,Minnesota Timberwolves,MIN,32,SF,6-6,225,"November 26, 1986",us,2,Marquette University,/players/h/haywala01.html
Josh Howard,Minnesota Timberwolves,MIN,5,SF,6-7,210,"April 28, 1980",us,9,Wake Forest University,/players/h/howarjo01.html
Chris Johnson,Minnesota Timberwolves,MIN,20,C,6-11,210,"July 15, 1985",us,2,Louisiana State University,/players/j/johnsch03.html
Andrei Kirilenko,Minnesota Timberwolves,MIN,47,SF,6-9,220,"February 18, 1981",ru,10,,/players/k/kirilan01.html
Malcolm Lee,Minnesota Timberwolves,MIN,8,SG,6-5,200,"May 22, 1990",us,1,"University of California, Los Angeles",/players/l/leema01.html
Kevin Love,Minnesota Timberwolves,MIN,42,PF,6-10,251,"September 7, 1988",us,4,"University of California, Los Angeles",/players/l/loveke01.html
Nikola Pekovic,Minnesota Timberwolves,MIN,14,C,6-11,307,"January 3, 1986",me,2,,/players/p/pekovni01.html
Luke Ridnour,Minnesota Timberwolves,MIN,13,SG,6-2,175,"February 13, 1981",us,9,University of Oregon,/players/r/ridnolu01.html
Brandon Roy,Minnesota Timberwolves,MIN,3,SG,6-6,215,"July 23, 1984",us,5,University of Washington,/players/r/roybr01.html
Ricky Rubio,Minnesota Timberwolves,MIN,9,PG,6-4,194,"October 21, 1990",es,1,,/players/r/rubiori01.html
Alexey Shved,Minnesota Timberwolves,MIN,1,SG,6-6,190,"December 16, 1988",ru,R,,/players/s/shvedal01.html
Greg Stiemsma,Minnesota Timberwolves,MIN,34,C,6-11,260,"September 26, 1985",us,1,University of Wisconsin,/players/s/stiemgr01.html
Derrick Williams,Minnesota Timberwolves,MIN,7,PF,6-8,240,"May 25, 1991",us,1,University of Arizona,/players/w/willide02.html
Al-Farouq Aminu,New Orleans Pelicans,NOH,0,SF,6-9,215,"September 21, 1990",us,2,Wake Forest University,/players/a/aminual01.html
Lou Amundson,New Orleans Pelicans,NOH,17,PF,6-9,220,"December 7, 1982",us,6,"University of Nevada, Las Vegas",/players/a/amundlo01.html
Ryan Anderson,New Orleans Pelicans,NOH,33,PF,6-10,240,"May 6, 1988",us,4,University of California,/players/a/anderry01.html
Anthony Davis,New Orleans Pelicans,NOH,23,PF,6-10,253,"March 11, 1993",us,R,University of Kentucky,/players/d/davisan02.html
Eric Gordon,New Orleans Pelicans,NOH,10,SG,6-4,215,"December 25, 1988",us,4,Indiana University,/players/g/gordoer01.html
Terrel Harris,New Orleans Pelicans,NOH,12,SG,6-5,190,"August 10, 1987",us,1,Oklahoma State University,/players/h/harrite01.html
Xavier Henry,New Orleans Pelicans,NOH,4,SF,6-6,220,"March 15, 1991",be,2,University of Kansas,/players/h/henryxa01.html
Robin Lopez,New Orleans Pelicans,NOH,15,C,7-0,255,"April 1, 1988",us,4,Stanford University,/players/l/lopezro01.html
Roger Mason,New Orleans Pelicans,NOH,8,SG,6-5,200,"September 10, 1980",us,8,University of Virginia,/players/m/masonro01.html
Dominic McGuire,New Orleans Pelicans,NOH,5,SF,6-9,220,"October 20, 1985",us,5,"California State University, Fresno",/players/m/mcguido01.html
Darius Miller,New Orleans Pelicans,NOH,2,SF,6-8,235,"March 21, 1990",us,R,University of Kentucky,/players/m/milleda01.html
Austin Rivers,New Orleans Pelicans,NOH,25,SG,6-4,200,"August 1, 1992",us,R,Duke University,/players/r/riverau01.html
Brian Roberts,New Orleans Pelicans,NOH,22,PG,6-1,173,"December 3, 1985",us,R,University of Dayton,/players/r/roberbr01.html
Henry Sims,New Orleans Pelicans,NOH,20,C,6-10,248,"March 27, 1990",us,R,Georgetown University,/players/s/simshe01.html
Donald Sloan,New Orleans Pelicans,NOH,12,PG,6-3,205,"January 15, 1988",us,1,Texas A&M University,/players/s/sloando01.html
Jason Smith,New Orleans Pelicans,NOH,14,C,7-0,245,"March 2, 1986",us,4,Colorado State University,/players/s/smithja02.html
Lance Thomas,New Orleans Pelicans,NOH,42,SF,6-8,235,"April 24, 1988",us,1,Duke University,/players/t/thomala01.html
Greivis Vasquez,New Orleans Pelicans,NOH,21,PG,6-6,217,"January 16, 1987",ve,2,University of Maryland,/players/v/vasqugr01.html
Hakim Warrick,New Orleans Pelicans,NOH,1,PF,6-9,219,"July 8, 1982",us,7,Syracuse University,/players/w/warriha01.html
Carmelo Anthony,New York Knicks,NYK,7,PF,6-8,240,"May 29, 1984",us,9,Syracuse University,/players/a/anthoca01.html
Earl Barron,New York Knicks,NYK,42,C,7-0,250,"August 14, 1981",us,6,University of Memphis,/players/b/barroea01.html
Ronnie Brewer,New York Knicks,NYK,11,SF,6-7,220,"March 20, 1985",us,6,University of Arkansas,/players/b/brewero02.html
Marcus Camby,New York Knicks,NYK,23,PF,6-11,220,"March 22, 1974",us,16,University of Massachusetts Amherst,/players/c/cambyma01.html
Tyson Chandler,New York Knicks,NYK,6,C,7-1,240,"October 2, 1982",us,11,,/players/c/chandty01.html
Chris Copeland,New York Knicks,NYK,14,PF,6-9,239,"March 17, 1984",us,R,University of Colorado,/players/c/copelch01.html
Raymond Felton,New York Knicks,NYK,2,PG,6-1,205,"June 26, 1984",us,7,University of North Carolina,/players/f/feltora01.html
Solomon Jones,New York Knicks,NYK,54,PF,6-10,230,"July 16, 1984",us,6,University of South Florida,/players/j/jonesso01.html
Jason Kidd,New York Knicks,NYK,5,SG,6-4,205,"March 23, 1973",us,18,University of California,/players/k/kiddja01.html
Kenyon Martin,New York Knicks,NYK,3,C,6-9,234,"December 30, 1977",us,12,University of Cincinnati,/players/m/martike01.html
Steve Novak,New York Knicks,NYK,16,SF,6-10,225,"June 13, 1983",us,6,Marquette University,/players/n/novakst01.html
Pablo Prigioni,New York Knicks,NYK,9,PG,6-3,185,"May 17, 1977",ar,R,,/players/p/prigipa01.html
Quentin Richardson,New York Knicks,NYK,55,SF,6-6,223,"April 13, 1980",us,12,DePaul University,/players/r/richaqu01.html
Iman Shumpert,New York Knicks,NYK,21,SG,6-5,220,"June 26, 1990",us,1,Georgia Institute of Technology,/players/s/shumpim01.html
J.R. Smith,New York Knicks,NYK,8,SG,6-6,225,"September 9, 1985",us,8,,/players/s/smithjr01.html
Amar'e Stoudemire,New York Knicks,NYK,1,PF,6-10,245,"November 16, 1982",us,10,,/players/s/stoudam01.html
Kurt Thomas,New York Knicks,NYK,40,PF,6-9,230,"October 4, 1972",us,17,Texas Christian University,/players/t/thomaku01.html
Rasheed Wallace,New York Knicks,NYK,36,C,6-10,225,"September 17, 1974",us,15,University of North Carolina,/players/w/wallara01.html
James White,New York Knicks,NYK,4,SF,6-7,200,"October 21, 1982",us,2,University of Cincinnati,/players/w/whiteja02.html
Ronnie Brewer,Oklahoma City Thunder,OKC,8,SF,6-7,220,"March 20, 1985",us,6,University of Arkansas,/players/b/brewero02.html
Nick Collison,Oklahoma City Thunder,OKC,4,C,6-10,255,"October 26, 1980",us,8,University of Kansas,/players/c/collini01.html
Kevin Durant,Oklahoma City Thunder,OKC,35,SF,6-9,240,"September 29, 1988",us,5,University of Texas at Austin,/players/d/duranke01.html
Derek Fisher,Oklahoma City Thunder,OKC,6,SG,6-1,200,"August 9, 1974",us,16,University of Arkansas at Little Rock,/players/f/fishede01.html
Serge Ibaka,Oklahoma City Thunder,OKC,9,PF,6-10,245,"September 18, 1989",cg,3,,/players/i/ibakase01.html
Reggie Jackson,Oklahoma City Thunder,OKC,15,PG,6-3,208,"April 16, 1990",it,1,Boston College,/players/j/jacksre01.html
Perry Jones,Oklahoma City Thunder,OKC,3,SF,6-11,235,"September 24, 1991",us,R,Baylor University,/players/j/jonespe01.html
Jeremy Lamb,Oklahoma City Thunder,OKC,11,SF,6-5,185,"May 30, 1992",us,R,University of Connecticut,/players/l/lambje01.html
DeAndre Liggins,Oklahoma City Thunder,OKC,25,SG,6-6,209,"March 31, 1988",us,1,University of Kentucky,/players/l/liggide01.html
Kevin Martin,Oklahoma City Thunder,OKC,23,SG,6-7,199,"February 1, 1983",us,8,Western Carolina University,/players/m/martike02.html
Eric Maynor,Oklahoma City Thunder,OKC,6,PG,6-3,175,"June 11, 1987",us,3,Virginia Commonwealth University,/players/m/maynoer01.html
Daniel Orton,Oklahoma City Thunder,OKC,33,C,6-10,255,"August 6, 1990",us,1,University of Kentucky,/players/o/ortonda01.html
Kendrick Perkins,Oklahoma City Thunder,OKC,5,C,6-10,270,"November 10, 1984",us,9,,/players/p/perkike01.html
Thabo Sefolosha,Oklahoma City Thunder,OKC,2,SG,6-7,220,"May 2, 1984",ch,6,,/players/s/sefolth01.html
Hasheem Thabeet,Oklahoma City Thunder,OKC,34,C,7-3,263,"February 16, 1987",tz,3,University of Connecticut,/players/t/thabeha01.html
Russell Westbrook,Oklahoma City Thunder,OKC,0,PG,6-3,200,"November 12, 1988",us,4,"University of California, Los Angeles",/players/w/westbru01.html
Arron Afflalo,Orlando Magic,ORL,4,SF,6-5,210,"October 15, 1985",us,5,"University of California, Los Angeles",/players/a/afflaar01.html
Gustavo Ayon,Orlando Magic,ORL,19,C,6-10,250,"April 1, 1985",mx,1,,/players/a/ayongu01.html
Glen Davis,Orlando Magic,ORL,11,PF,6-9,289,"January 1, 1986",us,5,Louisiana State University,/players/d/davisgl01.html
Maurice Harkless,Orlando Magic,ORL,21,SF,6-9,215,"May 11, 1993",us,R,St. John's University,/players/h/harklma01.html
Al Harrington,Orlando Magic,ORL,3,C,6-9,230,"February 17, 1980",us,14,,/players/h/harrial01.html
Tobias Harris,Orlando Magic,ORL,12,PF,6-9,235,"July 15, 1992",us,1,University of Tennessee,/players/h/harrito02.html
DeQuan Jones,Orlando Magic,ORL,20,SF,6-8,221,"June 20, 1990",us,R,University of Miami,/players/j/jonesde01.html
Doron Lamb,Orlando Magic,ORL,1,SG,6-4,210,"November 6, 1991",us,R,University of Kentucky,/players/l/lambdo01.html
Josh McRoberts,Orlando Magic,ORL,17,PF,6-10,240,"February 28, 1987",us,5,Duke University,/players/m/mcrobjo01.html
E'Twaun Moore,Orlando Magic,ORL,55,SG,6-4,191,"February 28, 1989",us,1,Purdue University,/players/m/mooreet01.html
Jameer Nelson,Orlando Magic,ORL,14,PG,6-0,190,"February 9, 1982",us,8,Saint Joseph's University,/players/n/nelsoja01.html
Andrew Nicholson,Orlando Magic,ORL,44,PF,6-9,250,"December 8, 1989",ca,R,St. Bonaventure University,/players/n/nichoan01.html
Kyle O'Quinn,Orlando Magic,ORL,2,C,6-10,250,"March 26, 1990",us,R,Norfolk State University,/players/o/oquinky01.html
J.J. Redick,Orlando Magic,ORL,7,SG,6-4,190,"June 24, 1984",us,6,Duke University,/players/r/redicjj01.html
Ish Smith,Orlando Magic,ORL,10,PG,6-0,175,"July 5, 1988",us,2,Wake Forest University,/players/s/smithis01.html
Hedo Turkoglu,Orlando Magic,ORL,15,SF,6-10,220,"March 19, 1979",tr,12,,/players/t/turkohe01.html
Beno Udrih,Orlando Magic,ORL,19,PG,6-3,205,"July 5, 1982",si,8,,/players/u/udrihbe01.html
Nikola Vucevic,Orlando Magic,ORL,9,C,7-0,260,"October 24, 1990",ch,1,University of Southern California,/players/v/vucevni01.html
Lavoy Allen,Philadelphia 76ers,PHI,50,C,6-9,255,"February 4, 1989",us,1,Temple University,/players/a/allenla01.html
Kwame Brown,Philadelphia 76ers,PHI,54,C,6-11,270,"March 10, 1982",us,11,,/players/b/brownkw01.html
Spencer Hawes,Philadelphia 76ers,PHI,00,C,7-1,245,"April 28, 1988",us,5,University of Washington,/players/h/hawessp01.html
Jrue Holiday,Philadelphia 76ers,PHI,11,PG,6-4,205,"June 12, 1990",us,3,"University of California, Los Angeles",/players/h/holidjr01.html
Justin Holiday,Philadelphia 76ers,PHI,14,SG,6-6,185,"April 5, 1989",us,R,University of Washington,/players/h/holidju01.html
Royal Ivey,Philadelphia 76ers,PHI,7,SG,6-3,200,"December 20, 1981",us,8,University of Texas at Austin,/players/i/iveyro01.html
Charles Jenkins,Philadelphia 76ers,PHI,31,PG,6-3,220,"February 28, 1989",us,1,Hofstra University,/players/j/jenkich01.html
Shelvin Mack,Philadelphia 76ers,PHI,14,SG,6-3,203,"April 22, 1990",us,1,Butler University,/players/m/macksh01.html
Arnett Moultrie,Philadelphia 76ers,PHI,5,PF,6-11,249,"November 18, 1990",us,R,Mississippi State University,/players/m/moultar01.html
Jeremy Pargo,Philadelphia 76ers,PHI,0,SG,6-2,219,"March 17, 1986",us,1,Gonzaga University,/players/p/pargoje01.html
Jason Richardson,Philadelphia 76ers,PHI,23,SG,6-6,220,"January 20, 1981",us,11,Michigan State University,/players/r/richaja01.html
Evan Turner,Philadelphia 76ers,PHI,12,SF,6-7,220,"October 27, 1988",us,2,Ohio State University,/players/t/turneev01.html
Maalik Wayns,Philadelphia 76ers,PHI,18,PG,6-2,200,"May 2, 1991",us,R,Villanova University,/players/w/waynsma01.html
Damien Wilkins,Philadelphia 76ers,PHI,8,SG,6-6,225,"January 11, 1980",us,8,University of Georgia,/players/w/wilkida02.html
Dorell Wright,Philadelphia 76ers,PHI,4,SF,6-9,205,"December 2, 1985",us,8,,/players/w/wrighdo01.html
Nick Young,Philadelphia 76ers,PHI,1,SG,6-7,210,"June 1, 1985",us,5,University of Southern California,/players/y/youngni01.html
Thaddeus Young,Philadelphia 76ers,PHI,21,PF,6-8,221,"June 21, 1988",us,5,Georgia Institute of Technology,/players/y/youngth01.html
Michael Beasley,Phoenix Suns,PHO,0,SF,6-9,235,"January 9, 1989",us,4,Kansas State University,/players/b/beaslmi01.html
Shannon Brown,Phoenix Suns,PHO,26,SG,6-4,205,"November 29, 1985",us,6,Michigan State University,/players/b/brownsh01.html
Goran Dragic,Phoenix Suns,PHO,1,PG,6-3,190,"May 6, 1986",si,4,,/players/d/dragigo01.html
Jared Dudley,Phoenix Suns,PHO,3,SF,6-7,225,"July 10, 1985",us,5,Boston College,/players/d/dudleja01.html
Diante Garrett,Phoenix Suns,PHO,10,PG,6-4,190,"November 3, 1988",us,R,Iowa State University,/players/g/garredi02.html
Marcin Gortat,Phoenix Suns,PHO,4,C,6-11,240,"February 17, 1984",pl,5,,/players/g/gortama01.html
Hamed Haddadi,Phoenix Suns,PHO,98,C,7-2,254,"May 19, 1985",ir,4,,/players/h/haddaha01.html
Wesley Johnson,Phoenix Suns,PHO,2,SF,6-7,215,"July 11, 1987",us,2,Syracuse University,/players/j/johnswe01.html
Kendall Marshall,Phoenix Suns,PHO,12,PG,6-4,200,"August 19, 1991",us,R,University of North Carolina,/players/m/marshke01.html
Marcus Morris,Phoenix Suns,PHO,15,SF,6-9,235,"September 2, 1989",us,1,University of Kansas,/players/m/morrima03.html
Markieff Morris,Phoenix Suns,PHO,11,PF,6-10,245,"September 2, 1989",us,1,University of Kansas,/players/m/morrima02.html
Jermaine O'Neal,Phoenix Suns,PHO,20,C,6-11,226,"October 13, 1978",us,16,,/players/o/onealje01.html
Luis Scola,Phoenix Suns,PHO,14,PF,6-9,240,"April 30, 1980",ar,5,,/players/s/scolalu01.html
Sebastian Telfair,Phoenix Suns,PHO,31,PG,6-0,165,"June 9, 1985",us,8,,/players/t/telfase01.html
P.J. Tucker,Phoenix Suns,PHO,17,SG,6-6,245,"May 5, 1985",us,1,University of Texas at Austin,/players/t/tuckepj01.html
Luke Zeller,Phoenix Suns,PHO,40,C,6-11,245,"April 7, 1987",us,R,University of Notre Dame,/players/z/zellelu01.html
LaMarcus Aldridge,Portland Trail Blazers,POR,12,PF,6-11,240,"July 19, 1985",us,6,University of Texas at Austin,/players/a/aldrila01.html
Luke Babbitt,Portland Trail Blazers,POR,8,PF,6-9,225,"June 20, 1989",us,2,"University of Nevada, Reno",/players/b/babbilu01.html
