name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
Dionte Christmas,Phoenix Suns,PHO,25,SF,6-5,205,"September 15, 1986",us,R,Temple University,/players/c/chrisdi01.html
Goran Dragic,Phoenix Suns,PHO,1,SG,6-3,190,"May 6, 1986",si,5,,/players/d/dragigo01.html
Channing Frye,Phoenix Suns,PHO,8,PF,6-11,255,"May 17, 1983",us,7,University of Arizona,/players/f/fryech01.html
Archie Goodwin,Phoenix Suns,PHO,20,SG,6-5,200,"August 17, 1994",us,R,University of Kentucky,/players/g/goodwar01.html
Gerald Green,Phoenix Suns,PHO,14,SG,6-7,205,"January 26, 1986",us,6,,/players/g/greenge01.html
Viacheslav Kravtsov,Phoenix Suns,PHO,55,C,7-0,260,"August 25, 1987",ua,1,,/players/k/kravtvi01.html
Alex Len,Phoenix Suns,PHO,21,C,7-1,260,"June 16, 1993",ua,R,University of Maryland,/players/l/lenal01.html
Marcus Morris,Phoenix Suns,PHO,15,SF,6-9,235,"September 2, 1989",us,2,University of Kansas,/players/m/morrima03.html
Markieff Morris,Phoenix Suns,PHO,11,PF,6-10,245,"September 2, 1989",us,2,University of Kansas,/players/m/morrima02.html
Miles Plumlee,Phoenix Suns,PHO,22,C,6-11,249,"September 1, 1988",us,1,Duke University,/players/p/plumlmi01.html
Shavlik Randolph,Phoenix Suns,PHO,43,PF,6-10,240,"November 24, 1983",us,6,Duke University,/players/r/randosh01.html
Ish Smith,Phoenix Suns,PHO,3,PG,6-0,175,"July 5, 1988",us,3,Wake Forest University,/players/s/smithis01.html
P.J. Tucker,Phoenix Suns,PHO,17,SF,6-6,245,"May 5, 1985",us,2,University of Texas at Austin,/players/t/tuckepj01.html
LaMarcus Aldridge,Portland Trail Blazers,POR,12,PF,6-11,240,"July 19, 1985",us,7,University of Texas at Austin,/players/a/aldrila01.html
Will Barton,Portland Trail Blazers,POR,5,SG,6-6,175,"January 6, 1991",us,1,University of Memphis,/players/b/bartowi01.html
Nicolas Batum,Portland Trail Blazers,POR,88,SF,6-8,200,"December 14, 1988",fr,5,,/players/b/batumni01.html
Victor Claver,Portland Trail Blazers,POR,18,SF,6-9,224,"August 30, 1988",es,1,,/players/c/clavevi01.html
Allen Crabbe,Portland Trail Blazers,POR,23,SG,6-6,210,"April 9, 1992",us,R,University of California,/players/c/crabbal01.html
Joel Freeland,Portland Trail Blazers,POR,19,C,6-10,250,"February 7, 1987",gb,1,,/players/f/freeljo01.html
Meyers Leonard,Portland Trail Blazers,POR,11,C,7-1,245,"February 27, 1992",us,1,University of Illinois at Urbana-Champaign,/players/l/leoname01.html
Damian Lillard,Portland Trail Blazers,POR,0,PG,6-3,195,"July 15, 1990",us,1,Weber State University,/players/l/lillada01.html
Robin Lopez,Portland Trail Blazers,POR,42,C,7-0,255,"April 1, 1988",us,5,Stanford University,/players/l/lopezro01.html
Wesley Matthews,Portland Trail Blazers,POR,2,SG,6-5,220,"October 14, 1986",us,4,Marquette University,/players/m/matthwe02.html
C.J. McCollum,Portland Trail Blazers,POR,3,SG,6-4,200,"September 19, 1991",us,R,Lehigh University,/players/m/mccolcj01.html
Thomas Robinson,Portland Trail Blazers,POR,41,PF,6-10,237,"March 17, 1991",us,1,University of Kansas,/players/r/robinth01.html
Earl Watson,Portland Trail Blazers,POR,17,PG,6-1,195,"June 12, 1979",us,12,"University of California, Los Angeles",/players/w/watsoea01.html
Mo Williams,Portland Trail Blazers,POR,25,PG,6-1,198,"December 19, 1982",us,10,University of Alabama,/players/w/willima01.html
Dorell Wright,Portland Trail Blazers,POR,1,SF,6-9,205,"December 2, 1985",us,9,,/players/w/wrighdo01.html
Quincy Acy,Sacramento Kings,SAC,5,SF,6-7,240,"October 6, 1990",us,1,Baylor University,/players/a/acyqu01.html
DeMarcus Cousins,Sacramento Kings,SAC,15,C,6-11,270,"August 13, 1990",us,3,University of Kentucky,/players/c/couside01.html
Jared Cunningham,Sacramento Kings,SAC,9,SG,6-4,195,"May 22, 1991",us,1,Oregon State University,/players/c/cunnija01.html
Reggie Evans,Sacramento Kings,SAC,30,PF,6-8,245,"May 18, 1980",us,11,University of Iowa,/players/e/evansre01.html
Jimmer Fredette,Sacramento Kings,SAC,7,SG,6-2,195,"February 25, 1989",us,2,Brigham Young University,/players/f/fredeji01.html
Rudy Gay,Sacramento Kings,SAC,8,SF,6-8,230,"August 17, 1986",us,7,University of Connecticut,/players/g/gayru01.html
Aaron Gray,Sacramento Kings,SAC,33,C,7-0,270,"December 7, 1984",us,6,University of Pittsburgh,/players/g/grayaa01.html
Chuck Hayes,Sacramento Kings,SAC,42,C,6-6,240,"June 11, 1983",us,8,University of Kentucky,/players/h/hayesch01.html
Orlando Johnson,Sacramento Kings,SAC,,SG,6-5,220,"March 11, 1989",us,1,"University of California, Santa Barbara",/players/j/johnsor01.html
Carl Landry,Sacramento Kings,SAC,24,PF,6-9,248,"September 19, 1983",us,6,Purdue University,/players/l/landrca01.html
Luc Mbah a Moute,Sacramento Kings,SAC,33,SF,6-8,230,"September 9, 1986",cm,5,"University of California, Los Angeles",/players/m/mbahalu01.html
Ray McCallum,Sacramento Kings,SAC,3,PG,6-3,190,"June 12, 1991",us,R,University of Detroit Mercy,/players/m/mccalra01.html
Ben McLemore,Sacramento Kings,SAC,16,SG,6-5,195,"February 11, 1993",us,R,University of Kansas,/players/m/mclembe01.html
Hamady N'Diaye,Sacramento Kings,SAC,55,C,7-0,235,"January 12, 1987",sn,2,Rutgers University,/players/n/ndiayha01.html
Travis Outlaw,Sacramento Kings,SAC,25,SF,6-9,210,"September 18, 1984",us,10,,/players/o/outlatr01.html
Patrick Patterson,Sacramento Kings,SAC,9,PF,6-9,235,"March 14, 1989",us,3,University of Kentucky,/players/p/pattepa01.html
John Salmons,Sacramento Kings,SAC,5,SF,6-7,210,"December 12, 1979",us,11,University of Miami,/players/s/salmojo01.html
Isaiah Thomas,Sacramento Kings,SAC,22,PG,5-9,185,"February 7, 1989",us,2,University of Washington,/players/t/thomais02.html
Jason Thompson,Sacramento Kings,SAC,34,PF,6-11,250,"July 21, 1986",us,5,Rider University,/players/t/thompja02.html
Marcus Thornton,Sacramento Kings,SAC,23,SG,6-4,205,"June 5, 1987",us,4,Louisiana State University,/players/t/thornma01.html
Greivis Vasquez,Sacramento Kings,SAC,10,PG,6-6,217,"January 16, 1987",ve,3,University of Maryland,/players/v/vasqugr01.html
Royce White,Sacramento Kings,SAC,35,PF,6-8,270,"April 10, 1991",us,R,Iowa State University,/players/w/whitero03.html
Derrick Williams,Sacramento Kings,SAC,13,SF,6-8,240,"May 25, 1991",us,2,University of Arizona,/players/w/willide02.html
Jeff Ayres,San Antonio Spurs,SAS,11,PF,6-9,240,"April 29, 1987",us,3,Arizona State University,/players/p/pendeje02.html
Aron Baynes,San Antonio Spurs,SAS,16,C,6-10,260,"December 9, 1986",nz,1,Washington State University,/players/b/baynear01.html
Marco Belinelli,San Antonio Spurs,SAS,3,SF,6-5,210,"March 25, 1986",it,6,,/players/b/belinma01.html
Matt Bonner,San Antonio Spurs,SAS,15,PF,6-10,235,"April 5, 1980",us,9,University of Florida,/players/b/bonnema01.html
Shannon Brown,San Antonio Spurs,SAS,1,SG,6-4,205,"November 29, 1985",us,7,Michigan State University,/players/b/brownsh01.html
Austin Daye,San Antonio Spurs,SAS,23,SF,6-11,220,"June 5, 1988",us,4,Gonzaga University,/players/d/dayeau01.html
Nando De Colo,San Antonio Spurs,SAS,25,SF,6-5,200,"June 23, 1987",fr,1,,/players/d/decolna01.html
Boris Diaw,San Antonio Spurs,SAS,33,PF,6-8,250,"April 16, 1982",fr,10,,/players/d/diawbo01.html
Tim Duncan,San Antonio Spurs,SAS,21,C,6-11,250,"April 25, 1976",vi,16,Wake Forest University,/players/d/duncati01.html
Manu Ginobili,San Antonio Spurs,SAS,20,SG,6-6,205,"July 28, 1977",ar,11,,/players/g/ginobma01.html
Danny Green,San Antonio Spurs,SAS,4,SG,6-6,215,"June 22, 1987",us,4,University of North Carolina,/players/g/greenda02.html
Damion James,San Antonio Spurs,SAS,7,G-F,6-7,225,"October 7, 1987",us,3,University of Texas at Austin,/players/j/jamesda01.html
Othyus Jeffers,San Antonio Spurs,SAS,7,SG,6-5,200,"August 5, 1985",us,2,Robert Morris University (IL),/players/j/jeffeot01.html
Cory Joseph,San Antonio Spurs,SAS,5,SG,6-3,190,"August 20, 1991",ca,2,University of Texas at Austin,/players/j/josepco01.html
Kawhi Leonard,San Antonio Spurs,SAS,2,SF,6-7,230,"June 29, 1991",us,2,San Diego State University,/players/l/leonaka01.html
Patrick Mills,San Antonio Spurs,SAS,8,PG,6-0,185,"August 11, 1988",au,4,Saint Mary's College of California,/players/m/millspa02.html
Tony Parker,San Antonio Spurs,SAS,9,PG,6-2,185,"May 17, 1982",be,12,,/players/p/parketo01.html
Tiago Splitter,San Antonio Spurs,SAS,22,C,6-11,245,"January 1, 1985",br,3,,/players/s/splitti01.html
Malcolm Thomas,San Antonio Spurs,SAS,24,PF,6-9,225,"November 8, 1988",us,2,San Diego State University,/players/t/thomama01.html
Quincy Acy,Toronto Raptors,TOR,4,SF,6-7,240,"October 6, 1990",us,1,Baylor University,/players/a/acyqu01.html
D.J. Augustin,Toronto Raptors,TOR,14,PG,6-0,183,"November 10, 1987",us,5,University of Texas at Austin,/players/a/augusdj01.html
Dwight Buycks,Toronto Raptors,TOR,13,PG,6-3,190,"March 6, 1989",us,R,Marquette University,/players/b/buyckdw01.html
Austin Daye,Toronto Raptors,TOR,5,SF,6-11,220,"June 5, 1988",us,4,Gonzaga University,/players/d/dayeau01.html
Nando De Colo,Toronto Raptors,TOR,3,SF,6-5,200,"June 23, 1987",fr,1,,/players/d/decolna01.html
DeMar DeRozan,Toronto Raptors,TOR,10,SG,6-7,220,"August 7, 1989",us,4,University of Southern California,/players/d/derozde01.html
Landry Fields,Toronto Raptors,TOR,2,SF,6-7,210,"June 27, 1988",us,3,Stanford University,/players/f/fieldla01.html
Rudy Gay,Toronto Raptors,TOR,22,SF,6-8,230,"August 17, 1986",us,7,University of Connecticut,/players/g/gayru01.html
Aaron Gray,Toronto Raptors,TOR,34,C,7-0,270,"December 7, 1984",us,6,University of Pittsburgh,/players/g/grayaa01.html
Tyler Hansbrough,Toronto Raptors,TOR,50,PF,6-9,250,"November 3, 1985",us,4,University of North Carolina,/players/h/hansbty01.html
Chuck Hayes,Toronto Raptors,TOR,44,C,6-6,240,"June 11, 1983",us,8,University of Kentucky,/players/h/hayesch01.html
Amir Johnson,Toronto Raptors,TOR,15,PF,6-9,240,"May 1, 1987",us,8,,/players/j/johnsam01.html
Kyle Lowry,Toronto Raptors,TOR,7,PG,6-0,205,"March 25, 1986",us,7,Villanova University,/players/l/lowryky01.html
Steve Novak,Toronto Raptors,TOR,16,PF,6-10,225,"June 13, 1983",us,7,Marquette University,/players/n/novakst01.html
Patrick Patterson,Toronto Raptors,TOR,54,PF,6-9,235,"March 14, 1989",us,3,University of Kentucky,/players/p/pattepa01.html
Terrence Ross,Toronto Raptors,TOR,31,SG,6-7,195,"February 5, 1991",us,1,University of Washington,/players/r/rosste01.html
John Salmons,Toronto Raptors,TOR,25,SG,6-7,210,"December 12, 1979",us,11,University of Miami,/players/s/salmojo01.html
Julyan Stone,Toronto Raptors,TOR,77,SG,6-6,200,"December 7, 1988",us,2,University of Texas at El Paso,/players/s/stoneju01.html
Jonas Valanciunas,Toronto Raptors,TOR,17,C,7-0,255,"May 6, 1992",lt,1,,/players/v/valanjo01.html
Greivis Vasquez,Toronto Raptors,TOR,21,SG,6-6,217,"January 16, 1987",ve,3,University of Maryland,/players/v/vasqugr01.html
Andris Biedrins,Utah Jazz,UTA,11,C,6-11,240,"April 2, 1986",lv,9,,/players/b/biedran01.html
Trey Burke,Utah Jazz,UTA,3,PG,6-1,191,"November 12, 1992",us,R,University of Michigan,/players/b/burketr01.html
Alec Burks,Utah Jazz,UTA,10,SG,6-6,214,"July 20, 1991",us,2,University of Colorado,/players/b/burksal01.html
Ian Clark,Utah Jazz,UTA,21,SG,6-3,175,"March 7, 1991",us,R,Belmont University,/players/c/clarkia01.html
Jeremy Evans,Utah Jazz,UTA,40,SF,6-9,196,"October 24, 1987",us,3,Western Kentucky University,/players/e/evansje01.html
Derrick Favors,Utah Jazz,UTA,15,PF,6-10,265,"July 15, 1991",us,3,Georgia Institute of Technology,/players/f/favorde01.html
Diante Garrett,Utah Jazz,UTA,8,PG,6-4,190,"November 3, 1988",us,1,Iowa State University,/players/g/garredi02.html
Rudy Gobert,Utah Jazz,UTA,27,C,7-1,245,"June 26, 1992",fr,R,,/players/g/goberru01.html
Mike Harris,Utah Jazz,UTA,33,PF,6-6,240,"June 15, 1983",us,3,Rice University,/players/h/harrimi01.html
Gordon Hayward,Utah Jazz,UTA,20,SF,6-8,226,"March 23, 1990",us,3,Butler University,/players/h/haywago01.html
Richard Jefferson,Utah Jazz,UTA,24,SF,6-7,233,"June 21, 1980",us,12,University of Arizona,/players/j/jefferi01.html
Enes Kanter,Utah Jazz,UTA,0,C,6-11,245,"May 20, 1992",ch,2,,/players/k/kanteen01.html
John Lucas III,Utah Jazz,UTA,5,PG,5-11,165,"November 21, 1982",us,5,Oklahoma State University,/players/l/lucasjo02.html
Brandon Rush,Utah Jazz,UTA,25,SG,6-6,210,"July 7, 1985",us,5,University of Kansas,/players/r/rushbr01.html
Malcolm Thomas,Utah Jazz,UTA,22,PF,6-9,225,"November 8, 1988",us,2,San Diego State University,/players/t/thomama01.html
Jamaal Tinsley,Utah Jazz,UTA,6,PG,6-3,195,"February 28, 1978",us,10,Iowa State University,/players/t/tinslja01.html
Marvin Williams,Utah Jazz,UTA,2,PF,6-9,237,"June 19, 1986",us,8,University of North Carolina,/players/w/willima02.html
Trevor Ariza,Washington Wizards,WAS,1,SF,6-8,215,"June 30, 1985",us,9,"University of California, Los Angeles",/players/a/arizatr01.html
Bradley Beal,Washington Wizards,WAS,3,SG,6-5,207,"June 28, 1993",us,1,University of Florida,/players/b/bealbr01.html
Trevor Booker,Washington Wizards,WAS,35,PF,6-8,228,"November 25, 1987",us,3,Clemson University,/players/b/booketr01.html
Drew Gooden,Washington Wizards,WAS,90,C,6-10,250,"September 24, 1981",us,11,University of Kansas,/players/g/goodedr01.html
Marcin Gortat,Washington Wizards,WAS,4,C,6-11,240,"February 17, 1984",pl,6,,/players/g/gortama01.html
Al Harrington,Washington Wizards,WAS,7,PF,6-9,230,"February 17, 1980",us,15,,/players/h/harrial01.html
Nene Hilario,Washington Wizards,WAS,42,PF,6-11,250,"September 13, 1982",br,11,,/players/h/hilarne01.html
Eric Maynor,Washington Wizards,WAS,6,PG,6-3,175,"June 11, 1987",us,4,Virginia Commonwealth University,/players/m/maynoer01.html
Andre Miller,Washington Wizards,WAS,24,SG,6-3,200,"March 19, 1976",us,14,University of Utah,/players/m/millean02.html
Otto Porter,Washington Wizards,WAS,22,SF,6-8,198,"June 3, 1993",us,R,Georgetown University,/players/p/porteot01.html
Glen Rice,Washington Wizards,WAS,14,SG,6-6,206,"January 1, 1991",us,R,Georgia Institute of Technology,/players/r/ricegl02.html
Kevin Seraphin,Washington Wizards,WAS,13,C,6-10,278,"December 7, 1989",gf,3,,/players/s/serapke01.html
Chris Singleton,Washington Wizards,WAS,31,SF,6-8,230,"November 21, 1989",us,2,Florida State University,/players/s/singlch01.html
Garrett Temple,Washington Wizards,WAS,17,SG,6-6,195,"May 8, 1986",us,3,Louisiana State University,/players/t/templga01.html
Jan Vesely,Washington Wizards,WAS,24,PF,6-11,240,"April 24, 1990",cz,2,,/players/v/veselja01.html
John Wall,Washington Wizards,WAS,2,PG,6-4,195,"September 6, 1990",us,3,University of Kentucky,/players/w/walljo01.html
Martell Webster,Washington Wizards,WAS,9,SF,6-7,230,"December 4, 1986",us,8,,/players/w/webstma02.html
