name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
Donte Greene,Sacramento Kings,SAC,20,SF,6-11,226,"February 21, 1988",de,1,Syracuse University,/players/g/greendo01.html
Spencer Hawes,Sacramento Kings,SAC,31,C,7-1,245,"April 28, 1988",us,2,University of Washington,/players/h/hawessp01.html
Carl Landry,Sacramento Kings,SAC,24,PF,6-9,248,"September 19, 1983",us,2,Purdue University,/players/l/landrca01.html
Kevin Martin,Sacramento Kings,SAC,23,SG,6-7,199,"February 1, 1983",us,5,Western Carolina University,/players/m/martike02.html
Desmond Mason,Sacramento Kings,SAC,24,SF,6-7,224,"October 11, 1977",us,9,Oklahoma State University,/players/m/masonde01.html
Sean May,Sacramento Kings,SAC,42,C,6-9,266,"April 4, 1984",us,3,University of North Carolina,/players/m/mayse01.html
Dominic McGuire,Sacramento Kings,SAC,7,SF,6-9,220,"October 20, 1985",us,2,"California State University, Fresno",/players/m/mcguido01.html
Andres Nocioni,Sacramento Kings,SAC,5,SF,6-7,225,"November 30, 1979",ar,5,,/players/n/nocioan01.html
Sergio Rodriguez,Sacramento Kings,SAC,10,PG,6-3,176,"June 12, 1986",es,3,,/players/r/rodrise01.html
Garrett Temple,Sacramento Kings,SAC,17,SG,6-6,195,"May 8, 1986",us,R,Louisiana State University,/players/t/templga01.html
Kenny Thomas,Sacramento Kings,SAC,9,PF,6-7,261,"July 25, 1977",us,10,University of New Mexico,/players/t/thomake01.html
Jason Thompson,Sacramento Kings,SAC,34,C,6-11,250,"July 21, 1986",us,1,Rider University,/players/t/thompja02.html
Ime Udoka,Sacramento Kings,SAC,3,SG,6-6,215,"August 9, 1977",us,5,Portland State University,/players/u/udokaim01.html
Beno Udrih,Sacramento Kings,SAC,19,PG,6-3,205,"July 5, 1982",si,5,,/players/u/udrihbe01.html
DeJuan Blair,San Antonio Spurs,SAS,45,PF,6-7,270,"April 22, 1989",us,R,University of Pittsburgh,/players/b/blairde01.html
Keith Bogans,San Antonio Spurs,SAS,10,SF,6-5,215,"May 12, 1980",us,6,University of Kentucky,/players/b/boganke01.html
Matt Bonner,San Antonio Spurs,SAS,15,PF,6-10,235,"April 5, 1980",us,5,University of Florida,/players/b/bonnema01.html
Tim Duncan,San Antonio Spurs,SAS,21,C,6-11,250,"April 25, 1976",vi,12,Wake Forest University,/players/d/duncati01.html
Michael Finley,San Antonio Spurs,SAS,4,SF,6-7,215,"March 6, 1973",us,14,University of Wisconsin,/players/f/finlemi01.html
Manu Ginobili,San Antonio Spurs,SAS,20,SG,6-6,205,"July 28, 1977",ar,7,,/players/g/ginobma01.html
Malik Hairston,San Antonio Spurs,SAS,1,SG,6-6,220,"February 23, 1987",us,1,University of Oregon,/players/h/hairsma01.html
Marcus Haislip,San Antonio Spurs,SAS,22,SF,6-10,230,"December 22, 1980",us,3,University of Tennessee,/players/h/haislma01.html
George Hill,San Antonio Spurs,SAS,3,PG,6-3,188,"May 4, 1986",us,1,Indiana University-Purdue University Indianapolis,/players/h/hillge01.html
Cedric Jackson,San Antonio Spurs,SAS,11,PG,6-3,191,"March 5, 1986",us,R,Cleveland State University,/players/j/jacksce01.html
Richard Jefferson,San Antonio Spurs,SAS,24,SF,6-7,233,"June 21, 1980",us,8,University of Arizona,/players/j/jefferi01.html
Ian Mahinmi,San Antonio Spurs,SAS,28,C,6-11,250,"November 5, 1986",fr,1,,/players/m/mahinia01.html
Roger Mason,San Antonio Spurs,SAS,8,SG,6-5,200,"September 10, 1980",us,5,University of Virginia,/players/m/masonro01.html
Antonio McDyess,San Antonio Spurs,SAS,34,PF,6-9,220,"September 7, 1974",us,13,University of Alabama,/players/m/mcdyean01.html
Tony Parker,San Antonio Spurs,SAS,9,PG,6-2,185,"May 17, 1982",be,8,,/players/p/parketo01.html
Theo Ratliff,San Antonio Spurs,SAS,42,C,6-10,225,"April 17, 1973",us,14,University of Wyoming,/players/r/ratlith01.html
Garrett Temple,San Antonio Spurs,SAS,2,SG,6-6,195,"May 8, 1986",us,R,Louisiana State University,/players/t/templga01.html
Marcus Banks,Toronto Raptors,TOR,3,PG,6-2,200,"November 19, 1981",us,6,"University of Nevada, Las Vegas",/players/b/banksma01.html
Andrea Bargnani,Toronto Raptors,TOR,7,PF,7-0,245,"October 26, 1985",it,3,,/players/b/bargnan01.html
Marco Belinelli,Toronto Raptors,TOR,0,SG,6-5,210,"March 25, 1986",it,2,,/players/b/belinma01.html
Chris Bosh,Toronto Raptors,TOR,4,C,6-11,235,"March 24, 1984",us,6,Georgia Institute of Technology,/players/b/boshch01.html
Jose Calderon,Toronto Raptors,TOR,8,PG,6-3,200,"September 28, 1981",es,4,,/players/c/caldejo01.html
DeMar DeRozan,Toronto Raptors,TOR,10,SG,6-7,221,"August 7, 1989",us,R,University of Southern California,/players/d/derozde01.html
Reggie Evans,Toronto Raptors,TOR,30,PF,6-8,245,"May 18, 1980",us,7,University of Iowa,/players/e/evansre01.html
Jarrett Jack,Toronto Raptors,TOR,1,PG,6-3,200,"October 28, 1983",us,4,Georgia Institute of Technology,/players/j/jackja01.html
Amir Johnson,Toronto Raptors,TOR,15,PF,6-9,240,"May 1, 1987",us,4,,/players/j/johnsam01.html
Pops Mensah-Bonsu,Toronto Raptors,TOR,44,PF,6-9,240,"September 7, 1983",gb,2,George Washington University,/players/m/mensapo01.html
Rasho Nesterovic,Toronto Raptors,TOR,12,C,7-0,248,"May 30, 1976",si,11,,/players/n/nestera01.html
Patrick O'Bryant,Toronto Raptors,TOR,13,C,7-0,260,"June 20, 1986",us,3,Bradley University,/players/o/obryapa01.html
Hedo Turkoglu,Toronto Raptors,TOR,26,SF,6-10,220,"March 19, 1979",tr,9,,/players/t/turkohe01.html
Sonny Weems,Toronto Raptors,TOR,24,SG,6-6,205,"July 8, 1986",us,1,University of Arkansas,/players/w/weemsso01.html
Antoine Wright,Toronto Raptors,TOR,21,SF,6-7,210,"February 6, 1984",us,4,Texas A&M University,/players/w/wrighan01.html
Carlos Boozer,Utah Jazz,UTA,5,PF,6-9,258,"November 20, 1981",de,7,Duke University,/players/b/boozeca01.html
Ronnie Brewer,Utah Jazz,UTA,9,SG,6-7,220,"March 20, 1985",us,3,University of Arkansas,/players/b/brewero02.html
Kyrylo Fesenko,Utah Jazz,UTA,44,C,7-1,288,"December 24, 1986",ua,2,,/players/f/fesenky01.html
Sundiata Gaines,Utah Jazz,UTA,15,PG,6-1,185,"April 18, 1986",us,R,University of Georgia,/players/g/gainesu01.html
Othyus Jeffers,Utah Jazz,UTA,6,SG,6-5,200,"August 5, 1985",us,R,Robert Morris University (IL),/players/j/jeffeot01.html
Andrei Kirilenko,Utah Jazz,UTA,47,SF,6-9,220,"February 18, 1981",ru,8,,/players/k/kirilan01.html
Kyle Korver,Utah Jazz,UTA,26,SG,6-7,212,"March 17, 1981",us,6,Creighton University,/players/k/korveky01.html
Kosta Koufos,Utah Jazz,UTA,41,C,7-0,265,"February 24, 1989",us,1,Ohio State University,/players/k/koufoko01.html
Wesley Matthews,Utah Jazz,UTA,23,SG,6-5,220,"October 14, 1986",us,R,Marquette University,/players/m/matthwe02.html
Eric Maynor,Utah Jazz,UTA,3,PG,6-3,175,"June 11, 1987",us,R,Virginia Commonwealth University,/players/m/maynoer01.html
C.J. Miles,Utah Jazz,UTA,34,SF,6-6,225,"April 18, 1987",us,4,,/players/m/milescj01.html
Paul Millsap,Utah Jazz,UTA,24,PF,6-8,246,"February 10, 1985",us,3,Louisiana Tech University,/players/m/millspa01.html
Mehmet Okur,Utah Jazz,UTA,13,C,6-11,249,"May 26, 1979",tr,7,,/players/o/okurme01.html
Ronnie Price,Utah Jazz,UTA,17,PG,6-2,190,"June 21, 1983",us,4,Utah Valley State College,/players/p/pricero01.html
Deron Williams,Utah Jazz,UTA,8,PG,6-3,200,"June 26, 1984",us,4,University of Illinois at Urbana-Champaign,/players/w/willide01.html
Gilbert Arenas,Washington Wizards,WAS,0,PG,6-3,191,"January 6, 1982",us,8,University of Arizona,/players/a/arenagi01.html
Andray Blatche,Washington Wizards,WAS,7,PF,6-11,235,"August 22, 1986",us,4,,/players/b/blatcan01.html
Earl Boykins,Washington Wizards,WAS,12,PG,5-5,135,"June 2, 1976",us,10,Eastern Michigan University,/players/b/boykiea01.html
Caron Butler,Washington Wizards,WAS,3,SF,6-7,228,"March 13, 1980",us,7,University of Connecticut,/players/b/butleca01.html
Paul Davis,Washington Wizards,WAS,9,PF,6-11,270,"July 21, 1984",us,3,Michigan State University,/players/d/davispa01.html
Randy Foye,Washington Wizards,WAS,15,PG,6-4,213,"September 24, 1983",us,3,Villanova University,/players/f/foyera01.html
Alonzo Gee,Washington Wizards,WAS,24,SG,6-6,225,"May 29, 1987",us,R,University of Alabama,/players/g/geeal01.html
Mike Harris,Washington Wizards,WAS,33,PF,6-6,240,"June 15, 1983",us,1,Rice University,/players/h/harrimi01.html
Brendan Haywood,Washington Wizards,WAS,33,C,7-0,268,"November 27, 1979",us,8,University of North Carolina,/players/h/haywobr01.html
Josh Howard,Washington Wizards,WAS,5,SF,6-7,210,"April 28, 1980",us,6,Wake Forest University,/players/h/howarjo01.html
Cedric Jackson,Washington Wizards,WAS,9,PG,6-3,191,"March 5, 1986",us,R,Cleveland State University,/players/j/jacksce01.html
Mike James,Washington Wizards,WAS,13,PG,6-2,188,"June 23, 1975",us,8,Duquesne University,/players/j/jamesmi01.html
Antawn Jamison,Washington Wizards,WAS,4,PF,6-8,223,"June 12, 1976",us,11,University of North Carolina,/players/j/jamisan01.html
Shaun Livingston,Washington Wizards,WAS,2,PG,6-7,192,"September 11, 1985",us,4,,/players/l/livinsh01.html
Cartier Martin,Washington Wizards,WAS,20,SF,6-7,220,"November 20, 1984",us,1,Kansas State University,/players/m/martica01.html
JaVale McGee,Washington Wizards,WAS,34,C,7-0,270,"January 19, 1988",us,1,"University of Nevada, Reno",/players/m/mcgeeja01.html
Dominic McGuire,Washington Wizards,WAS,5,SF,6-9,220,"October 20, 1985",us,2,"California State University, Fresno",/players/m/mcguido01.html
Mike Miller,Washington Wizards,WAS,6,SG,6-8,218,"February 19, 1980",us,9,University of Florida,/players/m/millemi01.html
Fabricio Oberto,Washington Wizards,WAS,21,C,6-10,245,"March 21, 1975",ar,4,,/players/o/obertfa01.html
Quinton Ross,Washington Wizards,WAS,3,SG,6-6,195,"April 30, 1981",us,5,Southern Methodist University,/players/r/rossqu01.html
James Singleton,Washington Wizards,WAS,22,PF,6-8,216,"July 20, 1981",us,3,Murray State University,/players/s/singlja01.html
DeShawn Stevenson,Washington Wizards,WAS,2,SG,6-5,210,"April 3, 1981",us,9,,/players/s/stevede01.html
Al Thornton,Washington Wizards,WAS,14,SF,6-8,220,"December 7, 1983",us,2,Florida State University,/players/t/thornal01.html
Nick Young,Washington Wizards,WAS,1,SG,6-7,210,"June 1, 1985",us,2,University of Southern California,/players/y/youngni01.html
