name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
Luke Babbitt,Portland Trail Blazers,POR,11,SF,6-9,225,"June 20, 1989",us,R,"University of Nevada, Reno",/players/b/babbilu01.html
Earl Barron,Portland Trail Blazers,POR,40,C,7-0,250,"August 14, 1981",us,4,University of Memphis,/players/b/barroea01.html
Nicolas Batum,Portland Trail Blazers,POR,88,SF,6-8,200,"December 14, 1988",fr,2,,/players/b/batumni01.html
Marcus Camby,Portland Trail Blazers,POR,23,C,6-11,220,"March 22, 1974",us,14,University of Massachusetts Amherst,/players/c/cambyma01.html
Jarron Collins,Portland Trail Blazers,POR,31,C,6-11,255,"December 2, 1978",us,9,Stanford University,/players/c/collija03.html
Dante Cunningham,Portland Trail Blazers,POR,33,PF,6-8,230,"April 22, 1987",us,1,Villanova University,/players/c/cunnida01.html
Rudy Fernandez,Portland Trail Blazers,POR,5,SG,6-6,185,"April 4, 1985",es,2,,/players/f/fernaru01.html
Armon Johnson,Portland Trail Blazers,POR,1,PG,6-3,195,"February 23, 1989",us,R,"University of Nevada, Reno",/players/j/johnsar02.html
Chris Johnson,Portland Trail Blazers,POR,17,C,6-11,210,"July 15, 1985",us,R,Louisiana State University,/players/j/johnsch03.html
Sean Marks,Portland Trail Blazers,POR,4,C,6-10,250,"August 23, 1975",nz,10,University of California,/players/m/marksse01.html
Wesley Matthews,Portland Trail Blazers,POR,2,SG,6-5,220,"October 14, 1986",us,1,Marquette University,/players/m/matthwe02.html
Andre Miller,Portland Trail Blazers,POR,24,PG,6-3,200,"March 19, 1976",us,11,University of Utah,/players/m/millean02.html
Patrick Mills,Portland Trail Blazers,POR,8,PG,6-0,185,"August 11, 1988",au,1,Saint Mary's College of California,/players/m/millspa02.html
Fabricio Oberto,Portland Trail Blazers,POR,21,C,6-10,245,"March 21, 1975",ar,5,,/players/o/obertfa01.html
Joel Przybilla,Portland Trail Blazers,POR,10,C,7-1,255,"October 10, 1979",us,10,University of Minnesota,/players/p/przybjo01.html
Brandon Roy,Portland Trail Blazers,POR,7,SG,6-6,215,"July 23, 1984",us,4,University of Washington,/players/r/roybr01.html
Gerald Wallace,Portland Trail Blazers,POR,3,PF,6-7,215,"July 23, 1982",us,9,University of Alabama,/players/w/wallage01.html
Omri Casspi,Sacramento Kings,SAC,18,SF,6-9,225,"June 22, 1988",il,1,,/players/c/casspom01.html
DeMarcus Cousins,Sacramento Kings,SAC,15,C,6-11,270,"August 13, 1990",us,R,University of Kentucky,/players/c/couside01.html
Samuel Dalembert,Sacramento Kings,SAC,10,C,6-11,255,"May 10, 1981",ht,8,Seton Hall University,/players/d/dalemsa01.html
Tyreke Evans,Sacramento Kings,SAC,13,SG,6-6,220,"September 19, 1989",us,1,University of Memphis,/players/e/evansty01.html
Francisco Garcia,Sacramento Kings,SAC,32,SF,6-7,195,"December 31, 1981",do,5,University of Louisville,/players/g/garcifr01.html
Donte Greene,Sacramento Kings,SAC,20,SF,6-11,226,"February 21, 1988",de,2,Syracuse University,/players/g/greendo01.html
Luther Head,Sacramento Kings,SAC,9,PG,6-3,185,"November 26, 1982",us,5,University of Illinois at Urbana-Champaign,/players/h/headlu01.html
Darnell Jackson,Sacramento Kings,SAC,41,PF,6-9,253,"November 7, 1985",us,2,University of Kansas,/players/j/jacksda01.html
Eugene Jeter,Sacramento Kings,SAC,5,PG,5-11,175,"December 2, 1983",us,R,University of Portland,/players/j/jetereu01.html
Carl Landry,Sacramento Kings,SAC,24,PF,6-9,248,"September 19, 1983",us,3,Purdue University,/players/l/landrca01.html
Jermaine Taylor,Sacramento Kings,SAC,3,SG,6-4,210,"December 8, 1986",us,1,University of Central Florida,/players/t/tayloje02.html
Jason Thompson,Sacramento Kings,SAC,34,PF,6-11,250,"July 21, 1986",us,2,Rider University,/players/t/thompja02.html
Marcus Thornton,Sacramento Kings,SAC,23,SG,6-4,205,"June 5, 1987",us,1,Louisiana State University,/players/t/thornma01.html
Beno Udrih,Sacramento Kings,SAC,19,PG,6-3,205,"July 5, 1982",si,6,,/players/u/udrihbe01.html
Hassan Whiteside,Sacramento Kings,SAC,33,C,7-0,265,"June 13, 1989",us,R,Marshall University,/players/w/whiteha01.html
Antoine Wright,Sacramento Kings,SAC,3,SG,6-7,210,"February 6, 1984",us,5,Texas A&M University,/players/w/wrighan01.html
James Anderson,San Antonio Spurs,SAS,25,SF,6-6,213,"March 25, 1989",us,R,Oklahoma State University,/players/a/anderja01.html
DeJuan Blair,San Antonio Spurs,SAS,45,PF,6-7,270,"April 22, 1989",us,1,University of Pittsburgh,/players/b/blairde01.html
Matt Bonner,San Antonio Spurs,SAS,15,PF,6-10,235,"April 5, 1980",us,6,University of Florida,/players/b/bonnema01.html
Tim Duncan,San Antonio Spurs,SAS,21,C,6-11,250,"April 25, 1976",vi,13,Wake Forest University,/players/d/duncati01.html
Alonzo Gee,San Antonio Spurs,SAS,23,SG,6-6,225,"May 29, 1987",us,1,University of Alabama,/players/g/geeal01.html
Manu Ginobili,San Antonio Spurs,SAS,20,SG,6-6,205,"July 28, 1977",ar,8,,/players/g/ginobma01.html
Danny Green,San Antonio Spurs,SAS,4,SG,6-6,215,"June 22, 1987",us,1,University of North Carolina,/players/g/greenda02.html
George Hill,San Antonio Spurs,SAS,3,PG,6-3,188,"May 4, 1986",us,2,Indiana University-Purdue University Indianapolis,/players/h/hillge01.html
Othyus Jeffers,San Antonio Spurs,SAS,12,SG,6-5,200,"August 5, 1985",us,1,Robert Morris University (IL),/players/j/jeffeot01.html
Richard Jefferson,San Antonio Spurs,SAS,24,SF,6-7,233,"June 21, 1980",us,9,University of Arizona,/players/j/jefferi01.html
Antonio McDyess,San Antonio Spurs,SAS,34,PF,6-9,220,"September 7, 1974",us,14,University of Alabama,/players/m/mcdyean01.html
Gary Neal,San Antonio Spurs,SAS,14,SG,6-4,210,"October 3, 1984",us,R,Towson University,/players/n/nealga01.html
Steve Novak,San Antonio Spurs,SAS,23,SF,6-10,225,"June 13, 1983",us,4,Marquette University,/players/n/novakst01.html
Larry Owens,San Antonio Spurs,SAS,33,SF,6-7,210,"January 8, 1983",us,R,Oral Roberts University,/players/o/owensla01.html
Tony Parker,San Antonio Spurs,SAS,9,PG,6-2,185,"May 17, 1982",be,9,,/players/p/parketo01.html
Chris Quinn,San Antonio Spurs,SAS,11,PG,6-2,185,"September 27, 1983",us,4,University of Notre Dame,/players/q/quinnch01.html
Bobby Simmons,San Antonio Spurs,SAS,1,SF,6-7,210,"June 2, 1980",us,8,DePaul University,/players/s/simmobo01.html
Tiago Splitter,San Antonio Spurs,SAS,22,C,6-11,245,"January 1, 1985",br,R,,/players/s/splitti01.html
Garrett Temple,San Antonio Spurs,SAS,2,SG,6-6,195,"May 8, 1986",us,1,Louisiana State University,/players/t/templga01.html
Ime Udoka,San Antonio Spurs,SAS,5,SF,6-6,215,"August 9, 1977",us,6,Portland State University,/players/u/udokaim01.html
Alexis Ajinca,Toronto Raptors,TOR,42,C,7-2,248,"May 6, 1988",fr,2,,/players/a/ajincal01.html
Solomon Alabi,Toronto Raptors,TOR,50,C,7-1,251,"March 21, 1988",ng,R,Florida State University,/players/a/alabiso01.html
David Andersen,Toronto Raptors,TOR,13,PF,6-11,245,"June 23, 1980",au,1,,/players/a/anderda03.html
Marcus Banks,Toronto Raptors,TOR,3,PG,6-2,200,"November 19, 1981",us,7,"University of Nevada, Las Vegas",/players/b/banksma01.html
Leandro Barbosa,Toronto Raptors,TOR,20,SG,6-3,194,"November 28, 1982",br,7,,/players/b/barbole01.html
Andrea Bargnani,Toronto Raptors,TOR,7,C,7-0,245,"October 26, 1985",it,4,,/players/b/bargnan01.html
Jerryd Bayless,Toronto Raptors,TOR,5,PG,6-3,200,"August 20, 1988",us,2,University of Arizona,/players/b/bayleje01.html
Jose Calderon,Toronto Raptors,TOR,8,PG,6-3,200,"September 28, 1981",es,5,,/players/c/caldejo01.html
Ed Davis,Toronto Raptors,TOR,32,PF,6-10,240,"June 5, 1989",us,R,University of North Carolina,/players/d/davised01.html
DeMar DeRozan,Toronto Raptors,TOR,10,SG,6-7,221,"August 7, 1989",us,1,University of Southern California,/players/d/derozde01.html
Joey Dorsey,Toronto Raptors,TOR,9,C,6-8,268,"December 16, 1983",us,2,University of Memphis,/players/d/dorsejo01.html
Ronald Dupree,Toronto Raptors,TOR,12,SF,6-7,209,"January 26, 1981",us,5,Louisiana State University,/players/d/duprero01.html
Reggie Evans,Toronto Raptors,TOR,30,PF,6-8,245,"May 18, 1980",us,8,University of Iowa,/players/e/evansre01.html
Sundiata Gaines,Toronto Raptors,TOR,2,PG,6-1,185,"April 18, 1986",us,1,University of Georgia,/players/g/gainesu01.html
Jarrett Jack,Toronto Raptors,TOR,1,PG,6-3,200,"October 28, 1983",us,5,Georgia Institute of Technology,/players/j/jackja01.html
Amir Johnson,Toronto Raptors,TOR,15,PF,6-9,240,"May 1, 1987",us,5,,/players/j/johnsam01.html
James Johnson,Toronto Raptors,TOR,0,SF,6-9,250,"February 20, 1987",us,1,Wake Forest University,/players/j/johnsja01.html
Trey Johnson,Toronto Raptors,TOR,12,SG,6-5,218,"August 30, 1984",us,1,Jackson State University,/players/j/johnstr01.html
Linas Kleiza,Toronto Raptors,TOR,11,SF,6-8,245,"January 3, 1985",lt,4,University of Missouri,/players/k/kleizli01.html
Peja Stojakovic,Toronto Raptors,TOR,16,SF,6-9,220,"June 9, 1977",hr,12,,/players/s/stojape01.html
Sonny Weems,Toronto Raptors,TOR,24,SF,6-6,205,"July 8, 1986",us,2,University of Arkansas,/players/w/weemsso01.html
Julian Wright,Toronto Raptors,TOR,14,SF,6-8,225,"May 20, 1987",us,3,University of Kansas,/players/w/wrighju01.html
Raja Bell,Utah Jazz,UTA,19,SG,6-5,204,"September 19, 1976",vi,10,Florida International University,/players/b/bellra01.html
Marcus Cousin,Utah Jazz,UTA,50,C,6-11,245,"December 18, 1986",us,R,University of Houston,/players/c/cousima01.html
Francisco Elson,Utah Jazz,UTA,16,C,7-0,235,"February 28, 1976",nl,7,University of California,/players/e/elsonfr01.html
Jeremy Evans,Utah Jazz,UTA,40,SF,6-9,200,"October 24, 1987",us,R,Western Kentucky University,/players/e/evansje01.html
Derrick Favors,Utah Jazz,UTA,15,PF,6-10,265,"July 15, 1991",us,R,Georgia Institute of Technology,/players/f/favorde01.html
Kyrylo Fesenko,Utah Jazz,UTA,44,C,7-1,288,"December 24, 1986",ua,3,,/players/f/fesenky01.html
Devin Harris,Utah Jazz,UTA,5,PG,6-3,192,"February 27, 1983",us,6,University of Wisconsin,/players/h/harride01.html
Gordon Hayward,Utah Jazz,UTA,20,SF,6-8,226,"March 23, 1990",us,R,Butler University,/players/h/haywago01.html
Al Jefferson,Utah Jazz,UTA,25,C,6-10,289,"January 4, 1985",us,6,,/players/j/jeffeal01.html
Andrei Kirilenko,Utah Jazz,UTA,47,SF,6-9,220,"February 18, 1981",ru,9,,/players/k/kirilan01.html
C.J. Miles,Utah Jazz,UTA,34,SF,6-6,225,"April 18, 1987",us,5,,/players/m/milescj01.html
Paul Millsap,Utah Jazz,UTA,24,PF,6-8,246,"February 10, 1985",us,4,Louisiana Tech University,/players/m/millspa01.html
Mehmet Okur,Utah Jazz,UTA,13,C,6-11,249,"May 26, 1979",tr,8,,/players/o/okurme01.html
Ronnie Price,Utah Jazz,UTA,17,SG,6-2,190,"June 21, 1983",us,5,Utah Valley State College,/players/p/pricero01.html
Earl Watson,Utah Jazz,UTA,11,PG,6-1,195,"June 12, 1979",us,9,"University of California, Los Angeles",/players/w/watsoea01.html
Kyle Weaver,Utah Jazz,UTA,3,SG,6-6,201,"February 18, 1986",us,2,Washington State University,/players/w/weaveky01.html
Deron Williams,Utah Jazz,UTA,8,PG,6-3,200,"June 26, 1984",us,5,University of Illinois at Urbana-Champaign,/players/w/willide01.html
Gilbert Arenas,Washington Wizards,WAS,9,PG,6-3,191,"January 6, 1982",us,9,University of Arizona,/players/a/arenagi01.html
Hilton Armstrong,Washington Wizards,WAS,24,C,6-11,235,"November 11, 1984",us,4,University of Connecticut,/players/a/armsthi01.html
Mike Bibby,Washington Wizards,WAS,00,PG,6-1,190,"May 13, 1978",us,12,University of Arizona,/players/b/bibbymi01.html
Andray Blatche,Washington Wizards,WAS,7,PF,6-11,235,"August 22, 1986",us,5,,/players/b/blatcan01.html
Trevor Booker,Washington Wizards,WAS,35,PF,6-8,228,"November 25, 1987",us,R,Clemson University,/players/b/booketr01.html
Jordan Crawford,Washington Wizards,WAS,15,SG,6-4,195,"October 23, 1988",us,R,Xavier University,/players/c/crawfjo02.html
Maurice Evans,Washington Wizards,WAS,6,SF,6-5,220,"November 8, 1978",us,7,University of Texas at Austin,/players/e/evansma01.html
Alonzo Gee,Washington Wizards,WAS,15,SG,6-6,225,"May 29, 1987",us,1,University of Alabama,/players/g/geeal01.html
Kirk Hinrich,Washington Wizards,WAS,12,SG,6-4,190,"January 2, 1981",us,7,University of Kansas,/players/h/hinriki01.html
Josh Howard,Washington Wizards,WAS,5,SF,6-7,210,"April 28, 1980",us,7,Wake Forest University,/players/h/howarjo01.html
Lester Hudson,Washington Wizards,WAS,3,PG,6-3,190,"August 7, 1984",us,1,University of Tennessee at Martin,/players/h/hudsole01.html
Othyus Jeffers,Washington Wizards,WAS,12,SG,6-5,200,"August 5, 1985",us,1,Robert Morris University (IL),/players/j/jeffeot01.html
Yi Jianlian,Washington Wizards,WAS,31,PF,7-0,240,"October 27, 1987",cn,3,,/players/j/jianlyi01.html
Rashard Lewis,Washington Wizards,WAS,9,SF,6-10,215,"August 8, 1979",us,12,,/players/l/lewisra02.html
Cartier Martin,Washington Wizards,WAS,20,SF,6-7,220,"November 20, 1984",us,2,Kansas State University,/players/m/martica01.html
JaVale McGee,Washington Wizards,WAS,34,C,7-0,270,"January 19, 1988",us,2,"University of Nevada, Reno",/players/m/mcgeeja01.html
Hamady N'Diaye,Washington Wizards,WAS,55,C,7-0,235,"January 12, 1987",sn,R,Rutgers University,/players/n/ndiayha01.html
Larry Owens,Washington Wizards,WAS,32,SF,6-7,210,"January 8, 1983",us,R,Oral Roberts University,/players/o/owensla01.html
Kevin Seraphin,Washington Wizards,WAS,13,PF,6-9,285,"December 7, 1989",gf,R,,/players/s/serapke01.html
Mustafa Shakur,Washington Wizards,WAS,22,PG,6-3,190,"August 18, 1984",us,R,University of Arizona,/players/s/shakumu01.html
Al Thornton,Washington Wizards,WAS,14,SF,6-8,220,"December 7, 1983",us,3,Florida State University,/players/t/thornal01.html
John Wall,Washington Wizards,WAS,2,PG,6-4,195,"September 6, 1990",us,R,University of Kentucky,/players/w/walljo01.html
Nick Young,Washington Wizards,WAS,1,SG,6-7,210,"June 1, 1985",us,3,University of Southern California,/players/y/youngni01.html
