name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
Tim Frazier,Philadelphia 76ers,PHI,20,PG,6-1,170,"November 1, 1990",us,R,Pennsylvania State University,/players/f/fraziti01.html
Drew Gordon,Philadelphia 76ers,PHI,30,PF,6-9,245,"July 12, 1990",us,R,University of New Mexico,/players/g/gordodr01.html
Jerami Grant,Philadelphia 76ers,PHI,39,SF,6-8,210,"March 12, 1994",us,R,Syracuse University,/players/g/grantje01.html
Chris Johnson,Philadelphia 76ers,PHI,16,SF,6-6,206,"April 29, 1990",us,2,University of Dayton,/players/j/johnsch04.html
Malcolm Lee,Philadelphia 76ers,PHI,11,SG,6-5,200,"May 22, 1990",us,2,"University of California, Los Angeles",/players/l/leema01.html
Luc Mbah a Moute,Philadelphia 76ers,PHI,12,PF,6-8,230,"September 9, 1986",cm,6,"University of California, Los Angeles",/players/m/mbahalu01.html
K.J. McDaniels,Philadelphia 76ers,PHI,14,SG,6-6,205,"February 9, 1993",us,R,Clemson University,/players/m/mcdankj01.html
JaVale McGee,Philadelphia 76ers,PHI,1,C,7-0,270,"January 19, 1988",us,6,"University of Nevada, Reno",/players/m/mcgeeja01.html
Nerlens Noel,Philadelphia 76ers,PHI,4,C,6-11,228,"April 10, 1994",us,R,University of Kentucky,/players/n/noelne01.html
Jason Richardson,Philadelphia 76ers,PHI,23,SG,6-6,220,"January 20, 1981",us,12,Michigan State University,/players/r/richaja01.html
Glenn Robinson,Philadelphia 76ers,PHI,1,SF,6-7,222,"January 8, 1994",us,R,University of Michigan,/players/r/robingl02.html
Thomas Robinson,Philadelphia 76ers,PHI,41,PF,6-10,237,"March 17, 1991",us,2,University of Kansas,/players/r/robinth01.html
JaKarr Sampson,Philadelphia 76ers,PHI,9,SF,6-9,214,"March 20, 1993",us,R,St. John's University,/players/s/sampsja02.html
Alexey Shved,Philadelphia 76ers,PHI,88,SG,6-6,190,"December 16, 1988",ru,2,,/players/s/shvedal01.html
Henry Sims,Philadelphia 76ers,PHI,35,C,6-10,248,"March 27, 1990",us,2,Georgetown University,/players/s/simshe01.html
Ish Smith,Philadelphia 76ers,PHI,5,PG,6-0,175,"July 5, 1988",us,4,Wake Forest University,/players/s/smithis01.html
Malcolm Thomas,Philadelphia 76ers,PHI,11,PF,6-9,225,"November 8, 1988",us,3,San Diego State University,/players/t/thomama01.html
Hollis Thompson,Philadelphia 76ers,PHI,31,SG,6-8,206,"April 3, 1991",us,1,Georgetown University,/players/t/thompho01.html
Tony Wroten,Philadelphia 76ers,PHI,8,PG,6-6,205,"April 13, 1993",us,2,University of Washington,/players/w/wroteto01.html
Earl Barron,Phoenix Suns,PHO,30,C,7-0,250,"August 14, 1981",us,7,University of Memphis,/players/b/barroea01.html
Eric Bledsoe,Phoenix Suns,PHO,2,PG,6-1,190,"December 9, 1989",us,4,University of Kentucky,/players/b/bledser01.html
Reggie Bullock,Phoenix Suns,PHO,25,SF,6-7,205,"March 16, 1991",us,1,University of North Carolina,/players/b/bullore01.html
Seth Curry,Phoenix Suns,PHO,10,PG,6-2,185,"August 23, 1990",us,1,Duke University,/players/c/curryse01.html
Goran Dragic,Phoenix Suns,PHO,1,SG,6-3,190,"May 6, 1986",si,6,,/players/d/dragigo01.html
Zoran Dragic,Phoenix Suns,PHO,10,SG,6-5,200,"June 22, 1989",si,R,,/players/d/dragizo01.html
Tyler Ennis,Phoenix Suns,PHO,4,PG,6-3,194,"August 24, 1994",ca,R,Syracuse University,/players/e/ennisty01.html
Archie Goodwin,Phoenix Suns,PHO,20,SG,6-5,200,"August 17, 1994",us,1,University of Kentucky,/players/g/goodwar01.html
Gerald Green,Phoenix Suns,PHO,14,SG,6-7,205,"January 26, 1986",us,7,,/players/g/greenge01.html
Brandon Knight,Phoenix Suns,PHO,3,SG,6-3,189,"December 2, 1991",us,3,University of Kentucky,/players/k/knighbr03.html
Alex Len,Phoenix Suns,PHO,21,C,7-1,260,"June 16, 1993",ua,1,University of Maryland,/players/l/lenal01.html
Jerel McNeal,Phoenix Suns,PHO,8,PG,6-3,200,"June 1, 1987",us,R,Marquette University,/players/m/mcneaje01.html
Marcus Morris,Phoenix Suns,PHO,15,PF,6-9,235,"September 2, 1989",us,3,University of Kansas,/players/m/morrima03.html
Markieff Morris,Phoenix Suns,PHO,11,PF,6-10,245,"September 2, 1989",us,3,University of Kansas,/players/m/morrima02.html
Miles Plumlee,Phoenix Suns,PHO,22,C,6-11,249,"September 1, 1988",us,2,Duke University,/players/p/plumlmi01.html
A.J. Price,Phoenix Suns,PHO,1,PG,6-2,181,"October 7, 1986",us,5,University of Connecticut,/players/p/priceaj01.html
Shavlik Randolph,Phoenix Suns,PHO,43,PF,6-10,240,"November 24, 1983",us,7,Duke University,/players/r/randosh01.html
Isaiah Thomas,Phoenix Suns,PHO,3,PG,5-9,185,"February 7, 1989",us,3,University of Washington,/players/t/thomais02.html
Marcus Thornton,Phoenix Suns,PHO,23,SG,6-4,205,"June 5, 1987",us,5,Louisiana State University,/players/t/thornma01.html
Anthony Tolliver,Phoenix Suns,PHO,40,PF,6-8,240,"June 1, 1985",us,6,Creighton University,/players/t/tollian01.html
P.J. Tucker,Phoenix Suns,PHO,17,SF,6-6,245,"May 5, 1985",us,3,University of Texas at Austin,/players/t/tuckepj01.html
T.J. Warren,Phoenix Suns,PHO,12,SF,6-8,230,"September 5, 1993",us,R,North Carolina State University,/players/w/warretj01.html
Brandan Wright,Phoenix Suns,PHO,32,PF,6-10,210,"October 5, 1987",us,6,University of North Carolina,/players/w/wrighbr03.html
Arron Afflalo,Portland Trail Blazers,POR,4,SG,6-5,210,"October 15, 1985",us,7,"University of California, Los Angeles",/players/a/afflaar01.html
LaMarcus Aldridge,Portland Trail Blazers,POR,12,PF,6-11,240,"July 19, 1985",us,8,University of Texas at Austin,/players/a/aldrila01.html
Will Barton,Portland Trail Blazers,POR,5,SG,6-6,175,"January 6, 1991",us,2,University of Memphis,/players/b/bartowi01.html
Nicolas Batum,Portland Trail Blazers,POR,88,SF,6-8,200,"December 14, 1988",fr,6,,/players/b/batumni01.html
Steve Blake,Portland Trail Blazers,POR,5,PG,6-3,172,"February 26, 1980",us,11,University of Maryland,/players/b/blakest01.html
Victor Claver,Portland Trail Blazers,POR,18,SF,6-9,224,"August 30, 1988",es,2,,/players/c/clavevi01.html
Allen Crabbe,Portland Trail Blazers,POR,23,SG,6-6,210,"April 9, 1992",us,1,University of California,/players/c/crabbal01.html
Tim Frazier,Portland Trail Blazers,POR,10,PG,6-1,170,"November 1, 1990",us,R,Pennsylvania State University,/players/f/fraziti01.html
Joel Freeland,Portland Trail Blazers,POR,19,C,6-10,250,"February 7, 1987",gb,2,,/players/f/freeljo01.html
Alonzo Gee,Portland Trail Blazers,POR,33,SF,6-6,225,"May 29, 1987",us,5,University of Alabama,/players/g/geeal01.html
Chris Kaman,Portland Trail Blazers,POR,35,C,7-0,265,"April 28, 1982",us,11,Central Michigan University,/players/k/kamanch01.html
Meyers Leonard,Portland Trail Blazers,POR,11,C,7-1,245,"February 27, 1992",us,2,University of Illinois at Urbana-Champaign,/players/l/leoname01.html
Damian Lillard,Portland Trail Blazers,POR,0,PG,6-3,195,"July 15, 1990",us,2,Weber State University,/players/l/lillada01.html
Robin Lopez,Portland Trail Blazers,POR,42,C,7-0,255,"April 1, 1988",us,6,Stanford University,/players/l/lopezro01.html
Wesley Matthews,Portland Trail Blazers,POR,2,SG,6-5,220,"October 14, 1986",us,5,Marquette University,/players/m/matthwe02.html
C.J. McCollum,Portland Trail Blazers,POR,3,SG,6-4,200,"September 19, 1991",us,1,Lehigh University,/players/m/mccolcj01.html
Thomas Robinson,Portland Trail Blazers,POR,41,PF,6-10,237,"March 17, 1991",us,2,University of Kansas,/players/r/robinth01.html
Dorell Wright,Portland Trail Blazers,POR,1,SF,6-9,205,"December 2, 1985",us,10,,/players/w/wrighdo01.html
Sim Bhullar,Sacramento Kings,SAC,32,C,7-5,360,"December 2, 1992",ca,R,New Mexico State University,/players/b/bhullsi01.html
Omri Casspi,Sacramento Kings,SAC,18,SF,6-9,225,"June 22, 1988",il,5,,/players/c/casspom01.html
Darren Collison,Sacramento Kings,SAC,7,PG,6-0,175,"August 23, 1987",us,5,"University of California, Los Angeles",/players/c/collida01.html
DeMarcus Cousins,Sacramento Kings,SAC,15,C,6-11,270,"August 13, 1990",us,4,University of Kentucky,/players/c/couside01.html
Reggie Evans,Sacramento Kings,SAC,30,PF,6-8,245,"May 18, 1980",us,12,University of Iowa,/players/e/evansre01.html
Rudy Gay,Sacramento Kings,SAC,8,SF,6-8,230,"August 17, 1986",us,8,University of Connecticut,/players/g/gayru01.html
Ryan Hollins,Sacramento Kings,SAC,5,C,7-0,240,"October 10, 1984",us,8,"University of California, Los Angeles",/players/h/holliry01.html
Carl Landry,Sacramento Kings,SAC,24,PF,6-9,248,"September 19, 1983",us,7,Purdue University,/players/l/landrca01.html
Ray McCallum,Sacramento Kings,SAC,3,PG,6-3,190,"June 12, 1991",us,1,University of Detroit Mercy,/players/m/mccalra01.html
Ben McLemore,Sacramento Kings,SAC,23,SG,6-5,195,"February 11, 1993",us,1,University of Kansas,/players/m/mclembe01.html
Andre Miller,Sacramento Kings,SAC,22,PG,6-3,200,"March 19, 1976",us,15,University of Utah,/players/m/millean02.html
Quincy Miller,Sacramento Kings,SAC,20,PF,6-9,210,"November 18, 1992",us,2,Baylor University,/players/m/millequ01.html
Eric Moreland,Sacramento Kings,SAC,25,PF,6-10,238,"December 24, 1991",us,R,Oregon State University,/players/m/moreler01.html
Ramon Sessions,Sacramento Kings,SAC,9,PG,6-3,190,"April 11, 1986",us,7,"University of Nevada, Reno",/players/s/sessira01.html
Nik Stauskas,Sacramento Kings,SAC,10,SG,6-6,205,"October 7, 1993",ca,R,University of Michigan,/players/s/stausni01.html
David Stockton,Sacramento Kings,SAC,9,PG,5-11,165,"June 24, 1991",us,R,Gonzaga University,/players/s/stockda01.html
Jason Thompson,Sacramento Kings,SAC,34,PF,6-11,250,"July 21, 1986",us,6,Rider University,/players/t/thompja02.html
David Wear,Sacramento Kings,SAC,31,PF,6-10,230,"September 21, 1990",us,R,"University of California, Los Angeles",/players/w/wearda01.html
Derrick Williams,Sacramento Kings,SAC,13,PF,6-8,240,"May 25, 1991",us,3,University of Arizona,/players/w/willide02.html
Kyle Anderson,San Antonio Spurs,SAS,1,SF,6-9,230,"September 20, 1993",us,R,"University of California, Los Angeles",/players/a/anderky01.html
Jeff Ayres,San Antonio Spurs,SAS,11,PF,6-9,240,"April 29, 1987",us,4,Arizona State University,/players/p/pendeje02.html
Aron Baynes,San Antonio Spurs,SAS,16,C,6-10,260,"December 9, 1986",nz,2,Washington State University,/players/b/baynear01.html
Marco Belinelli,San Antonio Spurs,SAS,3,SG,6-5,210,"March 25, 1986",it,7,,/players/b/belinma01.html
Matt Bonner,San Antonio Spurs,SAS,15,PF,6-10,235,"April 5, 1980",us,10,University of Florida,/players/b/bonnema01.html
Austin Daye,San Antonio Spurs,SAS,23,SF,6-11,220,"June 5, 1988",us,5,Gonzaga University,/players/d/dayeau01.html
Boris Diaw,San Antonio Spurs,SAS,33,PF,6-8,250,"April 16, 1982",fr,11,,/players/d/diawbo01.html
Tim Duncan,San Antonio Spurs,SAS,21,C,6-11,250,"April 25, 1976",vi,17,Wake Forest University,/players/d/duncati01.html
Manu Ginobili,San Antonio Spurs,SAS,20,SG,6-6,205,"July 28, 1977",ar,12,,/players/g/ginobma01.html
Danny Green,San Antonio Spurs,SAS,14,SG,6-6,215,"June 22, 1987",us,5,University of North Carolina,/players/g/greenda02.html
JaMychal Green,San Antonio Spurs,SAS,41,PF,6-9,227,"June 21, 1990",us,R,University of Alabama,/players/g/greenja01.html
Cory Joseph,San Antonio Spurs,SAS,5,PG,6-3,190,"August 20, 1991",ca,3,University of Texas at Austin,/players/j/josepco01.html
Kawhi Leonard,San Antonio Spurs,SAS,2,SF,6-7,230,"June 29, 1991",us,3,San Diego State University,/players/l/leonaka01.html
Patrick Mills,San Antonio Spurs,SAS,8,PG,6-0,185,"August 11, 1988",au,5,Saint Mary's College of California,/players/m/millspa02.html
Tony Parker,San Antonio Spurs,SAS,9,PG,6-2,185,"May 17, 1982",be,13,,/players/p/parketo01.html
Tiago Splitter,San Antonio Spurs,SAS,22,C,6-11,245,"January 1, 1985",br,4,,/players/s/splitti01.html
Reggie Williams,San Antonio Spurs,SAS,55,SF,6-6,205,"September 14, 1986",us,5,Virginia Military Institute,/players/w/willire02.html
Bruno Caboclo,Toronto Raptors,TOR,5,SF,6-9,205,"September 21, 1995",br,R,,/players/c/cabocbr01.html
DeMar DeRozan,Toronto Raptors,TOR,10,SG,6-7,220,"August 7, 1989",us,5,University of Southern California,/players/d/derozde01.html
Landry Fields,Toronto Raptors,TOR,2,SF,6-7,210,"June 27, 1988",us,4,Stanford University,/players/f/fieldla01.html
Tyler Hansbrough,Toronto Raptors,TOR,50,PF,6-9,250,"November 3, 1985",us,5,University of North Carolina,/players/h/hansbty01.html
Chuck Hayes,Toronto Raptors,TOR,44,C,6-6,240,"June 11, 1983",us,9,University of Kentucky,/players/h/hayesch01.html
Amir Johnson,Toronto Raptors,TOR,15,PF,6-9,240,"May 1, 1987",us,9,,/players/j/johnsam01.html
James Johnson,Toronto Raptors,TOR,3,PF,6-9,250,"February 20, 1987",us,5,Wake Forest University,/players/j/johnsja01.html
Kyle Lowry,Toronto Raptors,TOR,7,PG,6-0,205,"March 25, 1986",us,8,Villanova University,/players/l/lowryky01.html
Lucas Nogueira,Toronto Raptors,TOR,92,C,7-0,220,"July 26, 1992",br,R,,/players/n/noguelu01.html
Patrick Patterson,Toronto Raptors,TOR,54,PF,6-9,235,"March 14, 1989",us,4,University of Kentucky,/players/p/pattepa01.html
Terrence Ross,Toronto Raptors,TOR,31,SF,6-7,195,"February 5, 1991",us,2,University of Washington,/players/r/rosste01.html
Greg Stiemsma,Toronto Raptors,TOR,34,C,6-11,260,"September 26, 1985",us,3,University of Wisconsin,/players/s/stiemgr01.html
Jonas Valanciunas,Toronto Raptors,TOR,17,C,7-0,255,"May 6, 1992",lt,2,,/players/v/valanjo01.html
Greivis Vasquez,Toronto Raptors,TOR,21,PG,6-6,217,"January 16, 1987",ve,4,University of Maryland,/players/v/vasqugr01.html
Lou Williams,Toronto Raptors,TOR,23,SG,6-1,175,"October 27, 1986",us,9,,/players/w/willilo02.html
Jerrelle Benimon,Utah Jazz,UTA,22,PF,6-8,245,"August 1, 1991",us,R,Towson University,/players/b/benimje01.html
Trevor Booker,Utah Jazz,UTA,33,PF,6-8,228,"November 25, 1987",us,4,Clemson University,/players/b/booketr01.html
Trey Burke,Utah Jazz,UTA,3,PG,6-1,191,"November 12, 1992",us,1,University of Michigan,/players/b/burketr01.html
Alec Burks,Utah Jazz,UTA,10,SG,6-6,214,"July 20, 1991",us,3,University of Colorado,/players/b/burksal01.html
Patrick Christopher,Utah Jazz,UTA,19,SG,6-5,209,"June 3, 1988",us,R,University of California,/players/c/chrispa01.html
Ian Clark,Utah Jazz,UTA,21,SG,6-3,175,"March 7, 1991",us,1,Belmont University,/players/c/clarkia01.html
Jack Cooley,Utah Jazz,UTA,45,PF,6-9,260,"April 4, 1991",us,R,University of Notre Dame,/players/c/cooleja01.html
Bryce Cotton,Utah Jazz,UTA,8,PG,6-1,165,"August 11, 1992",us,R,Providence College,/players/c/cottobr01.html
Jeremy Evans,Utah Jazz,UTA,40,SF,6-9,196,"October 24, 1987",us,4,Western Kentucky University,/players/e/evansje01.html
Dante Exum,Utah Jazz,UTA,11,PG,6-6,190,"July 13, 1995",au,R,,/players/e/exumda01.html
Derrick Favors,Utah Jazz,UTA,15,PF,6-10,265,"July 15, 1991",us,4,Georgia Institute of Technology,/players/f/favorde01.html
Rudy Gobert,Utah Jazz,UTA,27,C,7-1,245,"June 26, 1992",fr,1,,/players/g/goberru01.html
Gordon Hayward,Utah Jazz,UTA,20,SF,6-8,226,"March 23, 1990",us,4,Butler University,/players/h/haywago01.html
Rodney Hood,Utah Jazz,UTA,5,SG,6-8,206,"October 20, 1992",us,R,Duke University,/players/h/hoodro01.html
Joe Ingles,Utah Jazz,UTA,2,SF,6-8,226,"October 2, 1987",au,R,,/players/i/inglejo01.html
Grant Jerrett,Utah Jazz,UTA,17,PF,6-10,235,"July 8, 1993",us,R,University of Arizona,/players/j/jerregr01.html
Chris Johnson,Utah Jazz,UTA,23,SF,6-6,206,"April 29, 1990",us,2,University of Dayton,/players/j/johnsch04.html
Enes Kanter,Utah Jazz,UTA,0,C,6-11,245,"May 20, 1992",ch,3,,/players/k/kanteen01.html
Elijah Millsap,Utah Jazz,UTA,13,SG,6-6,225,"August 12, 1987",us,R,University of Alabama at Birmingham,/players/m/millsel01.html
Toure' Murry,Utah Jazz,UTA,23,PG,6-5,195,"November 8, 1989",us,1,Wichita State University,/players/m/murryto01.html
Steve Novak,Utah Jazz,UTA,16,SF,6-10,225,"June 13, 1983",us,8,Marquette University,/players/n/novakst01.html
Elliot Williams,Utah Jazz,UTA,25,SG,6-5,190,"June 20, 1989",us,2,University of Memphis,/players/w/williel01.html
Bradley Beal,Washington Wizards,WAS,3,SG,6-5,207,"June 28, 1993",us,2,University of Florida,/players/b/bealbr01.html
DeJuan Blair,Washington Wizards,WAS,45,PF,6-7,270,"April 22, 1989",us,5,University of Pittsburgh,/players/b/blairde01.html
Rasual Butler,Washington Wizards,WAS,8,SF,6-7,215,"May 23, 1979",us,11,La Salle University,/players/b/butlera01.html
Will Bynum,Washington Wizards,WAS,1,SG,6-0,185,"January 4, 1983",us,7,Georgia Institute of Technology,/players/b/bynumwi01.html
Drew Gooden,Washington Wizards,WAS,90,PF,6-10,250,"September 24, 1981",us,12,University of Kansas,/players/g/goodedr01.html
Marcin Gortat,Washington Wizards,WAS,4,C,6-11,240,"February 17, 1984",pl,7,,/players/g/gortama01.html
Nene Hilario,Washington Wizards,WAS,42,PF,6-11,250,"September 13, 1982",br,12,,/players/h/hilarne01.html
Kris Humphries,Washington Wizards,WAS,43,PF,6-9,235,"February 6, 1985",us,10,University of Minnesota,/players/h/humphkr01.html
Andre Miller,Washington Wizards,WAS,24,PG,6-3,200,"March 19, 1976",us,15,University of Utah,/players/m/millean02.html
Toure' Murry,Washington Wizards,WAS,1,SG,6-5,195,"November 8, 1989",us,1,Wichita State University,/players/m/murryto01.html
Paul Pierce,Washington Wizards,WAS,34,SF,6-7,235,"October 13, 1977",us,16,University of Kansas,/players/p/piercpa01.html
Otto Porter,Washington Wizards,WAS,22,SF,6-8,198,"June 3, 1993",us,1,Georgetown University,/players/p/porteot01.html
Glen Rice,Washington Wizards,WAS,14,SG,6-6,206,"January 1, 1991",us,1,Georgia Institute of Technology,/players/r/ricegl02.html
Kevin Seraphin,Washington Wizards,WAS,13,C,6-10,278,"December 7, 1989",gf,4,,/players/s/serapke01.html
Ramon Sessions,Washington Wizards,WAS,7,PG,6-3,190,"April 11, 1986",us,7,"University of Nevada, Reno",/players/s/sessira01.html
Garrett Temple,Washington Wizards,WAS,17,SG,6-6,195,"May 8, 1986",us,4,Louisiana State University,/players/t/templga01.html
John Wall,Washington Wizards,WAS,2,PG,6-4,195,"September 6, 1990",us,4,University of Kentucky,/players/w/walljo01.html
Martell Webster,Washington Wizards,WAS,9,SF,6-7,230,"December 4, 1986",us,9,,/players/w/webstma02.html
