name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
Paul Pierce,Los Angeles Clippers,LAC,34,SF,6-7,235,"October 13, 1977",us,17,University of Kansas,/players/p/piercpa01.html
Pablo Prigioni,Los Angeles Clippers,LAC,9,PG,6-3,185,"May 17, 1977",ar,3,,/players/p/prigipa01.html
J.J. Redick,Los Angeles Clippers,LAC,4,SG,6-4,190,"June 24, 1984",us,9,Duke University,/players/r/redicjj01.html
Austin Rivers,Los Angeles Clippers,LAC,25,SG,6-4,200,"August 1, 1992",us,3,Duke University,/players/r/riverau01.html
Josh Smith,Los Angeles Clippers,LAC,5,PF,6-9,225,"December 5, 1985",us,11,,/players/s/smithjo03.html
Lance Stephenson,Los Angeles Clippers,LAC,1,SF,6-5,230,"September 5, 1990",us,5,University of Cincinnati,/players/s/stephla01.html
Alex Stepheson,Los Angeles Clippers,LAC,35,PF,6-10,270,"August 7, 1987",us,R,University of Southern California,/players/s/stephal01.html
C.J. Wilcox,Los Angeles Clippers,LAC,30,SG,6-5,195,"December 30, 1990",us,1,University of Washington,/players/w/wilcocj01.html
Brandon Bass,Los Angeles Lakers,LAL,2,PF,6-8,250,"April 30, 1985",us,10,Louisiana State University,/players/b/bassbr01.html
Tarik Black,Los Angeles Lakers,LAL,28,C,6-9,250,"November 22, 1991",us,1,University of Kansas,/players/b/blackta01.html
Anthony Brown,Los Angeles Lakers,LAL,3,SF,6-7,210,"October 10, 1992",us,R,Stanford University,/players/b/brownan02.html
Kobe Bryant,Los Angeles Lakers,LAL,24,SF,6-6,212,"August 23, 1978",us,19,,/players/b/bryanko01.html
Jordan Clarkson,Los Angeles Lakers,LAL,6,SG,6-5,185,"June 7, 1992",us,1,University of Missouri,/players/c/clarkjo01.html
Roy Hibbert,Los Angeles Lakers,LAL,17,C,7-2,270,"December 11, 1986",us,7,Georgetown University,/players/h/hibbero01.html
Marcelo Huertas,Los Angeles Lakers,LAL,9,PG,6-3,185,"May 25, 1983",br,R,,/players/h/huertma01.html
Ryan Kelly,Los Angeles Lakers,LAL,4,PF,6-11,230,"April 9, 1991",us,2,Duke University,/players/k/kellyry01.html
Larry Nance Jr.,Los Angeles Lakers,LAL,7,PF,6-9,230,"January 1, 1993",us,R,University of Wyoming,/players/n/nancela02.html
Julius Randle,Los Angeles Lakers,LAL,30,PF,6-9,250,"November 29, 1994",us,1,University of Kentucky,/players/r/randlju01.html
D'Angelo Russell,Los Angeles Lakers,LAL,1,PG,6-5,195,"February 23, 1996",us,R,Ohio State University,/players/r/russeda01.html
Robert Sacre,Los Angeles Lakers,LAL,50,C,7-0,270,"June 6, 1989",us,3,Gonzaga University,/players/s/sacrero01.html
Lou Williams,Los Angeles Lakers,LAL,23,SG,6-1,175,"October 27, 1986",us,10,,/players/w/willilo02.html
Metta World Peace,Los Angeles Lakers,LAL,37,SF,6-6,260,"November 13, 1979",us,15,St. John's University,/players/a/artesro01.html
Nick Young,Los Angeles Lakers,LAL,0,SG,6-7,210,"June 1, 1985",us,8,University of Southern California,/players/y/youngni01.html
Jordan Adams,Memphis Grizzlies,MEM,3,SG,6-5,209,"July 8, 1994",us,1,"University of California, Los Angeles",/players/a/adamsjo01.html
Tony Allen,Memphis Grizzlies,MEM,9,SG,6-4,213,"January 11, 1982",us,11,Oklahoma State University,/players/a/allento01.html
Chris Andersen,Memphis Grizzlies,MEM,7,C,6-10,245,"July 7, 1978",us,13,Blinn College,/players/a/anderch01.html
Matt Barnes,Memphis Grizzlies,MEM,22,SF,6-7,226,"March 9, 1980",us,12,"University of California, Los Angeles",/players/b/barnema02.html
Vince Carter,Memphis Grizzlies,MEM,15,SG,6-6,220,"January 26, 1977",us,17,University of North Carolina,/players/c/cartevi01.html
Mario Chalmers,Memphis Grizzlies,MEM,6,PG,6-2,190,"May 19, 1986",us,7,University of Kansas,/players/c/chalmma01.html
Mike Conley,Memphis Grizzlies,MEM,11,PG,6-1,175,"October 11, 1987",us,8,Ohio State University,/players/c/conlemi01.html
Bryce Cotton,Memphis Grizzlies,MEM,8,PG,6-1,165,"August 11, 1992",us,1,Providence College,/players/c/cottobr01.html
James Ennis,Memphis Grizzlies,MEM,8,SF,6-7,210,"July 1, 1990",us,1,"California State University, Long Beach",/players/e/ennisja01.html
Jordan Farmar,Memphis Grizzlies,MEM,4,PG,6-2,180,"November 30, 1986",us,8,"University of California, Los Angeles",/players/f/farmajo01.html
Marc Gasol,Memphis Grizzlies,MEM,33,C,7-1,255,"January 29, 1985",es,7,,/players/g/gasolma01.html
JaMychal Green,Memphis Grizzlies,MEM,0,PF,6-9,227,"June 21, 1990",us,1,University of Alabama,/players/g/greenja01.html
Jeff Green,Memphis Grizzlies,MEM,32,SF,6-9,235,"August 28, 1986",us,7,Georgetown University,/players/g/greenje02.html
P.J. Hairston,Memphis Grizzlies,MEM,19,SF,6-6,230,"December 24, 1992",us,1,University of North Carolina,/players/h/hairspj02.html
Ryan Hollins,Memphis Grizzlies,MEM,20,C,7-0,240,"October 10, 1984",us,9,"University of California, Los Angeles",/players/h/holliry01.html
Courtney Lee,Memphis Grizzlies,MEM,5,SG,6-5,200,"October 3, 1985",us,7,Western Kentucky University,/players/l/leeco01.html
Jarell Martin,Memphis Grizzlies,MEM,10,PF,6-10,239,"May 24, 1994",us,R,Louisiana State University,/players/m/martija01.html
Ray McCallum,Memphis Grizzlies,MEM,5,PG,6-3,190,"June 12, 1991",us,2,University of Detroit Mercy,/players/m/mccalra01.html
Xavier Munford,Memphis Grizzlies,MEM,14,SG,6-3,180,"June 1, 1992",us,R,University of Rhode Island,/players/m/munfoxa02.html
Zach Randolph,Memphis Grizzlies,MEM,50,PF,6-9,260,"July 16, 1981",us,14,Michigan State University,/players/r/randoza01.html
Russ Smith,Memphis Grizzlies,MEM,2,PG,6-0,165,"April 19, 1991",us,1,University of Louisville,/players/s/smithru01.html
Lance Stephenson,Memphis Grizzlies,MEM,1,SF,6-5,230,"September 5, 1990",us,5,University of Cincinnati,/players/s/stephla01.html
Alex Stepheson,Memphis Grizzlies,MEM,35,PF,6-10,270,"August 7, 1987",us,R,University of Southern California,/players/s/stephal01.html
Jarnell Stokes,Memphis Grizzlies,MEM,1,C,6-9,263,"January 7, 1994",us,1,University of Tennessee,/players/s/stokeja01.html
Beno Udrih,Memphis Grizzlies,MEM,19,PG,6-3,205,"July 5, 1982",si,11,,/players/u/udrihbe01.html
Briante Weber,Memphis Grizzlies,MEM,2,PG,6-2,165,"December 29, 1992",us,R,Virginia Commonwealth University,/players/w/weberbr01.html
Elliot Williams,Memphis Grizzlies,MEM,25,PG,6-5,190,"June 20, 1989",us,3,University of Memphis,/players/w/williel01.html
Brandan Wright,Memphis Grizzlies,MEM,34,PF,6-10,210,"October 5, 1987",us,7,University of North Carolina,/players/w/wrighbr03.html
Chris Andersen,Miami Heat,MIA,11,C,6-10,245,"July 7, 1978",us,13,Blinn College,/players/a/anderch01.html
Chris Bosh,Miami Heat,MIA,1,PF,6-11,235,"March 24, 1984",us,12,Georgia Institute of Technology,/players/b/boshch01.html
Mario Chalmers,Miami Heat,MIA,15,PG,6-2,190,"May 19, 1986",us,7,University of Kansas,/players/c/chalmma01.html
Luol Deng,Miami Heat,MIA,9,PF,6-9,220,"April 16, 1985",ss,11,Duke University,/players/d/denglu01.html
Goran Dragic,Miami Heat,MIA,7,PG,6-3,190,"May 6, 1986",si,7,,/players/d/dragigo01.html
James Ennis,Miami Heat,MIA,32,SF,6-7,210,"July 1, 1990",us,1,"California State University, Long Beach",/players/e/ennisja01.html
Gerald Green,Miami Heat,MIA,14,SG,6-7,205,"January 26, 1986",us,8,,/players/g/greenge01.html
Udonis Haslem,Miami Heat,MIA,40,PF,6-8,235,"June 9, 1980",us,12,University of Florida,/players/h/hasleud01.html
Joe Johnson,Miami Heat,MIA,2,SF,6-7,240,"June 29, 1981",us,14,University of Arkansas,/players/j/johnsjo02.html
Tyler Johnson,Miami Heat,MIA,8,SG,6-4,186,"May 7, 1992",us,1,"California State University, Fresno",/players/j/johnsty01.html
Josh McRoberts,Miami Heat,MIA,4,PF,6-10,240,"February 28, 1987",us,8,Duke University,/players/m/mcrobjo01.html
Josh Richardson,Miami Heat,MIA,0,SG,6-6,200,"September 15, 1993",us,R,University of Tennessee,/players/r/richajo01.html
Jarnell Stokes,Miami Heat,MIA,12,C,6-9,263,"January 7, 1994",us,1,University of Tennessee,/players/s/stokeja01.html
Amar'e Stoudemire,Miami Heat,MIA,5,C,6-10,245,"November 16, 1982",us,13,,/players/s/stoudam01.html
Beno Udrih,Miami Heat,MIA,19,PG,6-3,205,"July 5, 1982",si,11,,/players/u/udrihbe01.html
Dwyane Wade,Miami Heat,MIA,3,SG,6-4,220,"January 17, 1982",us,12,Marquette University,/players/w/wadedw01.html
Briante Weber,Miami Heat,MIA,12,PG,6-2,165,"December 29, 1992",us,R,Virginia Commonwealth University,/players/w/weberbr01.html
Hassan Whiteside,Miami Heat,MIA,21,C,7-0,265,"June 13, 1989",us,3,Marshall University,/players/w/whiteha01.html
Justise Winslow,Miami Heat,MIA,20,SF,6-7,225,"March 26, 1996",us,R,Duke University,/players/w/winslju01.html
Giannis Antetokounmpo,Milwaukee Bucks,MIL,34,PG,6-11,222,"December 6, 1994",gr,2,,/players/a/antetgi01.html
Jerryd Bayless,Milwaukee Bucks,MIL,19,SG,6-3,200,"August 20, 1988",us,7,University of Arizona,/players/b/bayleje01.html
Michael Carter-Williams,Milwaukee Bucks,MIL,5,PG,6-6,190,"October 10, 1991",us,2,Syracuse University,/players/c/cartemi01.html
Chris Copeland,Milwaukee Bucks,MIL,9,PF,6-9,239,"March 17, 1984",us,3,University of Colorado,/players/c/copelch01.html
Jared Cunningham,Milwaukee Bucks,MIL,9,SG,6-4,195,"May 22, 1991",us,3,Oregon State University,/players/c/cunnija01.html
Tyler Ennis,Milwaukee Bucks,MIL,11,PG,6-3,194,"August 24, 1994",ca,1,Syracuse University,/players/e/ennisty01.html
John Henson,Milwaukee Bucks,MIL,31,C,6-11,229,"December 28, 1990",us,3,University of North Carolina,/players/h/hensojo01.html
Damien Inglis,Milwaukee Bucks,MIL,17,SF,6-8,246,"May 20, 1995",gf,R,,/players/i/inglida01.html
O.J. Mayo,Milwaukee Bucks,MIL,3,SG,6-5,210,"November 5, 1987",us,7,University of Southern California,/players/m/mayooj01.html
Khris Middleton,Milwaukee Bucks,MIL,22,SG,6-8,234,"August 12, 1991",us,3,Texas A&M University,/players/m/middlkh01.html
Greg Monroe,Milwaukee Bucks,MIL,15,C,6-11,265,"June 4, 1990",us,5,Georgetown University,/players/m/monrogr01.html
Steve Novak,Milwaukee Bucks,MIL,6,PF,6-10,225,"June 13, 1983",us,9,Marquette University,/players/n/novakst01.html
Johnny O'Bryant,Milwaukee Bucks,MIL,77,PF,6-9,257,"June 1, 1993",us,1,Louisiana State University,/players/o/obryajo01.html
Jabari Parker,Milwaukee Bucks,MIL,12,PF,6-8,250,"March 15, 1995",us,1,Duke University,/players/p/parkeja01.html
Miles Plumlee,Milwaukee Bucks,MIL,18,C,6-11,249,"September 1, 1988",us,3,Duke University,/players/p/plumlmi01.html
Greivis Vasquez,Milwaukee Bucks,MIL,21,PG,6-6,217,"January 16, 1987",ve,5,University of Maryland,/players/v/vasqugr01.html
Rashad Vaughn,Milwaukee Bucks,MIL,20,SG,6-6,202,"August 16, 1996",us,R,"University of Nevada, Las Vegas",/players/v/vaughra01.html
Nemanja Bjelica,Minnesota Timberwolves,MIN,88,PF,6-10,240,"May 9, 1988",rs,R,,/players/b/bjeline01.html
Gorgui Dieng,Minnesota Timberwolves,MIN,5,C,6-11,241,"January 18, 1990",sn,2,University of Louisville,/players/d/dienggo01.html
Kevin Garnett,Minnesota Timberwolves,MIN,21,PF,6-11,240,"May 19, 1976",us,20,,/players/g/garneke01.html
Tyus Jones,Minnesota Timberwolves,MIN,1,PG,6-2,195,"May 10, 1996",us,R,Duke University,/players/j/jonesty01.html
Zach LaVine,Minnesota Timberwolves,MIN,8,SG,6-5,189,"March 10, 1995",us,1,"University of California, Los Angeles",/players/l/lavinza01.html
Kevin Martin,Minnesota Timberwolves,MIN,23,SG,6-7,199,"February 1, 1983",us,11,Western Carolina University,/players/m/martike02.html
Andre Miller,Minnesota Timberwolves,MIN,24,PG,6-3,200,"March 19, 1976",us,16,University of Utah,/players/m/millean02.html
Shabazz Muhammad,Minnesota Timberwolves,MIN,15,SF,6-6,223,"November 13, 1992",us,2,"University of California, Los Angeles",/players/m/muhamsh01.html
Adreian Payne,Minnesota Timberwolves,MIN,33,PF,6-10,237,"February 19, 1991",us,1,Michigan State University,/players/p/paynead01.html
Nikola Pekovic,Minnesota Timberwolves,MIN,14,C,6-11,307,"January 3, 1986",me,5,,/players/p/pekovni01.html
Tayshaun Prince,Minnesota Timberwolves,MIN,12,SF,6-9,212,"February 28, 1980",us,13,University of Kentucky,/players/p/princta01.html
Ricky Rubio,Minnesota Timberwolves,MIN,9,PG,6-4,194,"October 21, 1990",es,4,,/players/r/rubiori01.html
Damjan Rudez,Minnesota Timberwolves,MIN,10,SF,6-10,228,"June 17, 1986",hr,1,,/players/r/rudezda01.html
Greg Smith,Minnesota Timberwolves,MIN,4,PF,6-10,250,"January 8, 1991",us,4,"California State University, Fresno",/players/s/smithgr02.html
Karl-Anthony Towns,Minnesota Timberwolves,MIN,32,C,7-0,244,"November 15, 1995",us,R,University of Kentucky,/players/t/townska01.html
Andrew Wiggins,Minnesota Timberwolves,MIN,22,SF,6-8,199,"February 23, 1995",ca,1,University of Kansas,/players/w/wiggian01.html
Alexis Ajinca,New Orleans Pelicans,NOP,42,C,7-2,248,"May 6, 1988",fr,5,,/players/a/ajincal01.html
Ryan Anderson,New Orleans Pelicans,NOP,33,PF,6-10,240,"May 6, 1988",us,7,University of California,/players/a/anderry01.html
Omer Asik,New Orleans Pelicans,NOP,3,C,7-0,255,"July 4, 1986",tr,5,,/players/a/asikom01.html
Luke Babbitt,New Orleans Pelicans,NOP,8,SF,6-9,225,"June 20, 1989",us,5,"University of Nevada, Reno",/players/b/babbilu01.html
Norris Cole,New Orleans Pelicans,NOP,30,PG,6-2,175,"October 13, 1988",us,4,Cleveland State University,/players/c/coleno01.html
Dante Cunningham,New Orleans Pelicans,NOP,44,SF,6-8,230,"April 22, 1987",us,6,Villanova University,/players/c/cunnida01.html
Anthony Davis,New Orleans Pelicans,NOP,23,PF,6-10,253,"March 11, 1993",us,3,University of Kentucky,/players/d/davisan02.html
Bryce Dejean-Jones,New Orleans Pelicans,NOP,31,SG,6-6,209,"August 21, 1992",us,R,Iowa State University,/players/d/dejeabr01.html
Toney Douglas,New Orleans Pelicans,NOP,16,PG,6-2,195,"March 16, 1986",us,6,Florida State University,/players/d/douglto01.html
James Ennis,New Orleans Pelicans,NOP,4,SF,6-7,210,"July 1, 1990",us,1,"California State University, Long Beach",/players/e/ennisja01.html
Tyreke Evans,New Orleans Pelicans,NOP,1,SG,6-6,220,"September 19, 1989",us,6,University of Memphis,/players/e/evansty01.html
Tim Frazier,New Orleans Pelicans,NOP,2,PG,6-1,170,"November 1, 1990",us,1,Pennsylvania State University,/players/f/fraziti01.html
Jimmer Fredette,New Orleans Pelicans,NOP,32,SG,6-2,195,"February 25, 1989",us,4,Brigham Young University,/players/f/fredeji01.html
Alonzo Gee,New Orleans Pelicans,NOP,15,SF,6-6,225,"May 29, 1987",us,6,University of Alabama,/players/g/geeal01.html
Eric Gordon,New Orleans Pelicans,NOP,10,SG,6-4,215,"December 25, 1988",us,7,Indiana University,/players/g/gordoer01.html
Jordan Hamilton,New Orleans Pelicans,NOP,25,SF,6-7,220,"October 6, 1990",us,4,University of Texas at Austin,/players/h/hamiljo02.html
Jrue Holiday,New Orleans Pelicans,NOP,11,PG,6-4,205,"June 12, 1990",us,6,"University of California, Los Angeles",/players/h/holidjr01.html
Orlando Johnson,New Orleans Pelicans,NOP,0,SG,6-5,220,"March 11, 1989",us,2,"University of California, Santa Barbara",/players/j/johnsor01.html
Kendrick Perkins,New Orleans Pelicans,NOP,5,C,6-10,270,"November 10, 1984",us,12,,/players/p/perkike01.html
Nate Robinson,New Orleans Pelicans,NOP,2,PG,5-9,180,"May 31, 1984",us,10,University of Washington,/players/r/robinna01.html
Ish Smith,New Orleans Pelicans,NOP,4,PG,6-0,175,"July 5, 1988",us,5,Wake Forest University,/players/s/smithis01.html
Arron Afflalo,New York Knicks,NYK,4,SG,6-5,210,"October 15, 1985",us,8,"University of California, Los Angeles",/players/a/afflaar01.html
Lou Amundson,New York Knicks,NYK,17,PF,6-9,220,"December 7, 1982",us,9,"University of Nevada, Las Vegas",/players/a/amundlo01.html
Thanasis Antetokounmpo,New York Knicks,NYK,43,SF,6-7,205,"July 17, 1992",gr,R,,/players/a/antetth01.html
Carmelo Anthony,New York Knicks,NYK,7,SF,6-8,240,"May 29, 1984",us,12,Syracuse University,/players/a/anthoca01.html
Jose Calderon,New York Knicks,NYK,3,PG,6-3,200,"September 28, 1981",es,10,,/players/c/caldejo01.html
Cleanthony Early,New York Knicks,NYK,11,SF,6-8,210,"April 17, 1991",us,1,Wichita State University,/players/e/earlycl01.html
Jimmer Fredette,New York Knicks,NYK,32,SG,6-2,195,"February 25, 1989",us,4,Brigham Young University,/players/f/fredeji01.html
Langston Galloway,New York Knicks,NYK,2,PG,6-2,200,"December 9, 1991",us,1,Saint Joseph's University,/players/g/gallola01.html
Jerian Grant,New York Knicks,NYK,13,PG,6-4,195,"October 9, 1992",us,R,University of Notre Dame,/players/g/grantje02.html
Robin Lopez,New York Knicks,NYK,8,C,7-0,255,"April 1, 1988",us,7,Stanford University,/players/l/lopezro01.html
Kyle O'Quinn,New York Knicks,NYK,9,PF,6-10,250,"March 26, 1990",us,3,Norfolk State University,/players/o/oquinky01.html
Kristaps Porzingis,New York Knicks,NYK,6,PF,7-3,240,"August 2, 1995",lv,R,,/players/p/porzikr01.html
Kevin Seraphin,New York Knicks,NYK,1,C,6-10,278,"December 7, 1989",gf,5,,/players/s/serapke01.html
Lance Thomas,New York Knicks,NYK,42,PF,6-8,235,"April 24, 1988",us,4,Duke University,/players/t/thomala01.html
Sasha Vujacic,New York Knicks,NYK,18,SG,6-7,195,"March 8, 1984",si,8,,/players/v/vujacsa01.html
Derrick Williams,New York Knicks,NYK,23,SF,6-8,240,"May 25, 1991",us,4,University of Arizona,/players/w/willide02.html
Steven Adams,Oklahoma City Thunder,OKC,12,C,7-0,255,"July 20, 1993",nz,2,University of Pittsburgh,/players/a/adamsst01.html
D.J. Augustin,Oklahoma City Thunder,OKC,14,PG,6-0,183,"November 10, 1987",us,7,University of Texas at Austin,/players/a/augusdj01.html
Nick Collison,Oklahoma City Thunder,OKC,4,PF,6-10,255,"October 26, 1980",us,11,University of Kansas,/players/c/collini01.html
Kevin Durant,Oklahoma City Thunder,OKC,35,SF,6-9,240,"September 29, 1988",us,8,University of Texas at Austin,/players/d/duranke01.html
Randy Foye,Oklahoma City Thunder,OKC,6,SG,6-4,213,"September 24, 1983",us,9,Villanova University,/players/f/foyera01.html
Josh Huestis,Oklahoma City Thunder,OKC,34,PF,6-7,230,"December 19, 1991",us,R,Stanford University,/players/h/huestjo01.html
Serge Ibaka,Oklahoma City Thunder,OKC,9,PF,6-10,245,"September 18, 1989",cg,6,,/players/i/ibakase01.html
Enes Kanter,Oklahoma City Thunder,OKC,11,C,6-11,245,"May 20, 1992",ch,4,,/players/k/kanteen01.html
Mitch McGary,Oklahoma City Thunder,OKC,33,PF,6-10,255,"June 6, 1992",us,1,University of Michigan,/players/m/mcgarmi01.html
Nazr Mohammed,Oklahoma City Thunder,OKC,13,C,6-10,221,"September 5, 1977",us,17,University of Kentucky,/players/m/mohamna01.html
Anthony Morrow,Oklahoma City Thunder,OKC,2,SG,6-5,210,"September 27, 1985",us,7,Georgia Institute of Technology,/players/m/morroan01.html
Steve Novak,Oklahoma City Thunder,OKC,6,PF,6-10,225,"June 13, 1983",us,9,Marquette University,/players/n/novakst01.html
Cameron Payne,Oklahoma City Thunder,OKC,22,PG,6-3,185,"August 8, 1994",us,R,Murray State University,/players/p/payneca01.html
Andre Roberson,Oklahoma City Thunder,OKC,21,SG,6-7,210,"December 4, 1991",us,2,University of Colorado,/players/r/roberan03.html
Kyle Singler,Oklahoma City Thunder,OKC,5,SF,6-8,228,"May 4, 1988",us,3,Duke University,/players/s/singlky01.html
Dion Waiters,Oklahoma City Thunder,OKC,3,SG,6-4,225,"December 10, 1991",us,3,Syracuse University,/players/w/waitedi01.html
Russell Westbrook,Oklahoma City Thunder,OKC,0,PG,6-3,200,"November 12, 1988",us,7,"University of California, Los Angeles",/players/w/westbru01.html
Keith Appling,Orlando Magic,ORL,15,PG,6-1,185,"February 13, 1992",us,R,Michigan State University,/players/a/applike01.html
Dewayne Dedmon,Orlando Magic,ORL,3,C,7-0,245,"August 12, 1989",us,2,University of Southern California,/players/d/dedmode01.html
Evan Fournier,Orlando Magic,ORL,10,SF,6-7,205,"October 29, 1992",fr,3,,/players/f/fournev01.html
Channing Frye,Orlando Magic,ORL,8,PF,6-11,255,"May 17, 1983",us,9,University of Arizona,/players/f/fryech01.html
Aaron Gordon,Orlando Magic,ORL,00,PF,6-9,220,"September 16, 1995",us,1,University of Arizona,/players/g/gordoaa01.html
Tobias Harris,Orlando Magic,ORL,12,PF,6-9,235,"July 15, 1992",us,4,University of Tennessee,/players/h/harrito02.html
Mario Hezonja,Orlando Magic,ORL,23,SF,6-8,215,"February 25, 1995",hr,R,,/players/h/hezonma01.html
Ersan Ilyasova,Orlando Magic,ORL,7,PF,6-10,235,"May 15, 1987",tr,7,,/players/i/ilyaser01.html
Brandon Jennings,Orlando Magic,ORL,55,PG,6-1,169,"September 23, 1989",us,6,,/players/j/jennibr01.html
Devyn Marble,Orlando Magic,ORL,11,SG,6-6,200,"September 21, 1992",us,1,University of Iowa,/players/m/marblde01.html
Shabazz Napier,Orlando Magic,ORL,13,PG,6-1,175,"July 14, 1991",us,1,University of Connecticut,/players/n/napiesh01.html
Andrew Nicholson,Orlando Magic,ORL,44,PF,6-9,250,"December 8, 1989",ca,3,St. Bonaventure University,/players/n/nichoan01.html
Victor Oladipo,Orlando Magic,ORL,5,SG,6-4,210,"May 4, 1992",us,2,Indiana University,/players/o/oladivi01.html
Elfrid Payton,Orlando Magic,ORL,4,PG,6-4,185,"February 22, 1994",us,1,University of Louisiana at Lafayette,/players/p/paytoel01.html
Jason Smith,Orlando Magic,ORL,14,C,7-0,245,"March 2, 1986",us,7,Colorado State University,/players/s/smithja02.html
Nikola Vucevic,Orlando Magic,ORL,9,C,7-0,260,"October 24, 1990",ch,4,University of Southern California,/players/v/vucevni01.html
C.J. Watson,Orlando Magic,ORL,32,PG,6-2,175,"April 17, 1984",us,8,University of Tennessee,/players/w/watsocj01.html
Elton Brand,Philadelphia 76ers,PHI,42,C,6-8,275,"March 11, 1979",us,16,Duke University,/players/b/brandel01.html
Isaiah Canaan,Philadelphia 76ers,PHI,0,SG,6-0,201,"May 21, 1991",us,2,Murray State University,/players/c/canaais01.html
Robert Covington,Philadelphia 76ers,PHI,33,SF,6-9,215,"December 14, 1990",us,2,Tennessee State University,/players/c/covinro01.html
Jerami Grant,Philadelphia 76ers,PHI,39,SF,6-8,210,"March 12, 1994",us,1,Syracuse University,/players/g/grantje01.html
Richaun Holmes,Philadelphia 76ers,PHI,22,PF,6-10,245,"October 15, 1993",us,R,Bowling Green State University,/players/h/holmeri01.html
Carl Landry,Philadelphia 76ers,PHI,7,PF,6-9,248,"September 19, 1983",us,8,Purdue University,/players/l/landrca01.html
Kendall Marshall,Philadelphia 76ers,PHI,5,PG,6-4,200,"August 19, 1991",us,3,University of North Carolina,/players/m/marshke01.html
T.J. McConnell,Philadelphia 76ers,PHI,12,PG,6-2,200,"March 25, 1992",us,R,University of Arizona,/players/m/mccontj01.html
Nerlens Noel,Philadelphia 76ers,PHI,4,C,6-11,228,"April 10, 1994",us,1,University of Kentucky,/players/n/noelne01.html
Jahlil Okafor,Philadelphia 76ers,PHI,8,C,6-11,275,"December 15, 1995",us,R,Duke University,/players/o/okafoja01.html
Phil Pressey,Philadelphia 76ers,PHI,26,PG,5-11,175,"February 17, 1991",us,2,University of Missouri,/players/p/pressph01.html
JaKarr Sampson,Philadelphia 76ers,PHI,9,SF,6-9,214,"March 20, 1993",us,1,St. John's University,/players/s/sampsja02.html
Ish Smith,Philadelphia 76ers,PHI,1,PG,6-0,175,"July 5, 1988",us,5,Wake Forest University,/players/s/smithis01.html
Nik Stauskas,Philadelphia 76ers,PHI,11,SG,6-6,205,"October 7, 1993",ca,1,University of Michigan,/players/s/stausni01.html
Hollis Thompson,Philadelphia 76ers,PHI,31,SG,6-8,206,"April 3, 1991",us,2,Georgetown University,/players/t/thompho01.html
Sonny Weems,Philadelphia 76ers,PHI,9,SF,6-6,205,"July 8, 1986",us,3,University of Arkansas,/players/w/weemsso01.html
Christian Wood,Philadelphia 76ers,PHI,35,PF,6-11,220,"September 27, 1995",us,R,"University of Nevada, Las Vegas",/players/w/woodch01.html
Tony Wroten,Philadelphia 76ers,PHI,1,PG,6-6,205,"April 13, 1993",us,3,University of Washington,/players/w/wroteto01.html
Eric Bledsoe,Phoenix Suns,PHO,2,PG,6-1,190,"December 9, 1989",us,5,University of Kentucky,/players/b/bledser01.html
Devin Booker,Phoenix Suns,PHO,1,SG,6-6,206,"October 30, 1996",us,R,University of Kentucky,/players/b/bookede01.html
Lorenzo Brown,Phoenix Suns,PHO,41,PG,6-5,189,"August 26, 1990",us,2,North Carolina State University,/players/b/brownlo01.html
Chase Budinger,Phoenix Suns,PHO,10,SF,6-7,209,"May 22, 1988",us,6,University of Arizona,/players/b/budinch01.html
Tyson Chandler,Phoenix Suns,PHO,4,C,7-1,240,"October 2, 1982",us,14,,/players/c/chandty01.html
Bryce Cotton,Phoenix Suns,PHO,8,PG,6-1,165,"August 11, 1992",us,1,Providence College,/players/c/cottobr01.html
Archie Goodwin,Phoenix Suns,PHO,20,PG,6-5,200,"August 17, 1994",us,2,University of Kentucky,/players/g/goodwar01.html
Kris Humphries,Phoenix Suns,PHO,43,PF,6-9,235,"February 6, 1985",us,11,University of Minnesota,/players/h/humphkr01.html
Cory Jefferson,Phoenix Suns,PHO,55,PF,6-9,218,"December 26, 1990",us,1,Baylor University,/players/j/jeffeco01.html
John Jenkins,Phoenix Suns,PHO,23,SG,6-4,215,"March 6, 1991",us,3,Vanderbilt University,/players/j/jenkijo01.html
Orlando Johnson,Phoenix Suns,PHO,0,SG,6-5,220,"March 11, 1989",us,2,"University of California, Santa Barbara",/players/j/johnsor01.html
Brandon Knight,Phoenix Suns,PHO,3,SG,6-3,189,"December 2, 1991",us,4,University of Kentucky,/players/k/knighbr03.html
Alex Len,Phoenix Suns,PHO,21,C,7-1,260,"June 16, 1993",ua,2,University of Maryland,/players/l/lenal01.html
Jon Leuer,Phoenix Suns,PHO,30,PF,6-10,228,"May 14, 1989",us,4,University of Wisconsin,/players/l/leuerjo01.html
Jordan McRae,Phoenix Suns,PHO,52,PG,6-6,185,"March 28, 1991",us,R,University of Tennessee,/players/m/mcraejo01.html
Markieff Morris,Phoenix Suns,PHO,11,PF,6-10,245,"September 2, 1989",us,4,University of Kansas,/players/m/morrima02.html
Phil Pressey,Phoenix Suns,PHO,25,PG,5-11,175,"February 17, 1991",us,2,University of Missouri,/players/p/pressph01.html
Ronnie Price,Phoenix Suns,PHO,14,PG,6-2,190,"June 21, 1983",us,10,Utah Valley State College,/players/p/pricero01.html
Mirza Teletovic,Phoenix Suns,PHO,35,PF,6-9,242,"September 18, 1985",ba,3,,/players/t/teletmi01.html
